Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,16,6,Tushar Deshpande,Riyan Parag,Shimron Hetmyer,0,0,,,,,137,3
1,17,1,Shardul Thakur,Shimron Hetmyer,Riyan Parag,1,0,,,,,138,3
1,17,2,Shardul Thakur,Riyan Parag,Shimron Hetmyer,1,0,,,,,139,3
1,17,3,Shardul Thakur,Shimron Hetmyer,Riyan Parag,1,0,,,,,140,3
1,17,4,Shardul Thakur,Riyan Parag,Shimron Hetmyer,1,0,,,,,141,3
1,17,5,Shardul Thakur,Shimron Hetmyer,Riyan Parag,0,0,,,,,141,3
1,17,6,Shardul Thakur,Shimron Hetmyer,Riyan Parag,2,0,,,,,143,3
1,18,1,Matheesha Pathirana,Riyan Parag,Shimron Hetmyer,4,0,,,,,147,3
1,18,2,Matheesha Pathirana,Riyan Parag,Shimron Hetmyer,6,0,,,,,153,3
1,18,3,Matheesha Pathirana,Riyan Parag,Shimron Hetmyer,0,0,,,,,153,3
1,18,4,Matheesha Pathirana,Riyan Parag,Shimron Hetmyer,0,1,bye,,,,154,3
1,18,5,Matheesha Pathirana,Riyan Parag,Shimron Hetmyer,1,0,,,,,155,3
1,18,6,Matheesha Pathirana,Shimron Hetmyer,Riyan Parag,2,0,,,,,157,3
1,19,1,Matheesha Pathirana,Riyan Parag,Shimron Hetmyer,4,0,,,,,161,3
1,19,2,Matheesha Pathirana,Riyan Parag,Shimron Hetmyer,4,0,,,,,165,3
1,19,3,Matheesha Pathirana,Riyan Parag,Shimron Hetmyer,1,0,,,,,166,3
1,19,4,Matheesha Pathirana,Shimron Hetmyer,Riyan Parag,6,0,,,,,172,3
1,19,5,Matheesha Pathirana,Shimron Hetmyer,Riyan Parag,2,0,,,,,174,3
1,19,6,Matheesha Pathirana,Shimron Hetmyer,Riyan Parag,3,0,,,,,177,3
2,0,1,Yuzvendra Chahal,Ruturaj Gaikwad,Rachin Ravindra,1,0,,,,,1,0
2,0,2,Yuzvendra Chahal,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,1,0
2,0,3,Yuzvendra Chahal,Rachin Ravindra,Ruturaj Gaikwad,1,0,,,,,2,0
2,0,4,Yuzvendra Chahal,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,2,0
2,0,5,Yuzvendra Chahal,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,2,0
2,0,6,Yuzvendra Chahal,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,4,0
2,1,1,Ravichandran Ashwin,Rachin Ravindra,Ruturaj Gaikwad,0,0,,caught,Rachin Ravindra,Vaibhav Sooryavanshi,4,1
2,1,2,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,6,0,,,,,10,1
2,1,3,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,10,1
2,1,4,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,1,noball,,,,11,1
2,1,4,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,11,1
2,1,5,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,11,1
2,1,6,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,11,1
2,2,1,Yuzvendra Chahal,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,12,1
2,2,2,Yuzvendra Chahal,Shivam Dube,Ruturaj Gaikwad,1,0,,,,,13,1
2,2,3,Yuzvendra Chahal,Ruturaj Gaikwad,Shivam Dube,2,0,,,,,15,1
2,2,4,Yuzvendra Chahal,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,15,1
2,2,5,Yuzvendra Chahal,Ruturaj Gaikwad,Shivam Dube,4,0,,,,,19,1
2,2,6,Yuzvendra Chahal,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,20,1
2,3,1,Trent Boult,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,20,1
2,3,2,Trent Boult,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,20,1
2,3,3,Trent Boult,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,21,1
2,3,4,Trent Boult,Shivam Dube,Ruturaj Gaikwad,2,0,,,,,23,1
2,3,5,Trent Boult,Shivam Dube,Ruturaj Gaikwad,1,0,,,,,24,1
2,3,6,Trent Boult,Ruturaj Gaikwad,Shivam Dube,0,1,noball,,,,25,1
2,3,6,Trent Boult,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,26,1
2,4,1,Trent Boult,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,26,1
2,4,2,Trent Boult,Ruturaj Gaikwad,Shivam Dube,6,0,,,,,32,1
2,4,3,Trent Boult,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,32,1
2,4,4,Trent Boult,Ruturaj Gaikwad,Shivam Dube,2,0,,,,,34,1
2,4,5,Trent Boult,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,34,1
2,4,6,Trent Boult,Ruturaj Gaikwad,Shivam Dube,6,0,,,,,40,1
2,5,1,Avesh Khan,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,40,1
2,5,2,Avesh Khan,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,40,1
2,5,3,Avesh Khan,Shivam Dube,Ruturaj Gaikwad,1,0,,,,,41,1
2,5,4,Avesh Khan,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,41,1
2,5,5,Avesh Khan,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,42,1
2,5,6,Avesh Khan,Shivam Dube,Ruturaj Gaikwad,3,0,,,,,45,1
2,6,1,Sandeep Sharma,Shivam Dube,Ruturaj Gaikwad,2,0,,,,,47,1
2,6,2,Sandeep Sharma,Shivam Dube,Ruturaj Gaikwad,2,0,,,,,49,1
2,6,3,Sandeep Sharma,Shivam Dube,Ruturaj Gaikwad,1,0,,,,,50,1
2,6,4,Sandeep Sharma,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,50,1
2,6,5,Sandeep Sharma,Ruturaj Gaikwad,Shivam Dube,2,0,,,,,52,1
2,6,6,Sandeep Sharma,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,53,1
2,7,1,Ravichandran Ashwin,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,54,1
2,7,2,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,54,1
2,7,3,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,54,1
2,7,4,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,54,1
2,7,5,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,2,0,,,,,56,1
2,7,6,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,6,0,,,,,62,1
2,8,1,Ravichandran Ashwin,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,62,1
2,8,2,Ravichandran Ashwin,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,63,1
2,8,3,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,63,1
2,8,4,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,63,1
2,8,5,Ravichandran Ashwin,Shivam Dube,Ruturaj Gaikwad,0,0,,lbw,Shivam Dube,Dhruv Jurel,63,2
2,8,6,Ravichandran Ashwin,Ravindra Jadeja,Ruturaj Gaikwad,1,0,,,,,64,2
2,9,1,Trent Boult,Ravindra Jadeja,Ruturaj Gaikwad,4,0,,,,,68,2
2,9,2,Trent Boult,Ravindra Jadeja,Ruturaj Gaikwad,1,0,,,,,69,2
2,9,3,Trent Boult,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,69,2
2,9,4,Trent Boult,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,69,2
2,9,5,Trent Boult,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,69,2
2,9,6,Trent Boult,Ruturaj Gaikwad,Ravindra Jadeja,6,0,,,,,75,2
2,10,1,Yuzvendra Chahal,Ravindra Jadeja,Ruturaj Gaikwad,3,0,,,,,78,2
2,10,2,Yuzvendra Chahal,Ruturaj Gaikwad,Ravindra Jadeja,4,0,,,,,82,2
2,10,3,Yuzvendra Chahal,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,82,2
2,10,4,Yuzvendra Chahal,Ruturaj Gaikwad,Ravindra Jadeja,3,0,,,,,85,2
2,10,5,Yuzvendra Chahal,Ravindra Jadeja,Ruturaj Gaikwad,2,0,,,,,87,2
2,10,6,Yuzvendra Chahal,Ravindra Jadeja,Ruturaj Gaikwad,2,0,,,,,89,2
2,11,1,Trent Boult,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,89,2
2,11,2,Trent Boult,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,89,2
2,11,3,Trent Boult,Ruturaj Gaikwad,Ravindra Jadeja,3,0,,,,,92,2
2,11,4,Trent Boult,Ravindra Jadeja,Ruturaj Gaikwad,2,0,,,,,94,2
2,11,5,Trent Boult,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,94,2
2,11,6,Trent Boult,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,94,2
2,12,1,Sandeep Sharma,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,94,2
2,12,2,Sandeep Sharma,Ruturaj Gaikwad,Ravindra Jadeja,2,0,,,,,96,2
2,12,3,Sandeep Sharma,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,97,2
2,12,4,Sandeep Sharma,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,97,2
2,12,5,Sandeep Sharma,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,97,2
2,12,6,Sandeep Sharma,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,97,2
2,13,1,Avesh Khan,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,97,2
2,13,2,Avesh Khan,Ruturaj Gaikwad,Ravindra Jadeja,4,0,,,,,101,2
2,13,3,Avesh Khan,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,101,2
2,13,4,Avesh Khan,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,caught,Ruturaj Gaikwad,Vaibhav Sooryavanshi,101,3
2,13,5,Avesh Khan,MS Dhoni,Ravindra Jadeja,0,0,,,,,101,3
2,13,6,Avesh Khan,MS Dhoni,Ravindra Jadeja,3,0,,,,,104,3
2,14,1,Trent Boult,MS Dhoni,Ravindra Jadeja,1,0,,,,,105,3
2,14,2,Trent Boult,Ravindra Jadeja,MS Dhoni,1,0,,,,,106,3
2,14,3,Trent Boult,MS Dhoni,Ravindra Jadeja,0,0,,,,,106,3
2,14,4,Trent Boult,MS Dhoni,Ravindra Jadeja,1,0,,,,,107,3
2,14,5,Trent Boult,Ravindra Jadeja,MS Dhoni,1,0,,,,,108,3
2,14,6,Trent Boult,MS Dhoni,Ravindra Jadeja,1,0,,,,,109,3
2,15,1,Ravichandran Ashwin,MS Dhoni,Ravindra Jadeja,1,0,,,,,110,3
2,15,2,Ravichandran Ashwin,Ravindra Jadeja,MS Dhoni,0,0,,,,,110,3
2,15,3,Ravichandran Ashwin,Ravindra Jadeja,MS Dhoni,6,0,,,,,116,3
2,15,4,Ravichandran Ashwin,Ravindra Jadeja,MS Dhoni,0,0,,,,,116,3
2,15,5,Ravichandran Ashwin,Ravindra Jadeja,MS Dhoni,2,0,,,,,118,3
2,15,6,Ravichandran Ashwin,Ravindra Jadeja,MS Dhoni,4,0,,,,,122,3
2,16,1,Trent Boult,MS Dhoni,Ravindra Jadeja,0,0,,,,,122,3
2,16,2,Trent Boult,MS Dhoni,Ravindra Jadeja,0,0,,,,,122,3
2,16,3,Trent Boult,MS Dhoni,Ravindra Jadeja,4,0,,,,,126,3
2,16,4,Trent Boult,MS Dhoni,Ravindra Jadeja,1,0,,,,,127,3
2,16,5,Trent Boult,Ravindra Jadeja,MS Dhoni,1,0,,,,,128,3
2,16,6,Trent Boult,MS Dhoni,Ravindra Jadeja,1,0,,,,,129,3
2,17,1,Ravichandran Ashwin,MS Dhoni,Ravindra Jadeja,4,0,,,,,133,3
2,17,2,Ravichandran Ashwin,MS Dhoni,Ravindra Jadeja,1,0,,,,,134,3
2,17,3,Ravichandran Ashwin,Ravindra Jadeja,MS Dhoni,0,1,legbye,,,,135,3
2,17,4,Ravichandran Ashwin,Ravindra Jadeja,MS Dhoni,2,0,,,,,137,3
2,17,5,Ravichandran Ashwin,Ravindra Jadeja,MS Dhoni,0,0,,,,,137,3
2,17,6,Ravichandran Ashwin,Ravindra Jadeja,MS Dhoni,3,0,,,,,140,3
2,18,1,Sandeep Sharma,Ravindra Jadeja,MS Dhoni,1,0,,,,,141,3
2,18,2,Sandeep Sharma,MS Dhoni,Ravindra Jadeja,3,0,,,,,144,3
2,18,3,Sandeep Sharma,Ravindra Jadeja,MS Dhoni,1,0,,,,,145,3
2,18,4,Sandeep Sharma,MS Dhoni,Ravindra Jadeja,1,0,,,,,146,3
2,18,5,Sandeep Sharma,Ravindra Jadeja,MS Dhoni,0,0,,,,,146,3
2,18,6,Sandeep Sharma,Ravindra Jadeja,MS Dhoni,0,0,,,,,146,3
2,19,1,Sandeep Sharma,MS Dhoni,Ravindra Jadeja,0,0,,,,,146,3
2,19,2,Sandeep Sharma,MS Dhoni,Ravindra Jadeja,0,0,,,,,146,3
2,19,3,Sandeep Sharma,MS Dhoni,Ravindra Jadeja,0,1,noball,,,,147,3
2,19,3,Sandeep Sharma,MS Dhoni,Ravindra Jadeja,0,0,,stumped,MS Dhoni,Sanju Samson,147,4
2,19,4,Sandeep Sharma,Sameer Rizvi,Ravindra Jadeja,1,0,,,,,148,4
2,19,5,Sandeep Sharma,Ravindra Jadeja,Sameer Rizvi,3,0,,,,,151,4
2,19,6,Sandeep Sharma,Sameer Rizvi,Ravindra Jadeja,0,0,,lbw,Sameer Rizvi,Riyan Parag,151,5
