Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,8,6,Piyush Chawla,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,80,3
1,9,1,Hardik Pandya,Jake Fraser-McGurk,Tristan Stubbs,4,0,,,,,84,3
1,9,2,Hardik Pandya,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,84,3
1,9,3,Hardik Pandya,Jake Fraser-McGurk,Tristan Stubbs,1,0,,,,,85,3
1,9,4,Hardik Pandya,Tristan Stubbs,Jake Fraser-McGurk,1,0,,,,,86,3
1,9,5,Hardik Pandya,Jake Fraser-McGurk,Tristan Stubbs,1,0,,,,,87,3
1,9,6,Hardik Pandya,Tristan Stubbs,Jake Fraser-McGurk,2,0,,,,,89,3
1,10,1,Romario Shepherd,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,89,3
1,10,2,Romario Shepherd,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,89,3
1,10,3,Romario Shepherd,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,89,3
1,10,4,Romario Shepherd,Jake Fraser-McGurk,Tristan Stubbs,2,0,,,,,91,3
1,10,5,Romario Shepherd,Jake Fraser-McGurk,Tristan Stubbs,6,0,,,,,97,3
1,10,6,Romario Shepherd,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,97,3
1,11,1,Gerald Coetzee,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,97,3
1,11,2,Gerald Coetzee,Tristan Stubbs,Jake Fraser-McGurk,1,0,,,,,98,3
1,11,3,Gerald Coetzee,Jake Fraser-McGurk,Tristan Stubbs,4,0,,,,,102,3
1,11,4,Gerald Coetzee,Jake Fraser-McGurk,Tristan Stubbs,3,0,,,,,105,3
1,11,5,Gerald Coetzee,Tristan Stubbs,Jake Fraser-McGurk,1,0,,,,,106,3
1,11,6,Gerald Coetzee,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,106,3
1,12,1,Piyush Chawla,Tristan Stubbs,Jake Fraser-McGurk,0,1,legbye,,,,107,3
1,12,2,Piyush Chawla,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,107,3
1,12,3,Piyush Chawla,Tristan Stubbs,Jake Fraser-McGurk,3,0,,,,,110,3
1,12,4,Piyush Chawla,Jake Fraser-McGurk,Tristan Stubbs,1,0,,,,,111,3
1,12,5,Piyush Chawla,Tristan Stubbs,Jake Fraser-McGurk,0,0,,lbw,Tristan Stubbs,Ishan Kishan,111,4
1,12,6,Piyush Chawla,Axar Patel,Jake Fraser-McGurk,0,0,,,,,111,4
1,13,1,Piyush Chawla,Jake Fraser-McGurk,Axar Patel,0,1,bye,,,,112,4
1,13,2,Piyush Chawla,Jake Fraser-McGurk,Axar Patel,1,0,,,,,113,4
1,13,3,Piyush Chawla,Axar Patel,Jake Fraser-McGurk,4,0,,,,,117,4
1,13,4,Piyush Chawla,Axar Patel,Jake Fraser-McGurk,0,0,,run out,Axar Patel,Rohit Sharma,117,5
1,13,5,Piyush Chawla,Abishek Porel,Jake Fraser-McGurk,1,0,,,,,118,5
1,13,6,Piyush Chawla,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,118,5
1,14,1,Romario Shepherd,Abishek Porel,Jake Fraser-McGurk,1,0,,,,,119,5
1,14,2,Romario Shepherd,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,119,5
1,14,3,Romario Shepherd,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,119,5
1,14,4,Romario Shepherd,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,119,5
1,14,5,Romario Shepherd,Jake Fraser-McGurk,Abishek Porel,3,0,,,,,122,5
1,14,6,Romario Shepherd,Abishek Porel,Jake Fraser-McGurk,1,0,,,,,123,5
1,15,1,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,3,0,,,,,126,5
1,15,2,Gerald Coetzee,Jake Fraser-McGurk,Abishek Porel,3,0,,,,,129,5
1,15,3,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,4,0,,,,,133,5
1,15,4,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,133,5
1,15,5,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,6,0,,,,,139,5
1,15,6,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,139,5
1,16,1,Gerald Coetzee,Jake Fraser-McGurk,Abishek Porel,1,0,,,,,140,5
1,16,2,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,2,0,,,,,142,5
1,16,3,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,2,0,,,,,144,5
1,16,4,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,144,5
1,16,5,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,4,0,,,,,148,5
1,16,6,Gerald Coetzee,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,148,5
1,17,1,Piyush Chawla,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,148,5
1,17,2,Piyush Chawla,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,148,5
1,17,3,Piyush Chawla,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,148,5
1,17,4,Piyush Chawla,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,148,5
1,17,5,Piyush Chawla,Jake Fraser-McGurk,Abishek Porel,0,0,,caught,Jake Fraser-McGurk,Naman Dhir,148,6
1,18,1,Jasprit Bumrah,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,148,6
1,18,2,Jasprit Bumrah,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,148,6
1,18,3,Jasprit Bumrah,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,148,6
1,18,4,Jasprit Bumrah,Abishek Porel,Jake Fraser-McGurk,3,0,,,,,151,6
1,18,5,Jasprit Bumrah,Jake Fraser-McGurk,Abishek Porel,6,0,,,,,157,6
1,18,6,Jasprit Bumrah,Jake Fraser-McGurk,Abishek Porel,2,0,,,,,159,6
1,19,1,Jasprit Bumrah,Abishek Porel,Jake Fraser-McGurk,0,0,,lbw,Abishek Porel,Suryakumar Yadav,159,7
2,0,1,Kuldeep Yadav,Rohit Sharma,Ishan Kishan,1,0,,,,,1,0
2,0,2,Kuldeep Yadav,Ishan Kishan,Rohit Sharma,2,0,,,,,3,0
2,0,3,Kuldeep Yadav,Ishan Kishan,Rohit Sharma,0,1,bye,,,,4,0
2,0,4,Kuldeep Yadav,Ishan Kishan,Rohit Sharma,0,0,,,,,4,0
2,0,5,Kuldeep Yadav,Ishan Kishan,Rohit Sharma,0,0,,,,,4,0
2,0,6,Kuldeep Yadav,Ishan Kishan,Rohit Sharma,3,0,,,,,7,0
2,1,1,Axar Patel,Ishan Kishan,Rohit Sharma,0,0,,,,,7,0
2,1,2,Axar Patel,Ishan Kishan,Rohit Sharma,0,0,,,,,7,0
2,1,3,Axar Patel,Ishan Kishan,Rohit Sharma,0,0,,caught,Ishan Kishan,David Warner,7,1
2,1,4,Axar Patel,Suryakumar Yadav,Rohit Sharma,1,0,,,,,8,1
2,1,5,Axar Patel,Rohit Sharma,Suryakumar Yadav,4,0,,,,,12,1
2,1,6,Axar Patel,Rohit Sharma,Suryakumar Yadav,0,0,,,,,12,1
2,2,1,Axar Patel,Suryakumar Yadav,Rohit Sharma,4,0,,,,,16,1
2,2,2,Axar Patel,Suryakumar Yadav,Rohit Sharma,6,0,,,,,22,1
2,2,3,Axar Patel,Suryakumar Yadav,Rohit Sharma,0,0,,,,,22,1
2,2,4,Axar Patel,Suryakumar Yadav,Rohit Sharma,1,0,,,,,23,1
2,2,5,Axar Patel,Rohit Sharma,Suryakumar Yadav,0,0,,caught,Rohit Sharma,David Warner,23,2
2,2,6,Axar Patel,Hardik Pandya,Suryakumar Yadav,0,0,,lbw,Hardik Pandya,David Warner,23,3
2,3,1,Axar Patel,Suryakumar Yadav,Tilak Varma,1,0,,,,,24,3
2,3,2,Axar Patel,Tilak Varma,Suryakumar Yadav,0,0,,,,,24,3
2,3,3,Axar Patel,Tilak Varma,Suryakumar Yadav,0,0,,,,,24,3
2,3,4,Axar Patel,Tilak Varma,Suryakumar Yadav,1,0,,,,,25,3
2,3,5,Axar Patel,Suryakumar Yadav,Tilak Varma,2,0,,,,,27,3
2,3,6,Axar Patel,Suryakumar Yadav,Tilak Varma,0,0,,caught,Suryakumar Yadav,David Warner,27,4
2,4,1,Kuldeep Yadav,Tilak Varma,Naman Dhir,2,0,,,,,29,4
2,4,2,Kuldeep Yadav,Tilak Varma,Naman Dhir,0,0,,stumped,Tilak Varma,Abishek Porel,29,5
2,4,3,Kuldeep Yadav,Romario Shepherd,Naman Dhir,1,0,,,,,30,5
2,4,4,Kuldeep Yadav,Naman Dhir,Romario Shepherd,0,0,,bowled,Naman Dhir,Jake Fraser-McGurk,30,6
2,4,5,Kuldeep Yadav,Tim David,Romario Shepherd,4,0,,,,,34,6
2,4,6,Kuldeep Yadav,Tim David,Romario Shepherd,0,0,,,,,34,6
2,5,1,Anrich Nortje,Romario Shepherd,Tim David,0,0,,,,,34,6
2,5,2,Anrich Nortje,Romario Shepherd,Tim David,1,0,,,,,35,6
2,5,3,Anrich Nortje,Tim David,Romario Shepherd,6,0,,,,,41,6
2,5,4,Anrich Nortje,Tim David,Romario Shepherd,1,0,,,,,42,6
2,5,5,Anrich Nortje,Romario Shepherd,Tim David,1,0,,,,,43,6
2,5,6,Anrich Nortje,Tim David,Romario Shepherd,2,0,,,,,45,6
2,6,1,Anrich Nortje,Romario Shepherd,Tim David,0,0,,,,,45,6
2,6,2,Anrich Nortje,Romario Shepherd,Tim David,0,0,,,,,45,6
2,6,3,Anrich Nortje,Romario Shepherd,Tim David,1,0,,,,,46,6
2,6,4,Anrich Nortje,Tim David,Romario Shepherd,2,0,,,,,48,6
2,6,5,Anrich Nortje,Tim David,Romario Shepherd,1,0,,,,,49,6
2,6,6,Anrich Nortje,Romario Shepherd,Tim David,3,0,,,,,52,6
2,7,1,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,bowled,Romario Shepherd,Jake Fraser-McGurk,52,7
2,8,1,Mukesh Kumar,Tim David,Romario Shepherd,1,0,,,,,53,7
2,8,2,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,,,,53,7
2,8,3,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,,,,53,7
2,8,4,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,,,,53,7
2,8,5,Mukesh Kumar,Romario Shepherd,Tim David,2,0,,,,,55,7
2,8,6,Mukesh Kumar,Romario Shepherd,Tim David,2,0,,,,,57,7
2,9,1,Anrich Nortje,Tim David,Romario Shepherd,1,0,,,,,58,7
2,9,2,Anrich Nortje,Romario Shepherd,Tim David,2,0,,,,,60,7
2,9,3,Anrich Nortje,Romario Shepherd,Tim David,1,0,,,,,61,7
2,9,4,Anrich Nortje,Tim David,Romario Shepherd,2,0,,,,,63,7
2,9,5,Anrich Nortje,Tim David,Romario Shepherd,2,0,,,,,65,7
2,9,6,Anrich Nortje,Tim David,Romario Shepherd,2,0,,,,,67,7
2,10,1,Kuldeep Yadav,Romario Shepherd,Tim David,1,0,,,,,68,7
2,10,2,Kuldeep Yadav,Tim David,Romario Shepherd,0,0,,,,,68,7
2,10,3,Kuldeep Yadav,Tim David,Romario Shepherd,0,0,,,,,68,7
2,10,4,Kuldeep Yadav,Tim David,Romario Shepherd,0,0,,,,,68,7
2,10,5,Kuldeep Yadav,Tim David,Romario Shepherd,1,0,,,,,69,7
2,10,6,Kuldeep Yadav,Romario Shepherd,Tim David,1,0,,,,,70,7
2,11,1,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,,,,70,7
2,11,2,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,run out,Tim David,Prithvi Shaw,70,8
2,12,1,Kuldeep Yadav,Tim David,Romario Shepherd,2,0,,,,,72,8
2,12,2,Kuldeep Yadav,Tim David,Romario Shepherd,0,0,,,,,72,8
2,12,3,Kuldeep Yadav,Tim David,Romario Shepherd,4,0,,,,,76,8
2,12,4,Kuldeep Yadav,Tim David,Romario Shepherd,6,0,,,,,82,8
2,12,5,Kuldeep Yadav,Tim David,Romario Shepherd,4,0,,,,,86,8
2,12,6,Kuldeep Yadav,Tim David,Romario Shepherd,0,1,legbye,,,,87,8
2,13,1,Mukesh Kumar,Romario Shepherd,Tim David,1,0,,,,,88,8
2,13,2,Mukesh Kumar,Tim David,Romario Shepherd,0,0,,,,,88,8
2,13,3,Mukesh Kumar,Tim David,Romario Shepherd,1,0,,,,,89,8
2,13,4,Mukesh Kumar,Romario Shepherd,Tim David,3,0,,,,,92,8
2,13,5,Mukesh Kumar,Tim David,Romario Shepherd,0,1,wide,,,,93,8
2,13,5,Mukesh Kumar,Tim David,Romario Shepherd,0,1,legbye,,,,94,8
2,13,6,Mukesh Kumar,Tim David,Romario Shepherd,0,0,,,,,94,8
2,14,1,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,,,,94,8
2,14,2,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,,,,94,8
2,14,3,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,,,,94,8
2,14,4,Mukesh Kumar,Romario Shepherd,Tim David,4,0,,,,,98,8
2,14,5,Mukesh Kumar,Romario Shepherd,Tim David,0,0,,,,,98,8
2,14,6,Mukesh Kumar,Romario Shepherd,Tim David,0,1,bye,,,,99,8
2,15,1,Mukesh Kumar,Tim David,Romario Shepherd,2,0,,,,,101,8
2,15,2,Mukesh Kumar,Tim David,Romario Shepherd,3,0,,,,,104,8
2,15,3,Mukesh Kumar,Romario Shepherd,Tim David,4,0,,,,,108,8
2,15,4,Mukesh Kumar,Romario Shepherd,Tim David,2,0,,,,,110,8
2,15,5,Mukesh Kumar,Romario Shepherd,Tim David,0,1,wide,,,,111,8
2,15,5,Mukesh Kumar,Romario Shepherd,Tim David,1,0,,,,,112,8
2,15,6,Mukesh Kumar,Tim David,Romario Shepherd,2,0,,,,,114,8
2,16,1,Anrich Nortje,Romario Shepherd,Tim David,4,0,,,,,118,8
2,16,2,Anrich Nortje,Romario Shepherd,Tim David,0,0,,,,,118,8
2,16,3,Anrich Nortje,Romario Shepherd,Tim David,0,0,,,,,118,8
2,16,4,Anrich Nortje,Romario Shepherd,Tim David,4,0,,,,,122,8
2,16,5,Anrich Nortje,Romario Shepherd,Tim David,0,0,,,,,122,8
2,16,6,Anrich Nortje,Romario Shepherd,Tim David,6,0,,,,,128,8
2,17,1,Axar Patel,Tim David,Romario Shepherd,0,0,,,,,128,8
2,17,2,Axar Patel,Tim David,Romario Shepherd,0,0,,,,,128,8
2,17,3,Axar Patel,Tim David,Romario Shepherd,0,0,,,,,128,8
2,17,4,Axar Patel,Tim David,Romario Shepherd,0,0,,stumped,Tim David,Rishabh Pant,128,9
2,18,1,Khaleel Ahmed,Romario Shepherd,Tim David,2,0,,,,,130,9
2,18,2,Khaleel Ahmed,Romario Shepherd,Tim David,3,0,,,,,133,9
2,18,3,Khaleel Ahmed,Tim David,Romario Shepherd,0,1,noball,,,,134,9
2,18,3,Khaleel Ahmed,Tim David,Romario Shepherd,1,0,,,,,135,9
2,18,4,Khaleel Ahmed,Romario Shepherd,Tim David,2,0,,,,,137,9
2,18,5,Khaleel Ahmed,Romario Shepherd,Tim David,4,0,,,,,141,9
2,18,6,Khaleel Ahmed,Romario Shepherd,Tim David,0,0,,,,,141,9
2,19,1,Khaleel Ahmed,Tim David,Romario Shepherd,0,0,,,,,141,9
2,19,2,Khaleel Ahmed,Tim David,Romario Shepherd,1,0,,,,,142,9
2,19,3,Khaleel Ahmed,Romario Shepherd,Tim David,0,0,,,,,142,9
2,19,4,Khaleel Ahmed,Romario Shepherd,Tim David,0,0,,,,,142,9
2,19,5,Khaleel Ahmed,Romario Shepherd,Tim David,2,0,,,,,144,9
2,19,6,Khaleel Ahmed,Romario Shepherd,Tim David,3,0,,,,,147,9
