Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,4,2,Khaleel Ahmed,Abhishek Sharma,Heinrich Klaasen,2,0,,,,,28,1
1,4,3,Khaleel Ahmed,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,29,1
1,4,4,Khaleel Ahmed,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,29,1
1,4,5,Khaleel Ahmed,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,29,1
1,4,6,Khaleel Ahmed,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,29,1
1,5,1,Anrich Nortje,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,29,1
1,5,2,Anrich Nortje,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,29,1
1,5,3,Anrich Nortje,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,30,1
1,5,4,Anrich Nortje,Heinrich Klaasen,Abhishek Sharma,6,0,,,,,36,1
1,5,5,Anrich Nortje,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,36,1
1,5,6,Anrich Nortje,Heinrich Klaasen,Abhishek Sharma,3,0,,,,,39,1
1,6,1,Kuldeep Yadav,Heinrich Klaasen,Abhishek Sharma,4,0,,,,,43,1
1,6,2,Kuldeep Yadav,Heinrich Klaasen,Abhishek Sharma,3,0,,,,,46,1
1,6,3,Kuldeep Yadav,Abhishek Sharma,Heinrich Klaasen,2,0,,,,,48,1
1,6,4,Kuldeep Yadav,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,49,1
1,6,5,Kuldeep Yadav,Heinrich Klaasen,Abhishek Sharma,2,0,,,,,51,1
1,6,6,Kuldeep Yadav,Heinrich Klaasen,Abhishek Sharma,1,0,,,,,52,1
1,7,1,Anrich Nortje,Heinrich Klaasen,Abhishek Sharma,3,0,,,,,55,1
1,7,2,Anrich Nortje,Abhishek Sharma,Heinrich Klaasen,3,0,,,,,58,1
1,7,3,Anrich Nortje,Heinrich Klaasen,Abhishek Sharma,4,0,,,,,62,1
1,7,4,Anrich Nortje,Heinrich Klaasen,Abhishek Sharma,1,0,,,,,63,1
1,7,5,Anrich Nortje,Abhishek Sharma,Heinrich Klaasen,4,0,,,,,67,1
1,7,6,Anrich Nortje,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,68,1
1,8,1,Mukesh Kumar,Abhishek Sharma,Heinrich Klaasen,2,0,,,,,70,1
1,8,2,Mukesh Kumar,Abhishek Sharma,Heinrich Klaasen,2,0,,,,,72,1
1,8,3,Mukesh Kumar,Abhishek Sharma,Heinrich Klaasen,3,0,,,,,75,1
1,8,4,Mukesh Kumar,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,75,1
1,8,5,Mukesh Kumar,Heinrich Klaasen,Abhishek Sharma,1,0,,,,,76,1
1,8,6,Mukesh Kumar,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,77,1
1,9,1,Kuldeep Yadav,Abhishek Sharma,Heinrich Klaasen,0,1,noball,,,,78,1
1,9,1,Kuldeep Yadav,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,79,1
1,9,2,Kuldeep Yadav,Heinrich Klaasen,Abhishek Sharma,0,0,,caught,Heinrich Klaasen,Axar Patel,79,2
1,9,3,Kuldeep Yadav,Nitish Reddy,Abhishek Sharma,0,0,,,,,79,2
1,9,4,Kuldeep Yadav,Nitish Reddy,Abhishek Sharma,0,0,,,,,79,2
1,9,5,Kuldeep Yadav,Nitish Reddy,Abhishek Sharma,0,0,,,,,79,2
1,9,6,Kuldeep Yadav,Nitish Reddy,Abhishek Sharma,4,0,,,,,83,2
1,10,1,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,0,0,,,,,83,2
1,10,2,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,1,0,,,,,84,2
1,10,3,Kuldeep Yadav,Nitish Reddy,Abhishek Sharma,1,0,,,,,85,2
1,10,4,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,0,0,,,,,85,2
1,10,5,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,4,0,,,,,89,2
1,10,6,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,1,0,,,,,90,2
1,11,1,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,4,0,,,,,94,2
1,11,2,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,2,0,,,,,96,2
1,11,3,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,0,0,,,,,96,2
1,11,4,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,4,0,,,,,100,2
1,11,5,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,2,0,,,,,102,2
1,11,6,Kuldeep Yadav,Abhishek Sharma,Nitish Reddy,1,0,,,,,103,2
1,12,1,Mukesh Kumar,Abhishek Sharma,Nitish Reddy,0,0,,,,,103,2
1,12,2,Mukesh Kumar,Abhishek Sharma,Nitish Reddy,0,0,,,,,103,2
1,12,3,Mukesh Kumar,Abhishek Sharma,Nitish Reddy,0,0,,,,,103,2
1,12,4,Mukesh Kumar,Abhishek Sharma,Nitish Reddy,1,0,,,,,104,2
1,12,5,Mukesh Kumar,Nitish Reddy,Abhishek Sharma,2,0,,,,,106,2
1,12,6,Mukesh Kumar,Nitish Reddy,Abhishek Sharma,4,0,,,,,110,2
1,13,1,Anrich Nortje,Abhishek Sharma,Nitish Reddy,0,0,,,,,110,2
1,13,2,Anrich Nortje,Abhishek Sharma,Nitish Reddy,0,0,,,,,110,2
1,13,3,Anrich Nortje,Abhishek Sharma,Nitish Reddy,1,0,,,,,111,2
1,13,4,Anrich Nortje,Nitish Reddy,Abhishek Sharma,1,0,,,,,112,2
1,13,5,Anrich Nortje,Abhishek Sharma,Nitish Reddy,0,0,,,,,112,2
1,13,6,Anrich Nortje,Abhishek Sharma,Nitish Reddy,1,0,,,,,113,2
1,14,1,Khaleel Ahmed,Abhishek Sharma,Nitish Reddy,0,0,,,,,113,2
1,14,2,Khaleel Ahmed,Abhishek Sharma,Nitish Reddy,1,0,,,,,114,2
1,14,3,Khaleel Ahmed,Nitish Reddy,Abhishek Sharma,1,0,,,,,115,2
1,14,4,Khaleel Ahmed,Abhishek Sharma,Nitish Reddy,4,0,,,,,119,2
1,14,5,Khaleel Ahmed,Abhishek Sharma,Nitish Reddy,2,0,,,,,121,2
1,14,6,Khaleel Ahmed,Abhishek Sharma,Nitish Reddy,1,0,,,,,122,2
1,15,1,Anrich Nortje,Abhishek Sharma,Nitish Reddy,2,0,,,,,124,2
1,15,2,Anrich Nortje,Abhishek Sharma,Nitish Reddy,0,0,,,,,124,2
1,15,3,Anrich Nortje,Abhishek Sharma,Nitish Reddy,0,0,,,,,124,2
1,15,4,Anrich Nortje,Abhishek Sharma,Nitish Reddy,2,0,,,,,126,2
1,15,5,Anrich Nortje,Abhishek Sharma,Nitish Reddy,0,0,,,,,126,2
1,15,6,Anrich Nortje,Abhishek Sharma,Nitish Reddy,1,0,,,,,127,2
1,16,1,Khaleel Ahmed,Abhishek Sharma,Nitish Reddy,0,1,bye,,,,128,2
1,16,2,Khaleel Ahmed,Abhishek Sharma,Nitish Reddy,0,0,,,,,128,2
1,16,3,Khaleel Ahmed,Abhishek Sharma,Nitish Reddy,2,0,,,,,130,2
1,16,4,Khaleel Ahmed,Abhishek Sharma,Nitish Reddy,1,0,,,,,131,2
1,16,5,Khaleel Ahmed,Nitish Reddy,Abhishek Sharma,0,0,,,,,131,2
1,16,6,Khaleel Ahmed,Nitish Reddy,Abhishek Sharma,1,0,,,,,132,2
1,17,1,Mukesh Kumar,Nitish Reddy,Abhishek Sharma,2,0,,,,,134,2
1,17,2,Mukesh Kumar,Nitish Reddy,Abhishek Sharma,3,0,,,,,137,2
1,17,3,Mukesh Kumar,Abhishek Sharma,Nitish Reddy,1,0,,,,,138,2
1,17,4,Mukesh Kumar,Nitish Reddy,Abhishek Sharma,1,0,,,,,139,2
1,17,5,Mukesh Kumar,Abhishek Sharma,Nitish Reddy,0,0,,caught,Abhishek Sharma,David Warner,139,3
1,17,6,Mukesh Kumar,Abdul Samad,Nitish Reddy,2,0,,,,,141,3
1,18,1,Khaleel Ahmed,Nitish Reddy,Abdul Samad,0,0,,,,,141,3
1,18,2,Khaleel Ahmed,Nitish Reddy,Abdul Samad,0,1,legbye,,,,142,3
1,18,3,Khaleel Ahmed,Nitish Reddy,Abdul Samad,1,0,,,,,143,3
1,18,4,Khaleel Ahmed,Abdul Samad,Nitish Reddy,1,0,,,,,144,3
1,18,5,Khaleel Ahmed,Nitish Reddy,Abdul Samad,0,0,,,,,144,3
1,18,6,Khaleel Ahmed,Nitish Reddy,Abdul Samad,0,0,,,,,144,3
1,19,1,Anrich Nortje,Abdul Samad,Nitish Reddy,0,1,wide,,,,145,3
1,19,1,Anrich Nortje,Abdul Samad,Nitish Reddy,6,0,,,,,151,3
1,19,2,Anrich Nortje,Abdul Samad,Nitish Reddy,0,0,,,,,151,3
1,19,3,Anrich Nortje,Abdul Samad,Nitish Reddy,4,0,,,,,155,3
1,19,4,Anrich Nortje,Abdul Samad,Nitish Reddy,0,0,,,,,155,3
1,19,5,Anrich Nortje,Abdul Samad,Nitish Reddy,2,0,,,,,157,3
1,19,6,Anrich Nortje,Abdul Samad,Nitish Reddy,0,0,,,,,157,3
2,0,1,Mayank Markande,Rishabh Pant,David Warner,2,0,,,,,2,0
2,0,2,Mayank Markande,Rishabh Pant,David Warner,0,1,wide,,,,3,0
2,0,2,Mayank Markande,Rishabh Pant,David Warner,1,0,,,,,4,0
2,0,3,Mayank Markande,David Warner,Rishabh Pant,0,0,,run out,David Warner,Abhishek Sharma,4,1
2,0,4,Mayank Markande,Prithvi Shaw,Rishabh Pant,0,1,legbye,,,,5,1
2,0,5,Mayank Markande,Prithvi Shaw,Rishabh Pant,1,0,,,,,6,1
2,0,6,Mayank Markande,Rishabh Pant,Prithvi Shaw,0,0,,,,,6,1
2,1,1,Jaydev Unadkat,Prithvi Shaw,Rishabh Pant,4,0,,,,,10,1
2,1,2,Jaydev Unadkat,Prithvi Shaw,Rishabh Pant,6,0,,,,,16,1
2,1,3,Jaydev Unadkat,Prithvi Shaw,Rishabh Pant,2,0,,,,,18,1
2,1,4,Jaydev Unadkat,Prithvi Shaw,Rishabh Pant,2,0,,,,,20,1
2,1,5,Jaydev Unadkat,Prithvi Shaw,Rishabh Pant,0,0,,,,,20,1
2,1,6,Jaydev Unadkat,Prithvi Shaw,Rishabh Pant,1,0,,,,,21,1
2,2,1,T Natarajan,Prithvi Shaw,Rishabh Pant,0,0,,,,,21,1
2,2,2,T Natarajan,Prithvi Shaw,Rishabh Pant,2,0,,,,,23,1
2,2,3,T Natarajan,Prithvi Shaw,Rishabh Pant,1,0,,,,,24,1
2,2,4,T Natarajan,Rishabh Pant,Prithvi Shaw,4,0,,,,,28,1
2,2,5,T Natarajan,Rishabh Pant,Prithvi Shaw,0,0,,,,,28,1
2,2,6,T Natarajan,Rishabh Pant,Prithvi Shaw,0,1,bye,,,,29,1
2,3,1,Mayank Markande,Prithvi Shaw,Rishabh Pant,1,0,,,,,30,1
2,3,2,Mayank Markande,Rishabh Pant,Prithvi Shaw,6,0,,,,,36,1
2,3,3,Mayank Markande,Rishabh Pant,Prithvi Shaw,1,0,,,,,37,1
2,3,4,Mayank Markande,Prithvi Shaw,Rishabh Pant,1,0,,,,,38,1
2,3,5,Mayank Markande,Rishabh Pant,Prithvi Shaw,0,0,,,,,38,1
2,3,6,Mayank Markande,Rishabh Pant,Prithvi Shaw,4,0,,,,,42,1
2,4,1,Pat Cummins,Prithvi Shaw,Rishabh Pant,2,0,,,,,44,1
2,4,2,Pat Cummins,Prithvi Shaw,Rishabh Pant,0,0,,caught,Prithvi Shaw,Heinrich Klaasen,44,2
2,4,3,Pat Cummins,Jake Fraser-McGurk,Rishabh Pant,4,0,,,,,48,2
2,4,4,Pat Cummins,Jake Fraser-McGurk,Rishabh Pant,0,0,,,,,48,2
2,4,5,Pat Cummins,Jake Fraser-McGurk,Rishabh Pant,0,0,,,,,48,2
2,4,6,Pat Cummins,Jake Fraser-McGurk,Rishabh Pant,4,0,,,,,52,2
2,5,1,Nitish Reddy,Rishabh Pant,Jake Fraser-McGurk,0,0,,,,,52,2
2,5,2,Nitish Reddy,Rishabh Pant,Jake Fraser-McGurk,0,0,,,,,52,2
2,5,3,Nitish Reddy,Rishabh Pant,Jake Fraser-McGurk,0,0,,,,,52,2
2,5,4,Nitish Reddy,Rishabh Pant,Jake Fraser-McGurk,0,0,,bowled,Rishabh Pant,Shahbaz Ahmed,52,3
2,5,5,Nitish Reddy,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,52,3
2,5,6,Nitish Reddy,Tristan Stubbs,Jake Fraser-McGurk,4,0,,,,,56,3
2,6,1,Mayank Markande,Jake Fraser-McGurk,Tristan Stubbs,1,0,,,,,57,3
2,6,2,Mayank Markande,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,57,3
2,6,3,Mayank Markande,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,57,3
2,6,4,Mayank Markande,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,57,3
2,6,5,Mayank Markande,Tristan Stubbs,Jake Fraser-McGurk,4,0,,,,,61,3
2,6,6,Mayank Markande,Tristan Stubbs,Jake Fraser-McGurk,6,0,,,,,67,3
2,7,1,Nitish Reddy,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,67,3
2,7,2,Nitish Reddy,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,67,3
2,7,3,Nitish Reddy,Jake Fraser-McGurk,Tristan Stubbs,0,1,legbye,,,,68,3
2,7,4,Nitish Reddy,Jake Fraser-McGurk,Tristan Stubbs,1,0,,,,,69,3
2,7,5,Nitish Reddy,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,69,3
2,7,6,Nitish Reddy,Tristan Stubbs,Jake Fraser-McGurk,2,0,,,,,71,3
2,8,1,T Natarajan,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,71,3
2,8,2,T Natarajan,Jake Fraser-McGurk,Tristan Stubbs,0,1,bye,,,,72,3
2,8,3,T Natarajan,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,72,3
2,8,4,T Natarajan,Jake Fraser-McGurk,Tristan Stubbs,0,0,,stumped,Jake Fraser-McGurk,Heinrich Klaasen,72,4
2,8,5,T Natarajan,Axar Patel,Tristan Stubbs,0,1,legbye,,,,73,4
2,8,6,T Natarajan,Axar Patel,Tristan Stubbs,0,1,bye,,,,74,4
2,9,1,T Natarajan,Tristan Stubbs,Axar Patel,1,0,,,,,75,4
2,9,2,T Natarajan,Axar Patel,Tristan Stubbs,0,0,,,,,75,4
2,9,3,T Natarajan,Axar Patel,Tristan Stubbs,1,0,,,,,76,4
2,9,4,T Natarajan,Tristan Stubbs,Axar Patel,3,0,,,,,79,4
2,9,5,T Natarajan,Axar Patel,Tristan Stubbs,4,0,,,,,83,4
2,9,6,T Natarajan,Axar Patel,Tristan Stubbs,0,0,,,,,83,4
2,10,1,Shahbaz Ahmed,Tristan Stubbs,Axar Patel,0,0,,lbw,Tristan Stubbs,Pat Cummins,83,5
2,10,2,Shahbaz Ahmed,Abishek Porel,Axar Patel,0,0,,,,,83,5
2,10,3,Shahbaz Ahmed,Abishek Porel,Axar Patel,2,0,,,,,85,5
2,10,4,Shahbaz Ahmed,Abishek Porel,Axar Patel,0,0,,,,,85,5
2,10,5,Shahbaz Ahmed,Abishek Porel,Axar Patel,0,0,,,,,85,5
2,10,6,Shahbaz Ahmed,Abishek Porel,Axar Patel,0,0,,,,,85,5
2,11,1,Mayank Markande,Axar Patel,Abishek Porel,3,0,,,,,88,5
2,11,2,Mayank Markande,Abishek Porel,Axar Patel,2,0,,,,,90,5
2,11,3,Mayank Markande,Abishek Porel,Axar Patel,6,0,,,,,96,5
2,11,4,Mayank Markande,Abishek Porel,Axar Patel,0,0,,caught,Abishek Porel,Abhishek Sharma,96,6
2,12,1,Pat Cummins,Axar Patel,Abishek Porel,1,0,,,,,97,6
2,12,2,Pat Cummins,Abishek Porel,Axar Patel,1,0,,,,,98,6
2,12,3,Pat Cummins,Axar Patel,Abishek Porel,0,0,,,,,98,6
2,12,4,Pat Cummins,Axar Patel,Abishek Porel,1,0,,,,,99,6
2,12,5,Pat Cummins,Abishek Porel,Axar Patel,2,0,,,,,101,6
2,12,6,Pat Cummins,Abishek Porel,Axar Patel,2,0,,,,,103,6
2,13,1,Mayank Markande,Axar Patel,Abishek Porel,0,0,,,,,103,6
2,13,2,Mayank Markande,Axar Patel,Abishek Porel,1,0,,,,,104,6
2,13,3,Mayank Markande,Abishek Porel,Axar Patel,0,0,,,,,104,6
2,13,4,Mayank Markande,Abishek Porel,Axar Patel,4,0,,,,,108,6
2,13,5,Mayank Markande,Abishek Porel,Axar Patel,4,0,,,,,112,6
2,13,6,Mayank Markande,Abishek Porel,Axar Patel,0,0,,,,,112,6
2,14,1,Pat Cummins,Axar Patel,Abishek Porel,3,0,,,,,115,6
2,14,2,Pat Cummins,Abishek Porel,Axar Patel,3,0,,,,,118,6
2,14,3,Pat Cummins,Axar Patel,Abishek Porel,3,0,,,,,121,6
2,14,4,Pat Cummins,Abishek Porel,Axar Patel,0,0,,,,,121,6
2,14,5,Pat Cummins,Abishek Porel,Axar Patel,0,0,,,,,121,6
2,14,6,Pat Cummins,Abishek Porel,Axar Patel,2,0,,,,,123,6
2,15,1,Nitish Reddy,Axar Patel,Abishek Porel,0,0,,,,,123,6
2,15,2,Nitish Reddy,Axar Patel,Abishek Porel,6,0,,,,,129,6
2,15,3,Nitish Reddy,Axar Patel,Abishek Porel,0,0,,,,,129,6
2,15,4,Nitish Reddy,Axar Patel,Abishek Porel,0,0,,,,,129,6
2,15,5,Nitish Reddy,Axar Patel,Abishek Porel,1,0,,,,,130,6
2,15,6,Nitish Reddy,Abishek Porel,Axar Patel,2,0,,,,,132,6
2,16,1,Jaydev Unadkat,Axar Patel,Abishek Porel,0,0,,caught,Axar Patel,Nitish Reddy,132,7
2,17,1,T Natarajan,Abishek Porel,Axar Patel,2,0,,,,,134,7
2,17,2,T Natarajan,Abishek Porel,Axar Patel,1,0,,,,,135,7
2,17,3,T Natarajan,Axar Patel,Abishek Porel,0,0,,bowled,Axar Patel,Nitish Reddy,135,8
2,18,1,Jaydev Unadkat,Abishek Porel,Axar Patel,1,0,,,,,136,8
2,18,2,Jaydev Unadkat,Axar Patel,Abishek Porel,0,1,noball,,,,137,8
2,18,2,Jaydev Unadkat,Axar Patel,Abishek Porel,6,0,,,,,143,8
2,18,3,Jaydev Unadkat,Axar Patel,Abishek Porel,4,0,,,,,147,8
2,18,4,Jaydev Unadkat,Axar Patel,Abishek Porel,0,0,,,,,147,8
2,18,5,Jaydev Unadkat,Axar Patel,Abishek Porel,2,0,,,,,149,8
2,18,6,Jaydev Unadkat,Axar Patel,Abishek Porel,0,0,,,,,149,8
2,19,1,Jaydev Unadkat,Abishek Porel,Axar Patel,4,0,,,,,153,8
2,19,2,Jaydev Unadkat,Abishek Porel,Axar Patel,0,0,,,,,153,8
2,19,3,Jaydev Unadkat,Abishek Porel,Axar Patel,1,0,,,,,154,8
2,19,4,Jaydev Unadkat,Axar Patel,Abishek Porel,2,0,,,,,156,8
2,19,5,Jaydev Unadkat,Axar Patel,Abishek Porel,2,0,,,,,158,8
