Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,3,4,Mohammed Siraj,Nicholas Pooran,Quinton de Kock,0,0,,lbw,Nicholas Pooran,Sai Sudharsan,20,2
1,3,5,Mohammed Siraj,Marcus Stoinis,Quinton de Kock,0,0,,,,,20,2
1,3,6,Mohammed Siraj,Marcus Stoinis,Quinton de Kock,0,0,,,,,20,2
1,4,1,Rashid Khan,Quinton de Kock,Marcus Stoinis,0,0,,caught,Quinton de Kock,Jos Buttler,20,3
1,4,2,Rashid Khan,Ayush Badoni,Marcus Stoinis,1,0,,,,,21,3
1,4,3,Rashid Khan,Marcus Stoinis,Ayush Badoni,6,0,,,,,27,3
1,4,4,Rashid Khan,Marcus Stoinis,Ayush Badoni,0,0,,,,,27,3
1,4,5,Rashid Khan,Marcus Stoinis,Ayush Badoni,0,0,,,,,27,3
1,4,6,Rashid Khan,Marcus Stoinis,Ayush Badoni,2,0,,,,,29,3
1,5,1,Jason Holder,Ayush Badoni,Marcus Stoinis,1,0,,,,,30,3
1,5,2,Jason Holder,Marcus Stoinis,Ayush Badoni,6,0,,,,,36,3
1,5,3,Jason Holder,Marcus Stoinis,Ayush Badoni,6,0,,,,,42,3
1,5,4,Jason Holder,Marcus Stoinis,Ayush Badoni,0,0,,,,,42,3
1,5,5,Jason Holder,Marcus Stoinis,Ayush Badoni,0,0,,,,,42,3
1,5,6,Jason Holder,Marcus Stoinis,Ayush Badoni,0,1,wide,,,,43,3
1,5,6,Jason Holder,Marcus Stoinis,Ayush Badoni,4,0,,,,,47,3
1,6,1,Arshad Khan,Ayush Badoni,Marcus Stoinis,1,0,,,,,48,3
1,6,2,Arshad Khan,Marcus Stoinis,Ayush Badoni,3,0,,,,,51,3
1,6,3,Arshad Khan,Ayush Badoni,Marcus Stoinis,0,0,,bowled,Ayush Badoni,Jos Buttler,51,4
1,6,4,Arshad Khan,Deepak Hooda,Marcus Stoinis,6,0,,,,,57,4
1,6,5,Arshad Khan,Deepak Hooda,Marcus Stoinis,0,0,,,,,57,4
1,6,6,Arshad Khan,Deepak Hooda,Marcus Stoinis,1,0,,,,,58,4
1,7,1,Mohammed Siraj,Deepak Hooda,Marcus Stoinis,0,0,,,,,58,4
1,7,2,Mohammed Siraj,Deepak Hooda,Marcus Stoinis,2,0,,,,,60,4
1,7,3,Mohammed Siraj,Deepak Hooda,Marcus Stoinis,3,0,,,,,63,4
1,7,4,Mohammed Siraj,Marcus Stoinis,Deepak Hooda,1,0,,,,,64,4
1,7,5,Mohammed Siraj,Deepak Hooda,Marcus Stoinis,4,0,,,,,68,4
1,7,6,Mohammed Siraj,Deepak Hooda,Marcus Stoinis,2,0,,,,,70,4
1,8,1,Jason Holder,Marcus Stoinis,Deepak Hooda,0,0,,,,,70,4
1,8,2,Jason Holder,Marcus Stoinis,Deepak Hooda,0,1,noball,,,,71,4
1,8,2,Jason Holder,Marcus Stoinis,Deepak Hooda,0,0,,,,,71,4
1,8,3,Jason Holder,Marcus Stoinis,Deepak Hooda,0,0,,,,,71,4
1,8,4,Jason Holder,Marcus Stoinis,Deepak Hooda,0,0,,,,,71,4
1,8,5,Jason Holder,Marcus Stoinis,Deepak Hooda,3,0,,,,,74,4
1,8,6,Jason Holder,Deepak Hooda,Marcus Stoinis,0,0,,,,,74,4
1,9,1,Jason Holder,Marcus Stoinis,Deepak Hooda,4,0,,,,,78,4
1,9,2,Jason Holder,Marcus Stoinis,Deepak Hooda,3,0,,,,,81,4
1,9,3,Jason Holder,Deepak Hooda,Marcus Stoinis,0,0,,,,,81,4
1,9,4,Jason Holder,Deepak Hooda,Marcus Stoinis,0,0,,caught,Deepak Hooda,Washington Sundar,81,5
1,9,5,Jason Holder,Krunal Pandya,Marcus Stoinis,2,0,,,,,83,5
1,9,6,Jason Holder,Krunal Pandya,Marcus Stoinis,1,0,,,,,84,5
1,10,1,Arshad Khan,Krunal Pandya,Marcus Stoinis,0,0,,,,,84,5
1,10,2,Arshad Khan,Krunal Pandya,Marcus Stoinis,0,0,,,,,84,5
1,10,3,Arshad Khan,Krunal Pandya,Marcus Stoinis,0,0,,,,,84,5
1,10,4,Arshad Khan,Krunal Pandya,Marcus Stoinis,3,0,,,,,87,5
1,10,5,Arshad Khan,Marcus Stoinis,Krunal Pandya,0,0,,,,,87,5
1,10,6,Arshad Khan,Marcus Stoinis,Krunal Pandya,2,0,,,,,89,5
1,11,1,Arshad Khan,Krunal Pandya,Marcus Stoinis,4,0,,,,,93,5
1,11,2,Arshad Khan,Krunal Pandya,Marcus Stoinis,1,0,,,,,94,5
1,11,3,Arshad Khan,Marcus Stoinis,Krunal Pandya,2,0,,,,,96,5
1,11,4,Arshad Khan,Marcus Stoinis,Krunal Pandya,0,0,,,,,96,5
1,11,5,Arshad Khan,Marcus Stoinis,Krunal Pandya,0,0,,,,,96,5
1,11,6,Arshad Khan,Marcus Stoinis,Krunal Pandya,2,0,,,,,98,5
1,12,1,Washington Sundar,Krunal Pandya,Marcus Stoinis,0,0,,,,,98,5
1,12,2,Washington Sundar,Krunal Pandya,Marcus Stoinis,0,0,,,,,98,5
1,12,3,Washington Sundar,Krunal Pandya,Marcus Stoinis,1,0,,,,,99,5
1,12,4,Washington Sundar,Marcus Stoinis,Krunal Pandya,4,0,,,,,103,5
1,12,5,Washington Sundar,Marcus Stoinis,Krunal Pandya,1,0,,,,,104,5
1,12,6,Washington Sundar,Krunal Pandya,Marcus Stoinis,4,0,,,,,108,5
1,13,1,Washington Sundar,Marcus Stoinis,Krunal Pandya,0,0,,,,,108,5
1,13,2,Washington Sundar,Marcus Stoinis,Krunal Pandya,0,0,,,,,108,5
1,13,3,Washington Sundar,Marcus Stoinis,Krunal Pandya,0,0,,,,,108,5
1,13,4,Washington Sundar,Marcus Stoinis,Krunal Pandya,0,0,,lbw,Marcus Stoinis,Arshad Khan,108,6
1,14,1,Washington Sundar,Krunal Pandya,Marcus Stoinis,1,0,,,,,109,6
1,14,2,Washington Sundar,Marcus Stoinis,Krunal Pandya,0,0,,,,,109,6
1,14,3,Washington Sundar,Marcus Stoinis,Krunal Pandya,2,0,,,,,111,6
1,14,4,Washington Sundar,Marcus Stoinis,Krunal Pandya,0,0,,,,,111,6
1,14,5,Washington Sundar,Marcus Stoinis,Krunal Pandya,2,0,,,,,113,6
1,14,6,Washington Sundar,Marcus Stoinis,Krunal Pandya,0,0,,,,,113,6
1,15,1,Kagiso Rabada,Krunal Pandya,Marcus Stoinis,1,0,,,,,114,6
1,15,2,Kagiso Rabada,Marcus Stoinis,Krunal Pandya,2,0,,,,,116,6
1,15,3,Kagiso Rabada,Marcus Stoinis,Krunal Pandya,4,0,,,,,120,6
1,15,4,Kagiso Rabada,Marcus Stoinis,Krunal Pandya,0,0,,,,,120,6
1,15,5,Kagiso Rabada,Marcus Stoinis,Krunal Pandya,0,0,,,,,120,6
1,15,6,Kagiso Rabada,Marcus Stoinis,Krunal Pandya,6,0,,,,,126,6
1,16,1,Washington Sundar,Krunal Pandya,Marcus Stoinis,6,0,,,,,132,6
1,16,2,Washington Sundar,Krunal Pandya,Marcus Stoinis,0,1,bye,,,,133,6
1,16,3,Washington Sundar,Krunal Pandya,Marcus Stoinis,3,0,,,,,136,6
1,16,4,Washington Sundar,Marcus Stoinis,Krunal Pandya,0,0,,,,,136,6
1,16,5,Washington Sundar,Marcus Stoinis,Krunal Pandya,2,0,,,,,138,6
1,16,6,Washington Sundar,Marcus Stoinis,Krunal Pandya,1,0,,,,,139,6
1,17,1,Arshad Khan,Marcus Stoinis,Krunal Pandya,1,0,,,,,140,6
1,17,2,Arshad Khan,Krunal Pandya,Marcus Stoinis,0,0,,,,,140,6
1,17,3,Arshad Khan,Krunal Pandya,Marcus Stoinis,2,0,,,,,142,6
1,17,4,Arshad Khan,Krunal Pandya,Marcus Stoinis,1,0,,,,,143,6
1,17,5,Arshad Khan,Marcus Stoinis,Krunal Pandya,0,0,,,,,143,6
1,17,6,Arshad Khan,Marcus Stoinis,Krunal Pandya,0,1,wide,,,,144,6
1,17,6,Arshad Khan,Marcus Stoinis,Krunal Pandya,1,0,,,,,145,6
1,18,1,Arshad Khan,Marcus Stoinis,Krunal Pandya,2,0,,,,,147,6
1,18,2,Arshad Khan,Marcus Stoinis,Krunal Pandya,1,0,,,,,148,6
1,18,3,Arshad Khan,Krunal Pandya,Marcus Stoinis,0,0,,,,,148,6
1,18,4,Arshad Khan,Krunal Pandya,Marcus Stoinis,2,0,,,,,150,6
1,18,5,Arshad Khan,Krunal Pandya,Marcus Stoinis,2,0,,,,,152,6
1,18,6,Arshad Khan,Krunal Pandya,Marcus Stoinis,4,0,,,,,156,6
1,19,1,Jason Holder,Marcus Stoinis,Krunal Pandya,3,0,,,,,159,6
1,19,2,Jason Holder,Krunal Pandya,Marcus Stoinis,0,0,,,,,159,6
1,19,3,Jason Holder,Krunal Pandya,Marcus Stoinis,0,0,,,,,159,6
1,19,4,Jason Holder,Krunal Pandya,Marcus Stoinis,0,0,,,,,159,6
1,19,5,Jason Holder,Krunal Pandya,Marcus Stoinis,1,0,,,,,160,6
1,19,6,Jason Holder,Marcus Stoinis,Krunal Pandya,0,0,,stumped,Marcus Stoinis,Arshad Khan,160,7
2,0,1,Ravi Bishnoi,Shubman Gill,Sai Sudharsan,3,0,,,,,3,0
2,0,2,Ravi Bishnoi,Sai Sudharsan,Shubman Gill,0,0,,,,,3,0
2,0,3,Ravi Bishnoi,Sai Sudharsan,Shubman Gill,3,0,,,,,6,0
2,0,4,Ravi Bishnoi,Shubman Gill,Sai Sudharsan,6,0,,,,,12,0
2,0,5,Ravi Bishnoi,Shubman Gill,Sai Sudharsan,0,0,,run out,Shubman Gill,KL Rahul,12,1
2,0,6,Ravi Bishnoi,Nishant Sindhu,Sai Sudharsan,0,0,,,,,12,1
2,1,1,Marcus Stoinis,Sai Sudharsan,Nishant Sindhu,0,0,,,,,12,1
2,1,2,Marcus Stoinis,Sai Sudharsan,Nishant Sindhu,0,0,,,,,12,1
2,1,3,Marcus Stoinis,Sai Sudharsan,Nishant Sindhu,4,0,,,,,16,1
2,1,4,Marcus Stoinis,Sai Sudharsan,Nishant Sindhu,0,0,,stumped,Sai Sudharsan,Krunal Pandya,16,2
2,1,5,Marcus Stoinis,Jos Buttler,Nishant Sindhu,2,0,,,,,18,2
2,1,6,Marcus Stoinis,Jos Buttler,Nishant Sindhu,0,0,,,,,18,2
2,2,1,Marcus Stoinis,Nishant Sindhu,Jos Buttler,1,0,,,,,19,2
2,2,2,Marcus Stoinis,Jos Buttler,Nishant Sindhu,4,0,,,,,23,2
2,2,3,Marcus Stoinis,Jos Buttler,Nishant Sindhu,2,0,,,,,25,2
2,2,4,Marcus Stoinis,Jos Buttler,Nishant Sindhu,1,0,,,,,26,2
2,2,5,Marcus Stoinis,Nishant Sindhu,Jos Buttler,0,0,,lbw,Nishant Sindhu,Ayush Badoni,26,3
2,2,6,Marcus Stoinis,Washington Sundar,Jos Buttler,2,0,,,,,28,3
2,3,1,Marcus Stoinis,Jos Buttler,Washington Sundar,3,0,,,,,31,3
2,3,2,Marcus Stoinis,Washington Sundar,Jos Buttler,0,0,,run out,Jos Buttler,Quinton de Kock,31,4
2,3,3,Marcus Stoinis,Washington Sundar,Arshad Khan,2,0,,,,,33,4
2,3,4,Marcus Stoinis,Washington Sundar,Arshad Khan,2,0,,,,,35,4
2,3,5,Marcus Stoinis,Washington Sundar,Arshad Khan,0,0,,,,,35,4
2,3,6,Marcus Stoinis,Washington Sundar,Arshad Khan,0,1,bye,,,,36,4
2,4,1,Marcus Stoinis,Arshad Khan,Washington Sundar,2,0,,,,,38,4
2,4,2,Marcus Stoinis,Arshad Khan,Washington Sundar,4,0,,,,,42,4
2,4,3,Marcus Stoinis,Arshad Khan,Washington Sundar,6,0,,,,,48,4
2,4,4,Marcus Stoinis,Arshad Khan,Washington Sundar,3,0,,,,,51,4
2,4,5,Marcus Stoinis,Washington Sundar,Arshad Khan,0,0,,,,,51,4
2,4,6,Marcus Stoinis,Washington Sundar,Arshad Khan,2,0,,,,,53,4
2,5,1,Yash Thakur,Arshad Khan,Washington Sundar,2,0,,,,,55,4
2,5,2,Yash Thakur,Arshad Khan,Washington Sundar,1,0,,,,,56,4
2,5,3,Yash Thakur,Washington Sundar,Arshad Khan,0,0,,,,,56,4
2,5,4,Yash Thakur,Washington Sundar,Arshad Khan,4,0,,,,,60,4
2,5,5,Yash Thakur,Washington Sundar,Arshad Khan,0,0,,,,,60,4
2,5,6,Yash Thakur,Washington Sundar,Arshad Khan,0,1,noball,,,,61,4
2,5,6,Yash Thakur,Washington Sundar,Arshad Khan,0,0,,stumped,Washington Sundar,KL Rahul,61,5
2,6,1,Yash Thakur,Arshad Khan,Rahul Tewatia,3,0,,,,,64,5
2,6,2,Yash Thakur,Rahul Tewatia,Arshad Khan,1,0,,,,,65,5
2,6,3,Yash Thakur,Arshad Khan,Rahul Tewatia,0,0,,,,,65,5
2,6,4,Yash Thakur,Arshad Khan,Rahul Tewatia,0,0,,,,,65,5
2,6,5,Yash Thakur,Arshad Khan,Rahul Tewatia,0,0,,caught,Arshad Khan,Ayush Badoni,65,6
2,6,6,Yash Thakur,Jason Holder,Rahul Tewatia,3,0,,,,,68,6
2,7,1,Yash Thakur,Jason Holder,Rahul Tewatia,3,0,,,,,71,6
2,7,2,Yash Thakur,Rahul Tewatia,Jason Holder,0,0,,,,,71,6
2,7,3,Yash Thakur,Rahul Tewatia,Jason Holder,2,0,,,,,73,6
2,7,4,Yash Thakur,Rahul Tewatia,Jason Holder,2,0,,,,,75,6
2,7,5,Yash Thakur,Rahul Tewatia,Jason Holder,1,0,,,,,76,6
2,7,6,Yash Thakur,Jason Holder,Rahul Tewatia,0,0,,,,,76,6
2,8,1,Mohsin Khan,Rahul Tewatia,Jason Holder,1,0,,,,,77,6
2,8,2,Mohsin Khan,Jason Holder,Rahul Tewatia,1,0,,,,,78,6
2,8,3,Mohsin Khan,Rahul Tewatia,Jason Holder,1,0,,,,,79,6
2,8,4,Mohsin Khan,Jason Holder,Rahul Tewatia,2,0,,,,,81,6
2,8,5,Mohsin Khan,Jason Holder,Rahul Tewatia,4,0,,,,,85,6
2,8,6,Mohsin Khan,Jason Holder,Rahul Tewatia,0,0,,,,,85,6
2,9,1,Naveen-ul-Haq,Rahul Tewatia,Jason Holder,0,1,legbye,,,,86,6
2,9,2,Naveen-ul-Haq,Rahul Tewatia,Jason Holder,0,0,,,,,86,6
2,9,3,Naveen-ul-Haq,Rahul Tewatia,Jason Holder,2,0,,,,,88,6
2,9,4,Naveen-ul-Haq,Rahul Tewatia,Jason Holder,1,0,,,,,89,6
2,9,5,Naveen-ul-Haq,Jason Holder,Rahul Tewatia,1,0,,,,,90,6
2,9,6,Naveen-ul-Haq,Rahul Tewatia,Jason Holder,4,0,,,,,94,6
2,10,1,Mohsin Khan,Jason Holder,Rahul Tewatia,2,0,,,,,96,6
2,10,2,Mohsin Khan,Jason Holder,Rahul Tewatia,0,0,,,,,96,6
2,10,3,Mohsin Khan,Jason Holder,Rahul Tewatia,4,0,,,,,100,6
2,10,4,Mohsin Khan,Jason Holder,Rahul Tewatia,1,0,,,,,101,6
2,10,5,Mohsin Khan,Rahul Tewatia,Jason Holder,2,0,,,,,103,6
2,10,6,Mohsin Khan,Rahul Tewatia,Jason Holder,1,0,,,,,104,6
2,11,1,Ravi Bishnoi,Rahul Tewatia,Jason Holder,0,0,,,,,104,6
2,11,2,Ravi Bishnoi,Rahul Tewatia,Jason Holder,6,0,,,,,110,6
2,11,3,Ravi Bishnoi,Rahul Tewatia,Jason Holder,4,0,,,,,114,6
2,11,4,Ravi Bishnoi,Rahul Tewatia,Jason Holder,4,0,,,,,118,6
2,11,5,Ravi Bishnoi,Rahul Tewatia,Jason Holder,1,0,,,,,119,6
2,11,6,Ravi Bishnoi,Jason Holder,Rahul Tewatia,0,0,,,,,119,6
2,12,1,Ravi Bishnoi,Rahul Tewatia,Jason Holder,2,0,,,,,121,6
2,12,2,Ravi Bishnoi,Rahul Tewatia,Jason Holder,2,0,,,,,123,6
2,12,3,Ravi Bishnoi,Rahul Tewatia,Jason Holder,0,0,,,,,123,6
2,12,4,Ravi Bishnoi,Rahul Tewatia,Jason Holder,1,0,,,,,124,6
2,12,5,Ravi Bishnoi,Jason Holder,Rahul Tewatia,0,0,,,,,124,6
2,12,6,Ravi Bishnoi,Jason Holder,Rahul Tewatia,3,0,,,,,127,6
2,13,1,Marcus Stoinis,Jason Holder,Rahul Tewatia,3,0,,,,,130,6
2,13,2,Marcus Stoinis,Rahul Tewatia,Jason Holder,1,0,,,,,131,6
2,13,3,Marcus Stoinis,Jason Holder,Rahul Tewatia,6,0,,,,,137,6
2,13,4,Marcus Stoinis,Jason Holder,Rahul Tewatia,1,0,,,,,138,6
2,13,5,Marcus Stoinis,Rahul Tewatia,Jason Holder,1,0,,,,,139,6
2,13,6,Marcus Stoinis,Jason Holder,Rahul Tewatia,0,0,,,,,139,6
2,14,1,Mohsin Khan,Rahul Tewatia,Jason Holder,1,0,,,,,140,6
2,14,2,Mohsin Khan,Jason Holder,Rahul Tewatia,3,0,,,,,143,6
2,14,3,Mohsin Khan,Rahul Tewatia,Jason Holder,1,0,,,,,144,6
2,14,4,Mohsin Khan,Jason Holder,Rahul Tewatia,4,0,,,,,148,6
2,14,5,Mohsin Khan,Jason Holder,Rahul Tewatia,1,0,,,,,149,6
2,14,6,Mohsin Khan,Rahul Tewatia,Jason Holder,0,0,,,,,149,6
2,15,1,Ravi Bishnoi,Jason Holder,Rahul Tewatia,0,0,,,,,149,6
2,15,2,Ravi Bishnoi,Jason Holder,Rahul Tewatia,0,0,,,,,149,6
2,15,3,Ravi Bishnoi,Jason Holder,Rahul Tewatia,4,0,,,,,153,6
2,15,4,Ravi Bishnoi,Jason Holder,Rahul Tewatia,0,0,,,,,153,6
2,15,5,Ravi Bishnoi,Jason Holder,Rahul Tewatia,1,0,,,,,154,6
2,15,6,Ravi Bishnoi,Rahul Tewatia,Jason Holder,0,0,,run out,Rahul Tewatia,Quinton de Kock,154,7
2,16,1,Naveen-ul-Haq,Jason Holder,Rashid Khan,2,0,,,,,156,7
2,16,2,Naveen-ul-Haq,Jason Holder,Rashid Khan,0,0,,,,,156,7
2,16,3,Naveen-ul-Haq,Jason Holder,Rashid Khan,1,0,,,,,157,7
2,16,4,Naveen-ul-Haq,Rashid Khan,Jason Holder,1,0,,,,,158,7
2,16,5,Naveen-ul-Haq,Jason Holder,Rashid Khan,0,0,,,,,158,7
2,16,6,Naveen-ul-Haq,Jason Holder,Rashid Khan,0,1,noball,,,,159,7
2,16,6,Naveen-ul-Haq,Jason Holder,Rashid Khan,4,0,,,,,163,7
