Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,7,6,Sandeep Sharma,Sam Curran,Ashutosh Sharma,0,0,,,,,76,4
1,8,1,Avesh Khan,Ashutosh Sharma,Sam Curran,4,0,,,,,80,4
1,8,2,Avesh Khan,Ashutosh Sharma,Sam Curran,3,0,,,,,83,4
1,8,3,Avesh Khan,Sam Curran,Ashutosh Sharma,2,0,,,,,85,4
1,8,4,Avesh Khan,Sam Curran,Ashutosh Sharma,4,0,,,,,89,4
1,8,5,Avesh Khan,Sam Curran,Ashutosh Sharma,0,0,,,,,89,4
1,8,6,Avesh Khan,Sam Curran,Ashutosh Sharma,4,0,,,,,93,4
1,9,1,Ravichandran Ashwin,Ashutosh Sharma,Sam Curran,1,0,,,,,94,4
1,9,2,Ravichandran Ashwin,Sam Curran,Ashutosh Sharma,1,0,,,,,95,4
1,9,3,Ravichandran Ashwin,Ashutosh Sharma,Sam Curran,0,0,,,,,95,4
1,9,4,Ravichandran Ashwin,Ashutosh Sharma,Sam Curran,2,0,,,,,97,4
1,9,5,Ravichandran Ashwin,Ashutosh Sharma,Sam Curran,0,0,,,,,97,4
1,9,6,Ravichandran Ashwin,Ashutosh Sharma,Sam Curran,3,0,,,,,100,4
1,10,1,Avesh Khan,Ashutosh Sharma,Sam Curran,0,0,,,,,100,4
1,10,2,Avesh Khan,Ashutosh Sharma,Sam Curran,0,0,,,,,100,4
1,10,3,Avesh Khan,Ashutosh Sharma,Sam Curran,0,0,,caught,Ashutosh Sharma,Dhruv Jurel,100,5
1,10,4,Avesh Khan,Jitesh Sharma,Sam Curran,0,0,,,,,100,5
1,10,5,Avesh Khan,Jitesh Sharma,Sam Curran,2,0,,,,,102,5
1,10,6,Avesh Khan,Jitesh Sharma,Sam Curran,0,0,,,,,102,5
1,11,1,Sandeep Sharma,Sam Curran,Jitesh Sharma,0,0,,caught,Sam Curran,Shimron Hetmyer,102,6
1,12,1,Avesh Khan,Jitesh Sharma,Sam Curran,0,0,,,,,102,6
1,12,2,Avesh Khan,Jitesh Sharma,Sam Curran,3,0,,,,,105,6
1,12,3,Avesh Khan,Sam Curran,Jitesh Sharma,0,0,,,,,105,6
1,12,4,Avesh Khan,Sam Curran,Jitesh Sharma,1,0,,,,,106,6
1,12,5,Avesh Khan,Jitesh Sharma,Sam Curran,1,0,,,,,107,6
1,12,6,Avesh Khan,Sam Curran,Jitesh Sharma,4,0,,,,,111,6
1,13,1,Trent Boult,Jitesh Sharma,Sam Curran,0,0,,,,,111,6
1,13,2,Trent Boult,Jitesh Sharma,Sam Curran,1,0,,,,,112,6
1,13,3,Trent Boult,Sam Curran,Jitesh Sharma,0,0,,,,,112,6
1,13,4,Trent Boult,Sam Curran,Jitesh Sharma,1,0,,,,,113,6
1,13,5,Trent Boult,Jitesh Sharma,Sam Curran,0,1,noball,,,,114,6
1,13,5,Trent Boult,Jitesh Sharma,Sam Curran,2,0,,,,,116,6
1,13,6,Trent Boult,Jitesh Sharma,Sam Curran,4,0,,,,,120,6
1,14,1,Trent Boult,Sam Curran,Jitesh Sharma,2,0,,,,,122,6
1,14,2,Trent Boult,Sam Curran,Jitesh Sharma,2,0,,,,,124,6
1,14,3,Trent Boult,Sam Curran,Jitesh Sharma,2,0,,,,,126,6
1,14,4,Trent Boult,Sam Curran,Jitesh Sharma,2,0,,,,,128,6
1,14,5,Trent Boult,Sam Curran,Jitesh Sharma,2,0,,,,,130,6
1,14,6,Trent Boult,Sam Curran,Jitesh Sharma,1,0,,,,,131,6
1,15,1,Trent Boult,Sam Curran,Jitesh Sharma,2,0,,,,,133,6
1,15,2,Trent Boult,Sam Curran,Jitesh Sharma,0,0,,,,,133,6
1,15,3,Trent Boult,Sam Curran,Jitesh Sharma,1,0,,,,,134,6
1,15,4,Trent Boult,Jitesh Sharma,Sam Curran,0,0,,,,,134,6
1,15,5,Trent Boult,Jitesh Sharma,Sam Curran,2,0,,,,,136,6
1,15,6,Trent Boult,Jitesh Sharma,Sam Curran,0,0,,,,,136,6
1,16,1,Yuzvendra Chahal,Sam Curran,Jitesh Sharma,0,0,,,,,136,6
1,16,2,Yuzvendra Chahal,Sam Curran,Jitesh Sharma,0,0,,,,,136,6
1,16,3,Yuzvendra Chahal,Sam Curran,Jitesh Sharma,2,0,,,,,138,6
1,16,4,Yuzvendra Chahal,Sam Curran,Jitesh Sharma,0,0,,,,,138,6
1,16,5,Yuzvendra Chahal,Sam Curran,Jitesh Sharma,4,0,,,,,142,6
1,16,6,Yuzvendra Chahal,Sam Curran,Jitesh Sharma,0,0,,,,,142,6
1,17,1,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,4,0,,,,,146,6
1,17,2,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,2,0,,,,,148,6
1,17,3,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,0,1,wide,,,,149,6
1,17,3,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,3,0,,,,,152,6
1,17,4,Ravichandran Ashwin,Sam Curran,Jitesh Sharma,3,0,,,,,155,6
1,17,5,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,2,0,,,,,157,6
1,17,6,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,0,0,,,,,157,6
1,18,1,Ravichandran Ashwin,Sam Curran,Jitesh Sharma,6,0,,,,,163,6
1,18,2,Ravichandran Ashwin,Sam Curran,Jitesh Sharma,2,0,,,,,165,6
1,18,3,Ravichandran Ashwin,Sam Curran,Jitesh Sharma,0,0,,,,,165,6
1,18,4,Ravichandran Ashwin,Sam Curran,Jitesh Sharma,1,0,,,,,166,6
1,18,5,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,6,0,,,,,172,6
1,18,6,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,2,0,,,,,174,6
1,19,1,Ravichandran Ashwin,Sam Curran,Jitesh Sharma,0,1,wide,,,,175,6
1,19,1,Ravichandran Ashwin,Sam Curran,Jitesh Sharma,4,0,,,,,179,6
1,19,2,Ravichandran Ashwin,Sam Curran,Jitesh Sharma,1,0,,,,,180,6
1,19,3,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,2,0,,,,,182,6
1,19,4,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,0,0,,,,,182,6
1,19,5,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,0,0,,,,,182,6
1,19,6,Ravichandran Ashwin,Jitesh Sharma,Sam Curran,2,0,,,,,184,6
2,0,1,Sam Curran,Yashasvi Jaiswal,Vaibhav Sooryavanshi,3,0,,,,,3,0
2,0,2,Sam Curran,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,3,0
2,0,3,Sam Curran,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,3,0
2,0,4,Sam Curran,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,4,0
2,0,5,Sam Curran,Yashasvi Jaiswal,Vaibhav Sooryavanshi,3,0,,,,,7,0
2,0,6,Sam Curran,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,8,0
2,1,1,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,8,0
2,1,2,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,6,0,,,,,14,0
2,1,3,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,4,0,,,,,18,0
2,1,4,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,18,0
2,1,5,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,19,0
2,1,6,Kagiso Rabada,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,19,0
2,2,1,Harshal Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,3,0,,,,,22,0
2,2,2,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,1,0,,,,,23,0
2,2,3,Harshal Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,23,0
2,2,4,Harshal Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,23,0
2,2,5,Harshal Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,2,0,,,,,25,0
2,2,6,Harshal Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,6,0,,,,,31,0
2,3,1,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,31,0
2,3,2,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,1,noball,,,,32,0
2,3,2,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,4,0,,,,,36,0
2,3,3,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,2,0,,,,,38,0
2,3,4,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,3,0,,,,,41,0
2,3,5,Rahul Chahar,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,42,0
2,3,6,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,42,0
2,4,1,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,42,0
2,4,2,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,42,0
2,4,3,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,43,0
2,4,4,Kagiso Rabada,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,43,0
2,4,5,Kagiso Rabada,Yashasvi Jaiswal,Vaibhav Sooryavanshi,4,0,,,,,47,0
2,4,6,Kagiso Rabada,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,47,0
2,5,1,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,47,0
2,5,2,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,47,0
2,5,3,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,47,0
2,5,4,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,47,0
2,5,5,Kagiso Rabada,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,stumped,Vaibhav Sooryavanshi,Shashank Singh,47,1
2,5,6,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,1,0,,,,,48,1
2,6,1,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,1,0,,,,,49,1
2,6,2,Kagiso Rabada,Yashasvi Jaiswal,Sanju Samson,1,0,,,,,50,1
2,6,3,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,50,1
2,6,4,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,50,1
2,6,5,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,50,1
2,6,6,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,50,1
2,7,1,Sam Curran,Yashasvi Jaiswal,Sanju Samson,0,0,,,,,50,1
2,7,2,Sam Curran,Yashasvi Jaiswal,Sanju Samson,4,0,,,,,54,1
2,7,3,Sam Curran,Yashasvi Jaiswal,Sanju Samson,0,0,,,,,54,1
2,7,4,Sam Curran,Yashasvi Jaiswal,Sanju Samson,2,0,,,,,56,1
2,7,5,Sam Curran,Yashasvi Jaiswal,Sanju Samson,0,0,,bowled,Yashasvi Jaiswal,Sam Curran,56,2
2,7,6,Sam Curran,Riyan Parag,Sanju Samson,0,0,,,,,56,2
2,8,1,Arshdeep Singh,Sanju Samson,Riyan Parag,1,0,,,,,57,2
2,8,2,Arshdeep Singh,Riyan Parag,Sanju Samson,0,0,,stumped,Riyan Parag,Jonny Bairstow,57,3
2,8,3,Arshdeep Singh,Shimron Hetmyer,Sanju Samson,0,0,,bowled,Shimron Hetmyer,Shashank Singh,57,4
2,8,4,Arshdeep Singh,Dhruv Jurel,Sanju Samson,1,0,,,,,58,4
2,8,5,Arshdeep Singh,Sanju Samson,Dhruv Jurel,0,0,,,,,58,4
2,8,6,Arshdeep Singh,Sanju Samson,Dhruv Jurel,0,0,,lbw,Sanju Samson,Jonny Bairstow,58,5
2,9,1,Kagiso Rabada,Dhruv Jurel,Ravichandran Ashwin,0,1,legbye,,,,59,5
2,9,2,Kagiso Rabada,Dhruv Jurel,Ravichandran Ashwin,6,0,,,,,65,5
2,9,3,Kagiso Rabada,Dhruv Jurel,Ravichandran Ashwin,3,0,,,,,68,5
2,9,4,Kagiso Rabada,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,68,5
2,9,5,Kagiso Rabada,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,68,5
2,9,6,Kagiso Rabada,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,69,5
2,10,1,Sam Curran,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,70,5
2,10,2,Sam Curran,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,70,5
2,10,3,Sam Curran,Dhruv Jurel,Ravichandran Ashwin,0,0,,bowled,Dhruv Jurel,Sam Curran,70,6
2,11,1,Kagiso Rabada,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,71,6
2,11,2,Kagiso Rabada,Dhruv Jurel,Ravichandran Ashwin,4,0,,,,,75,6
2,11,3,Kagiso Rabada,Dhruv Jurel,Ravichandran Ashwin,2,0,,,,,77,6
2,11,4,Kagiso Rabada,Dhruv Jurel,Ravichandran Ashwin,4,0,,,,,81,6
2,11,5,Kagiso Rabada,Dhruv Jurel,Ravichandran Ashwin,2,0,,,,,83,6
2,11,6,Kagiso Rabada,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,83,6
2,12,1,Harshal Patel,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,83,6
2,12,2,Harshal Patel,Ravichandran Ashwin,Dhruv Jurel,2,0,,,,,85,6
2,12,3,Harshal Patel,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,85,6
2,12,4,Harshal Patel,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,86,6
2,12,5,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,0,,stumped,Dhruv Jurel,Jonny Bairstow,86,7
2,13,1,Arshdeep Singh,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,86,7
2,13,2,Arshdeep Singh,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,86,7
2,13,3,Arshdeep Singh,Ravichandran Ashwin,Dhruv Jurel,4,0,,,,,90,7
2,13,4,Arshdeep Singh,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,91,7
2,13,5,Arshdeep Singh,Dhruv Jurel,Ravichandran Ashwin,3,0,,,,,94,7
2,13,6,Arshdeep Singh,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,94,7
2,14,1,Rahul Chahar,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,94,7
2,14,2,Rahul Chahar,Dhruv Jurel,Ravichandran Ashwin,3,0,,,,,97,7
2,14,3,Rahul Chahar,Ravichandran Ashwin,Dhruv Jurel,6,0,,,,,103,7
2,14,4,Rahul Chahar,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,103,7
2,14,5,Rahul Chahar,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,103,7
2,14,6,Rahul Chahar,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,104,7
2,15,1,Sam Curran,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,104,7
2,15,2,Sam Curran,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,105,7
2,15,3,Sam Curran,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,105,7
2,15,4,Sam Curran,Dhruv Jurel,Ravichandran Ashwin,2,0,,,,,107,7
2,15,5,Sam Curran,Dhruv Jurel,Ravichandran Ashwin,1,0,,,,,108,7
2,15,6,Sam Curran,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,109,7
2,16,1,Rahul Chahar,Ravichandran Ashwin,Dhruv Jurel,2,0,,,,,111,7
2,16,2,Rahul Chahar,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,111,7
2,16,3,Rahul Chahar,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,112,7
2,16,4,Rahul Chahar,Dhruv Jurel,Ravichandran Ashwin,2,0,,,,,114,7
2,16,5,Rahul Chahar,Dhruv Jurel,Ravichandran Ashwin,1,0,,,,,115,7
2,16,6,Rahul Chahar,Ravichandran Ashwin,Dhruv Jurel,1,0,,,,,116,7
2,17,1,Arshdeep Singh,Ravichandran Ashwin,Dhruv Jurel,2,0,,,,,118,7
2,17,2,Arshdeep Singh,Ravichandran Ashwin,Dhruv Jurel,0,0,,,,,118,7
2,17,3,Arshdeep Singh,Ravichandran Ashwin,Dhruv Jurel,0,0,,run out,Dhruv Jurel,Jonny Bairstow,118,8
2,18,1,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,118,8
2,18,2,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,118,8
2,18,3,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,1,legbye,,,,119,8
2,18,4,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,119,8
2,18,5,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,119,8
2,18,6,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,1,legbye,,,,120,8
2,19,1,Harshal Patel,Ravichandran Ashwin,Dhruv Jurel,2,0,,,,,122,8
2,19,2,Harshal Patel,Ravichandran Ashwin,Dhruv Jurel,3,0,,,,,125,8
2,19,3,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,1,legbye,,,,126,8
2,19,4,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,126,8
2,19,5,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,6,0,,,,,132,8
2,19,6,Harshal Patel,Dhruv Jurel,Ravichandran Ashwin,0,0,,,,,132,8
