Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,5,4,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,1,0,,,,,55,3
1,5,5,Venkatesh Iyer,Marcus Stoinis,Ayush Badoni,0,0,,,,,55,3
1,5,6,Venkatesh Iyer,Marcus Stoinis,Ayush Badoni,0,0,,,,,55,3
1,6,1,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,6,0,,,,,61,3
1,6,2,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,0,0,,,,,61,3
1,6,3,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,0,0,,,,,61,3
1,6,4,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,1,0,,,,,62,3
1,6,5,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,2,0,,,,,64,3
1,6,6,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,0,0,,,,,64,3
1,7,1,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,6,0,,,,,70,3
1,7,2,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,2,0,,,,,72,3
1,7,3,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,1,0,,,,,73,3
1,7,4,Venkatesh Iyer,Marcus Stoinis,Ayush Badoni,4,0,,,,,77,3
1,7,5,Venkatesh Iyer,Marcus Stoinis,Ayush Badoni,0,0,,,,,77,3
1,7,6,Venkatesh Iyer,Marcus Stoinis,Ayush Badoni,2,0,,,,,79,3
1,8,1,Krunal Pandya,Ayush Badoni,Marcus Stoinis,4,0,,,,,83,3
1,8,2,Krunal Pandya,Ayush Badoni,Marcus Stoinis,3,0,,,,,86,3
1,8,3,Krunal Pandya,Marcus Stoinis,Ayush Badoni,4,0,,,,,90,3
1,8,4,Krunal Pandya,Marcus Stoinis,Ayush Badoni,0,0,,,,,90,3
1,8,5,Krunal Pandya,Marcus Stoinis,Ayush Badoni,0,0,,,,,90,3
1,8,6,Krunal Pandya,Marcus Stoinis,Ayush Badoni,1,0,,,,,91,3
1,9,1,Rasikh Salam,Marcus Stoinis,Ayush Badoni,1,0,,,,,92,3
1,9,2,Rasikh Salam,Ayush Badoni,Marcus Stoinis,2,0,,,,,94,3
1,9,3,Rasikh Salam,Ayush Badoni,Marcus Stoinis,1,0,,,,,95,3
1,9,4,Rasikh Salam,Marcus Stoinis,Ayush Badoni,1,0,,,,,96,3
1,9,5,Rasikh Salam,Ayush Badoni,Marcus Stoinis,4,0,,,,,100,3
1,9,6,Rasikh Salam,Ayush Badoni,Marcus Stoinis,1,0,,,,,101,3
1,10,1,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,3,0,,,,,104,3
1,10,2,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,1,0,,,,,105,3
1,10,3,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,0,0,,,,,105,3
1,10,4,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,0,0,,,,,105,3
1,10,5,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,3,0,,,,,108,3
1,10,6,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,6,0,,,,,114,3
1,11,1,Krunal Pandya,Ayush Badoni,Marcus Stoinis,1,0,,,,,115,3
1,11,2,Krunal Pandya,Marcus Stoinis,Ayush Badoni,2,0,,,,,117,3
1,11,3,Krunal Pandya,Marcus Stoinis,Ayush Badoni,0,0,,,,,117,3
1,11,4,Krunal Pandya,Marcus Stoinis,Ayush Badoni,4,0,,,,,121,3
1,11,5,Krunal Pandya,Marcus Stoinis,Ayush Badoni,6,0,,,,,127,3
1,11,6,Krunal Pandya,Marcus Stoinis,Ayush Badoni,0,0,,,,,127,3
1,12,1,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,0,0,,,,,127,3
1,12,2,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,0,0,,,,,127,3
1,12,3,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,0,0,,,,,127,3
1,12,4,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,2,0,,,,,129,3
1,12,5,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,0,0,,,,,129,3
1,12,6,Venkatesh Iyer,Ayush Badoni,Marcus Stoinis,1,0,,,,,130,3
1,13,1,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,3,0,,,,,133,3
1,13,2,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,0,0,,,,,133,3
1,13,3,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,0,0,,,,,133,3
1,13,4,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,3,0,,,,,136,3
1,13,5,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,0,0,,,,,136,3
1,13,6,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,0,0,,,,,136,3
1,14,1,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,4,0,,,,,140,3
1,14,2,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,0,0,,,,,140,3
1,14,3,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,4,0,,,,,144,3
1,14,4,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,6,0,,,,,150,3
1,14,5,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,1,0,,,,,151,3
1,14,6,Josh Hazlewood,Ayush Badoni,Marcus Stoinis,2,0,,,,,153,3
1,15,1,Rasikh Salam,Marcus Stoinis,Ayush Badoni,0,0,,,,,153,3
1,15,2,Rasikh Salam,Marcus Stoinis,Ayush Badoni,3,0,,,,,156,3
1,15,3,Rasikh Salam,Ayush Badoni,Marcus Stoinis,0,0,,,,,156,3
1,15,4,Rasikh Salam,Ayush Badoni,Marcus Stoinis,0,0,,,,,156,3
1,15,5,Rasikh Salam,Ayush Badoni,Marcus Stoinis,0,0,,,,,156,3
1,15,6,Rasikh Salam,Ayush Badoni,Marcus Stoinis,0,0,,,,,156,3
1,16,1,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,6,0,,,,,162,3
1,16,2,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,0,0,,,,,162,3
1,16,3,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,0,0,,,,,162,3
1,16,4,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,0,0,,,,,162,3
1,16,5,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,0,0,,,,,162,3
1,16,6,Josh Hazlewood,Marcus Stoinis,Ayush Badoni,6,0,,,,,168,3
1,17,1,Krunal Pandya,Ayush Badoni,Marcus Stoinis,0,0,,,,,168,3
1,17,2,Krunal Pandya,Ayush Badoni,Marcus Stoinis,0,0,,lbw,Ayush Badoni,Rajat Patidar,168,4
1,17,3,Krunal Pandya,Deepak Hooda,Marcus Stoinis,0,0,,run out,Marcus Stoinis,Tim David,168,5
1,17,4,Krunal Pandya,Deepak Hooda,Krunal Pandya,6,0,,,,,174,5
1,17,5,Krunal Pandya,Deepak Hooda,Krunal Pandya,2,0,,,,,176,5
1,17,6,Krunal Pandya,Deepak Hooda,Krunal Pandya,0,0,,,,,176,5
1,18,1,Rasikh Salam,Krunal Pandya,Deepak Hooda,6,0,,,,,182,5
1,18,2,Rasikh Salam,Krunal Pandya,Deepak Hooda,6,0,,,,,188,5
1,18,3,Rasikh Salam,Krunal Pandya,Deepak Hooda,0,0,,,,,188,5
1,18,4,Rasikh Salam,Krunal Pandya,Deepak Hooda,0,0,,,,,188,5
1,18,5,Rasikh Salam,Krunal Pandya,Deepak Hooda,2,0,,,,,190,5
1,18,6,Rasikh Salam,Krunal Pandya,Deepak Hooda,3,0,,,,,193,5
1,19,1,Venkatesh Iyer,Krunal Pandya,Deepak Hooda,4,0,,,,,197,5
1,19,2,Venkatesh Iyer,Krunal Pandya,Deepak Hooda,1,0,,,,,198,5
1,19,3,Venkatesh Iyer,Deepak Hooda,Krunal Pandya,0,0,,,,,198,5
1,19,4,Venkatesh Iyer,Deepak Hooda,Krunal Pandya,3,0,,,,,201,5
1,19,5,Venkatesh Iyer,Krunal Pandya,Deepak Hooda,0,0,,,,,201,5
1,19,6,Venkatesh Iyer,Krunal Pandya,Deepak Hooda,3,0,,,,,204,5
2,0,1,Yash Thakur,Virat Kohli,Venkatesh Iyer,6,0,,,,,6,0
2,0,2,Yash Thakur,Virat Kohli,Venkatesh Iyer,0,0,,,,,6,0
2,0,3,Yash Thakur,Virat Kohli,Venkatesh Iyer,0,0,,,,,6,0
2,0,4,Yash Thakur,Virat Kohli,Venkatesh Iyer,2,0,,,,,8,0
2,0,5,Yash Thakur,Virat Kohli,Venkatesh Iyer,1,0,,,,,9,0
2,0,6,Yash Thakur,Venkatesh Iyer,Virat Kohli,1,0,,,,,10,0
2,1,1,Ravi Bishnoi,Venkatesh Iyer,Virat Kohli,3,0,,,,,13,0
2,1,2,Ravi Bishnoi,Virat Kohli,Venkatesh Iyer,4,0,,,,,17,0
2,1,3,Ravi Bishnoi,Virat Kohli,Venkatesh Iyer,0,0,,,,,17,0
2,1,4,Ravi Bishnoi,Virat Kohli,Venkatesh Iyer,0,1,legbye,,,,18,0
2,1,5,Ravi Bishnoi,Virat Kohli,Venkatesh Iyer,6,0,,,,,24,0
2,1,6,Ravi Bishnoi,Virat Kohli,Venkatesh Iyer,6,0,,,,,30,0
2,2,1,Mohsin Khan,Venkatesh Iyer,Virat Kohli,4,0,,,,,34,0
2,2,2,Mohsin Khan,Venkatesh Iyer,Virat Kohli,0,0,,,,,34,0
2,2,3,Mohsin Khan,Venkatesh Iyer,Virat Kohli,0,0,,,,,34,0
2,2,4,Mohsin Khan,Venkatesh Iyer,Virat Kohli,0,0,,stumped,Venkatesh Iyer,KL Rahul,34,1
2,2,5,Mohsin Khan,Devdutt Padikkal,Virat Kohli,2,0,,,,,36,1
2,2,6,Mohsin Khan,Devdutt Padikkal,Virat Kohli,0,0,,,,,36,1
2,3,1,Yash Thakur,Virat Kohli,Devdutt Padikkal,0,0,,lbw,Virat Kohli,Marcus Stoinis,36,2
2,3,2,Yash Thakur,Rajat Patidar,Devdutt Padikkal,0,0,,,,,36,2
2,3,3,Yash Thakur,Rajat Patidar,Devdutt Padikkal,1,0,,,,,37,2
2,3,4,Yash Thakur,Devdutt Padikkal,Rajat Patidar,0,0,,,,,37,2
2,3,5,Yash Thakur,Devdutt Padikkal,Rajat Patidar,0,0,,,,,37,2
2,3,6,Yash Thakur,Devdutt Padikkal,Rajat Patidar,1,0,,,,,38,2
2,4,1,Marcus Stoinis,Devdutt Padikkal,Rajat Patidar,2,0,,,,,40,2
2,4,2,Marcus Stoinis,Devdutt Padikkal,Rajat Patidar,3,0,,,,,43,2
2,4,3,Marcus Stoinis,Rajat Patidar,Devdutt Padikkal,0,0,,,,,43,2
2,4,4,Marcus Stoinis,Rajat Patidar,Devdutt Padikkal,0,0,,run out,Rajat Patidar,Krunal Pandya,43,3
2,4,5,Marcus Stoinis,Krunal Pandya,Devdutt Padikkal,0,0,,,,,43,3
2,4,6,Marcus Stoinis,Krunal Pandya,Devdutt Padikkal,1,0,,,,,44,3
2,5,1,Mohsin Khan,Krunal Pandya,Devdutt Padikkal,0,0,,,,,44,3
2,5,2,Mohsin Khan,Krunal Pandya,Devdutt Padikkal,0,0,,,,,44,3
2,5,3,Mohsin Khan,Krunal Pandya,Devdutt Padikkal,2,0,,,,,46,3
2,5,4,Mohsin Khan,Krunal Pandya,Devdutt Padikkal,4,0,,,,,50,3
2,5,5,Mohsin Khan,Krunal Pandya,Devdutt Padikkal,2,0,,,,,52,3
2,5,6,Mohsin Khan,Krunal Pandya,Devdutt Padikkal,6,0,,,,,58,3
2,6,1,Naveen-ul-Haq,Devdutt Padikkal,Krunal Pandya,2,0,,,,,60,3
2,6,2,Naveen-ul-Haq,Devdutt Padikkal,Krunal Pandya,1,0,,,,,61,3
2,6,3,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,0,1,wide,,,,62,3
2,6,3,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,2,0,,,,,64,3
2,6,4,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,0,0,,,,,64,3
2,6,5,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,0,1,wide,,,,65,3
2,6,5,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,0,0,,,,,65,3
2,6,6,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,3,0,,,,,68,3
2,7,1,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,0,0,,,,,68,3
2,7,2,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,2,0,,,,,70,3
2,7,3,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,0,0,,,,,70,3
2,7,4,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,1,0,,,,,71,3
2,7,5,Naveen-ul-Haq,Devdutt Padikkal,Krunal Pandya,1,0,,,,,72,3
2,7,6,Naveen-ul-Haq,Krunal Pandya,Devdutt Padikkal,4,0,,,,,76,3
2,8,1,Ravi Bishnoi,Devdutt Padikkal,Krunal Pandya,0,0,,run out,Krunal Pandya,Krunal Pandya,76,4
2,8,2,Ravi Bishnoi,Devdutt Padikkal,Tim David,0,0,,,,,76,4
2,8,3,Ravi Bishnoi,Devdutt Padikkal,Tim David,0,0,,,,,76,4
2,8,4,Ravi Bishnoi,Devdutt Padikkal,Tim David,1,0,,,,,77,4
2,8,5,Ravi Bishnoi,Tim David,Devdutt Padikkal,4,0,,,,,81,4
2,8,6,Ravi Bishnoi,Tim David,Devdutt Padikkal,0,0,,,,,81,4
2,9,1,Marcus Stoinis,Devdutt Padikkal,Tim David,1,0,,,,,82,4
2,9,2,Marcus Stoinis,Tim David,Devdutt Padikkal,0,1,noball,,,,83,4
2,9,2,Marcus Stoinis,Tim David,Devdutt Padikkal,0,0,,,,,83,4
2,9,3,Marcus Stoinis,Tim David,Devdutt Padikkal,3,0,,,,,86,4
2,9,4,Marcus Stoinis,Devdutt Padikkal,Tim David,0,1,bye,,,,87,4
2,9,5,Marcus Stoinis,Devdutt Padikkal,Tim David,0,0,,,,,87,4
2,9,6,Marcus Stoinis,Devdutt Padikkal,Tim David,0,0,,,,,87,4
2,10,1,Yash Thakur,Tim David,Devdutt Padikkal,1,0,,,,,88,4
2,10,2,Yash Thakur,Devdutt Padikkal,Tim David,1,0,,,,,89,4
2,10,3,Yash Thakur,Tim David,Devdutt Padikkal,0,0,,,,,89,4
2,10,4,Yash Thakur,Tim David,Devdutt Padikkal,3,0,,,,,92,4
2,10,5,Yash Thakur,Devdutt Padikkal,Tim David,0,0,,,,,92,4
2,10,6,Yash Thakur,Devdutt Padikkal,Tim David,0,0,,,,,92,4
2,11,1,Marcus Stoinis,Tim David,Devdutt Padikkal,3,0,,,,,95,4
2,11,2,Marcus Stoinis,Devdutt Padikkal,Tim David,4,0,,,,,99,4
2,11,3,Marcus Stoinis,Devdutt Padikkal,Tim David,2,0,,,,,101,4
2,11,4,Marcus Stoinis,Devdutt Padikkal,Tim David,0,0,,run out,Tim David,KL Rahul,101,5
2,11,5,Marcus Stoinis,Devdutt Padikkal,Jitesh Sharma,2,0,,,,,103,5
2,11,6,Marcus Stoinis,Devdutt Padikkal,Jitesh Sharma,0,0,,,,,103,5
2,12,1,Ravi Bishnoi,Jitesh Sharma,Devdutt Padikkal,2,0,,,,,105,5
2,12,2,Ravi Bishnoi,Jitesh Sharma,Devdutt Padikkal,2,0,,,,,107,5
2,12,3,Ravi Bishnoi,Jitesh Sharma,Devdutt Padikkal,3,0,,,,,110,5
2,12,4,Ravi Bishnoi,Devdutt Padikkal,Jitesh Sharma,6,0,,,,,116,5
2,12,5,Ravi Bishnoi,Devdutt Padikkal,Jitesh Sharma,2,0,,,,,118,5
2,12,6,Ravi Bishnoi,Devdutt Padikkal,Jitesh Sharma,3,0,,,,,121,5
2,13,1,Marcus Stoinis,Devdutt Padikkal,Jitesh Sharma,0,0,,,,,121,5
2,13,2,Marcus Stoinis,Devdutt Padikkal,Jitesh Sharma,0,0,,,,,121,5
2,13,3,Marcus Stoinis,Devdutt Padikkal,Jitesh Sharma,2,0,,,,,123,5
2,13,4,Marcus Stoinis,Devdutt Padikkal,Jitesh Sharma,1,0,,,,,124,5
2,13,5,Marcus Stoinis,Jitesh Sharma,Devdutt Padikkal,0,0,,,,,124,5
2,13,6,Marcus Stoinis,Jitesh Sharma,Devdutt Padikkal,0,0,,,,,124,5
2,14,1,Yash Thakur,Devdutt Padikkal,Jitesh Sharma,2,0,,,,,126,5
2,14,2,Yash Thakur,Devdutt Padikkal,Jitesh Sharma,4,0,,,,,130,5
2,14,3,Yash Thakur,Devdutt Padikkal,Jitesh Sharma,4,0,,,,,134,5
2,14,4,Yash Thakur,Devdutt Padikkal,Jitesh Sharma,0,0,,,,,134,5
2,14,5,Yash Thakur,Devdutt Padikkal,Jitesh Sharma,0,0,,,,,134,5
2,14,6,Yash Thakur,Devdutt Padikkal,Jitesh Sharma,0,0,,,,,134,5
2,15,1,Ravi Bishnoi,Jitesh Sharma,Devdutt Padikkal,1,0,,,,,135,5
2,15,2,Ravi Bishnoi,Devdutt Padikkal,Jitesh Sharma,6,0,,,,,141,5
2,15,3,Ravi Bishnoi,Devdutt Padikkal,Jitesh Sharma,6,0,,,,,147,5
2,15,4,Ravi Bishnoi,Devdutt Padikkal,Jitesh Sharma,0,1,bye,,,,148,5
2,15,5,Ravi Bishnoi,Devdutt Padikkal,Jitesh Sharma,0,0,,,,,148,5
2,15,6,Ravi Bishnoi,Devdutt Padikkal,Jitesh Sharma,2,0,,,,,150,5
2,16,1,Marcus Stoinis,Jitesh Sharma,Devdutt Padikkal,1,0,,,,,151,5
2,16,2,Marcus Stoinis,Devdutt Padikkal,Jitesh Sharma,0,0,,,,,151,5
2,16,3,Marcus Stoinis,Devdutt Padikkal,Jitesh Sharma,0,0,,stumped,Devdutt Padikkal,Ayush Badoni,151,6
2,16,4,Marcus Stoinis,Dinesh Karthik,Jitesh Sharma,0,0,,,,,151,6
2,16,5,Marcus Stoinis,Dinesh Karthik,Jitesh Sharma,0,1,legbye,,,,152,6
2,16,6,Marcus Stoinis,Dinesh Karthik,Jitesh Sharma,3,0,,,,,155,6
2,17,1,Marcus Stoinis,Dinesh Karthik,Jitesh Sharma,2,0,,,,,157,6
2,17,2,Marcus Stoinis,Dinesh Karthik,Jitesh Sharma,0,0,,,,,157,6
2,17,3,Marcus Stoinis,Dinesh Karthik,Jitesh Sharma,0,0,,,,,157,6
2,17,4,Marcus Stoinis,Dinesh Karthik,Jitesh Sharma,2,0,,,,,159,6
2,17,5,Marcus Stoinis,Dinesh Karthik,Jitesh Sharma,0,0,,,,,159,6
2,17,6,Marcus Stoinis,Dinesh Karthik,Jitesh Sharma,2,0,,,,,161,6
2,18,1,Yash Thakur,Jitesh Sharma,Dinesh Karthik,2,0,,,,,163,6
2,18,2,Yash Thakur,Jitesh Sharma,Dinesh Karthik,0,0,,,,,163,6
2,18,3,Yash Thakur,Jitesh Sharma,Dinesh Karthik,2,0,,,,,165,6
2,18,4,Yash Thakur,Jitesh Sharma,Dinesh Karthik,1,0,,,,,166,6
2,18,5,Yash Thakur,Dinesh Karthik,Jitesh Sharma,0,0,,run out,Jitesh Sharma,Deepak Hooda,166,7
2,19,1,Naveen-ul-Haq,Jitesh Sharma,Dinesh Karthik,0,0,,,,,166,7
2,19,2,Naveen-ul-Haq,Jitesh Sharma,Dinesh Karthik,2,0,,,,,168,7
2,19,3,Naveen-ul-Haq,Jitesh Sharma,Dinesh Karthik,0,0,,,,,168,7
2,19,4,Naveen-ul-Haq,Jitesh Sharma,Dinesh Karthik,0,0,,,,,168,7
2,19,5,Naveen-ul-Haq,Jitesh Sharma,Dinesh Karthik,0,0,,,,,168,7
2,19,6,Naveen-ul-Haq,Jitesh Sharma,Dinesh Karthik,0,1,wide,,,,169,7
2,19,6,Naveen-ul-Haq,Jitesh Sharma,Dinesh Karthik,1,0,,,,,170,7
