Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,7,5,Jason Holder,Liam Livingstone,Sam Curran,1,0,,,,,70,2
1,7,6,Jason Holder,Sam Curran,Liam Livingstone,6,0,,,,,76,2
1,8,1,Mohammed Siraj,Liam Livingstone,Sam Curran,1,0,,,,,77,2
1,8,2,Mohammed Siraj,Sam Curran,Liam Livingstone,1,0,,,,,78,2
1,8,3,Mohammed Siraj,Liam Livingstone,Sam Curran,0,0,,,,,78,2
1,8,4,Mohammed Siraj,Liam Livingstone,Sam Curran,2,0,,,,,80,2
1,8,5,Mohammed Siraj,Liam Livingstone,Sam Curran,0,0,,,,,80,2
1,8,6,Mohammed Siraj,Liam Livingstone,Sam Curran,6,0,,,,,86,2
1,9,1,Jason Holder,Sam Curran,Liam Livingstone,0,0,,,,,86,2
1,9,2,Jason Holder,Sam Curran,Liam Livingstone,0,0,,run out,Liam Livingstone,Jos Buttler,86,3
1,9,3,Jason Holder,Sam Curran,Shashank Singh,0,0,,,,,86,3
1,9,4,Jason Holder,Sam Curran,Shashank Singh,0,0,,,,,86,3
1,9,5,Jason Holder,Sam Curran,Shashank Singh,4,0,,,,,90,3
1,9,6,Jason Holder,Sam Curran,Shashank Singh,0,0,,,,,90,3
1,10,1,Jason Holder,Shashank Singh,Sam Curran,1,0,,,,,91,3
1,10,2,Jason Holder,Sam Curran,Shashank Singh,1,0,,,,,92,3
1,10,3,Jason Holder,Shashank Singh,Sam Curran,0,1,legbye,,,,93,3
1,10,4,Jason Holder,Shashank Singh,Sam Curran,6,0,,,,,99,3
1,10,5,Jason Holder,Shashank Singh,Sam Curran,0,0,,,,,99,3
1,10,6,Jason Holder,Shashank Singh,Sam Curran,0,0,,stumped,Shashank Singh,Rahul Tewatia,99,4
1,11,1,Washington Sundar,Sam Curran,Ashutosh Sharma,4,0,,,,,103,4
1,11,2,Washington Sundar,Sam Curran,Ashutosh Sharma,0,0,,stumped,Sam Curran,Rashid Khan,103,5
1,11,3,Washington Sundar,Jitesh Sharma,Ashutosh Sharma,1,0,,,,,104,5
1,11,4,Washington Sundar,Ashutosh Sharma,Jitesh Sharma,0,0,,caught,Ashutosh Sharma,Rashid Khan,104,6
1,12,1,Arshad Khan,Jitesh Sharma,Ashutosh Sharma,0,0,,,,,104,6
1,12,2,Arshad Khan,Jitesh Sharma,Ashutosh Sharma,4,0,,,,,108,6
1,12,3,Arshad Khan,Jitesh Sharma,Ashutosh Sharma,0,0,,,,,108,6
1,12,4,Arshad Khan,Jitesh Sharma,Ashutosh Sharma,0,0,,,,,108,6
1,12,5,Arshad Khan,Jitesh Sharma,Ashutosh Sharma,0,0,,,,,108,6
1,12,6,Arshad Khan,Jitesh Sharma,Ashutosh Sharma,0,0,,bowled,Jitesh Sharma,Nishant Sindhu,108,7
1,13,1,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,108,7
1,13,2,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,108,7
1,13,3,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,2,0,,,,,110,7
1,13,4,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,1,0,,,,,111,7
1,13,5,Rashid Khan,Jitesh Sharma,Ashutosh Sharma,0,0,,,,,111,7
1,13,6,Rashid Khan,Jitesh Sharma,Ashutosh Sharma,4,0,,,,,115,7
1,14,1,Jason Holder,Ashutosh Sharma,Jitesh Sharma,1,0,,,,,116,7
1,14,2,Jason Holder,Jitesh Sharma,Ashutosh Sharma,1,0,,,,,117,7
1,14,3,Jason Holder,Ashutosh Sharma,Jitesh Sharma,1,0,,,,,118,7
1,14,4,Jason Holder,Jitesh Sharma,Ashutosh Sharma,0,0,,caught,Jitesh Sharma,Shubman Gill,118,8
1,15,1,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,2,0,,,,,120,8
1,15,2,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,1,0,,,,,121,8
1,15,3,Rashid Khan,Jitesh Sharma,Ashutosh Sharma,1,0,,,,,122,8
1,15,4,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,6,0,,,,,128,8
1,15,5,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,2,0,,,,,130,8
1,15,6,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,130,8
1,16,1,Rashid Khan,Jitesh Sharma,Ashutosh Sharma,1,0,,,,,131,8
1,16,2,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,131,8
1,16,3,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,131,8
1,16,4,Rashid Khan,Ashutosh Sharma,Jitesh Sharma,1,0,,,,,132,8
1,16,5,Rashid Khan,Jitesh Sharma,Ashutosh Sharma,0,0,,,,,132,8
1,16,6,Rashid Khan,Jitesh Sharma,Ashutosh Sharma,1,0,,,,,133,8
1,17,1,Jason Holder,Jitesh Sharma,Ashutosh Sharma,1,0,,,,,134,8
1,17,2,Jason Holder,Ashutosh Sharma,Jitesh Sharma,2,0,,,,,136,8
1,17,3,Jason Holder,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,136,8
1,17,4,Jason Holder,Ashutosh Sharma,Jitesh Sharma,3,0,,,,,139,8
1,17,5,Jason Holder,Jitesh Sharma,Ashutosh Sharma,0,0,,,,,139,8
1,17,6,Jason Holder,Jitesh Sharma,Ashutosh Sharma,0,0,,,,,139,8
1,18,1,Jason Holder,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,139,8
1,18,2,Jason Holder,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,139,8
1,18,3,Jason Holder,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,139,8
1,18,4,Jason Holder,Ashutosh Sharma,Jitesh Sharma,0,0,,stumped,Ashutosh Sharma,Nishant Sindhu,139,9
1,19,1,Arshad Khan,Jitesh Sharma,Ashutosh Sharma,3,0,,,,,142,9
1,19,2,Arshad Khan,Ashutosh Sharma,Jitesh Sharma,2,0,,,,,144,9
1,19,3,Arshad Khan,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,144,9
1,19,4,Arshad Khan,Ashutosh Sharma,Jitesh Sharma,0,0,,,,,144,9
1,19,5,Arshad Khan,Ashutosh Sharma,Jitesh Sharma,1,0,,,,,145,9
1,19,6,Arshad Khan,Jitesh Sharma,Ashutosh Sharma,0,0,,,,,145,9
2,0,1,Kagiso Rabada,Shubman Gill,Sai Sudharsan,0,0,,,,,0,0
2,0,2,Kagiso Rabada,Shubman Gill,Sai Sudharsan,1,0,,,,,1,0
2,0,3,Kagiso Rabada,Sai Sudharsan,Shubman Gill,0,0,,,,,1,0
2,0,4,Kagiso Rabada,Sai Sudharsan,Shubman Gill,0,0,,,,,1,0
2,0,5,Kagiso Rabada,Sai Sudharsan,Shubman Gill,3,0,,,,,4,0
2,0,6,Kagiso Rabada,Shubman Gill,Sai Sudharsan,0,0,,,,,4,0
2,1,1,Rahul Chahar,Sai Sudharsan,Shubman Gill,3,0,,,,,7,0
2,1,2,Rahul Chahar,Shubman Gill,Sai Sudharsan,3,0,,,,,10,0
2,1,3,Rahul Chahar,Sai Sudharsan,Shubman Gill,0,0,,,,,10,0
2,1,4,Rahul Chahar,Sai Sudharsan,Shubman Gill,6,0,,,,,16,0
2,1,5,Rahul Chahar,Sai Sudharsan,Shubman Gill,2,0,,,,,18,0
2,1,6,Rahul Chahar,Sai Sudharsan,Shubman Gill,0,0,,,,,18,0
2,2,1,Harshal Patel,Shubman Gill,Sai Sudharsan,0,0,,,,,18,0
2,2,2,Harshal Patel,Shubman Gill,Sai Sudharsan,4,0,,,,,22,0
2,2,3,Harshal Patel,Shubman Gill,Sai Sudharsan,0,0,,,,,22,0
2,2,4,Harshal Patel,Shubman Gill,Sai Sudharsan,0,0,,bowled,Shubman Gill,Shashank Singh,22,1
2,2,5,Harshal Patel,Nishant Sindhu,Sai Sudharsan,0,0,,,,,22,1
2,2,6,Harshal Patel,Nishant Sindhu,Sai Sudharsan,2,0,,,,,24,1
2,3,1,Arshdeep Singh,Sai Sudharsan,Nishant Sindhu,1,0,,,,,25,1
2,3,2,Arshdeep Singh,Nishant Sindhu,Sai Sudharsan,2,0,,,,,27,1
2,3,3,Arshdeep Singh,Nishant Sindhu,Sai Sudharsan,0,0,,,,,27,1
2,3,4,Arshdeep Singh,Nishant Sindhu,Sai Sudharsan,0,0,,bowled,Nishant Sindhu,Ashutosh Sharma,27,2
2,3,5,Arshdeep Singh,Jos Buttler,Sai Sudharsan,0,0,,,,,27,2
2,3,6,Arshdeep Singh,Jos Buttler,Sai Sudharsan,2,0,,,,,29,2
2,4,1,Arshdeep Singh,Sai Sudharsan,Jos Buttler,0,0,,,,,29,2
2,4,2,Arshdeep Singh,Sai Sudharsan,Jos Buttler,1,0,,,,,30,2
2,4,3,Arshdeep Singh,Jos Buttler,Sai Sudharsan,0,0,,,,,30,2
2,4,4,Arshdeep Singh,Jos Buttler,Sai Sudharsan,0,0,,,,,30,2
2,4,5,Arshdeep Singh,Jos Buttler,Sai Sudharsan,1,0,,,,,31,2
2,4,6,Arshdeep Singh,Sai Sudharsan,Jos Buttler,1,0,,,,,32,2
2,5,1,Sam Curran,Sai Sudharsan,Jos Buttler,2,0,,,,,34,2
2,5,2,Sam Curran,Sai Sudharsan,Jos Buttler,0,0,,,,,34,2
2,5,3,Sam Curran,Sai Sudharsan,Jos Buttler,4,0,,,,,38,2
2,5,4,Sam Curran,Sai Sudharsan,Jos Buttler,4,0,,,,,42,2
2,5,5,Sam Curran,Sai Sudharsan,Jos Buttler,2,0,,,,,44,2
2,5,6,Sam Curran,Sai Sudharsan,Jos Buttler,1,0,,,,,45,2
2,6,1,Sam Curran,Sai Sudharsan,Jos Buttler,0,1,noball,,,,46,2
2,6,1,Sam Curran,Sai Sudharsan,Jos Buttler,2,0,,,,,48,2
2,6,2,Sam Curran,Sai Sudharsan,Jos Buttler,0,0,,,,,48,2
2,6,3,Sam Curran,Sai Sudharsan,Jos Buttler,1,0,,,,,49,2
2,6,4,Sam Curran,Jos Buttler,Sai Sudharsan,0,0,,,,,49,2
2,6,5,Sam Curran,Jos Buttler,Sai Sudharsan,0,0,,,,,49,2
2,6,6,Sam Curran,Jos Buttler,Sai Sudharsan,0,0,,,,,49,2
2,7,1,Sam Curran,Sai Sudharsan,Jos Buttler,0,0,,,,,49,2
2,7,2,Sam Curran,Sai Sudharsan,Jos Buttler,0,0,,,,,49,2
2,7,3,Sam Curran,Sai Sudharsan,Jos Buttler,0,0,,,,,49,2
2,7,4,Sam Curran,Sai Sudharsan,Jos Buttler,0,0,,,,,49,2
2,7,5,Sam Curran,Sai Sudharsan,Jos Buttler,0,0,,,,,49,2
2,7,6,Sam Curran,Sai Sudharsan,Jos Buttler,2,0,,,,,51,2
2,8,1,Harshal Patel,Jos Buttler,Sai Sudharsan,1,0,,,,,52,2
2,8,2,Harshal Patel,Sai Sudharsan,Jos Buttler,0,0,,run out,Jos Buttler,Liam Livingstone,52,3
2,8,3,Harshal Patel,Sai Sudharsan,Washington Sundar,2,0,,,,,54,3
2,8,4,Harshal Patel,Sai Sudharsan,Washington Sundar,2,0,,,,,56,3
2,8,5,Harshal Patel,Sai Sudharsan,Washington Sundar,6,0,,,,,62,3
2,8,6,Harshal Patel,Sai Sudharsan,Washington Sundar,0,0,,,,,62,3
2,9,1,Rahul Chahar,Washington Sundar,Sai Sudharsan,0,0,,,,,62,3
2,9,2,Rahul Chahar,Washington Sundar,Sai Sudharsan,0,1,bye,,,,63,3
2,9,3,Rahul Chahar,Washington Sundar,Sai Sudharsan,0,0,,,,,63,3
2,9,4,Rahul Chahar,Washington Sundar,Sai Sudharsan,4,0,,,,,67,3
2,9,5,Rahul Chahar,Washington Sundar,Sai Sudharsan,0,0,,,,,67,3
2,9,6,Rahul Chahar,Washington Sundar,Sai Sudharsan,0,0,,,,,67,3
2,10,1,Harshal Patel,Sai Sudharsan,Washington Sundar,0,1,legbye,,,,68,3
2,10,2,Harshal Patel,Sai Sudharsan,Washington Sundar,0,1,bye,,,,69,3
2,10,3,Harshal Patel,Sai Sudharsan,Washington Sundar,0,0,,,,,69,3
2,10,4,Harshal Patel,Sai Sudharsan,Washington Sundar,6,0,,,,,75,3
2,10,5,Harshal Patel,Sai Sudharsan,Washington Sundar,1,0,,,,,76,3
2,10,6,Harshal Patel,Washington Sundar,Sai Sudharsan,0,1,bye,,,,77,3
2,11,1,Kagiso Rabada,Sai Sudharsan,Washington Sundar,2,0,,,,,79,3
2,11,2,Kagiso Rabada,Sai Sudharsan,Washington Sundar,2,0,,,,,81,3
2,11,3,Kagiso Rabada,Sai Sudharsan,Washington Sundar,0,0,,,,,81,3
2,11,4,Kagiso Rabada,Sai Sudharsan,Washington Sundar,0,0,,,,,81,3
2,11,5,Kagiso Rabada,Sai Sudharsan,Washington Sundar,2,0,,,,,83,3
2,11,6,Kagiso Rabada,Sai Sudharsan,Washington Sundar,0,0,,,,,83,3
2,12,1,Sam Curran,Washington Sundar,Sai Sudharsan,1,0,,,,,84,3
2,12,2,Sam Curran,Sai Sudharsan,Washington Sundar,0,0,,,,,84,3
2,12,3,Sam Curran,Sai Sudharsan,Washington Sundar,0,0,,,,,84,3
2,12,4,Sam Curran,Sai Sudharsan,Washington Sundar,4,0,,,,,88,3
2,12,5,Sam Curran,Sai Sudharsan,Washington Sundar,1,0,,,,,89,3
2,12,6,Sam Curran,Washington Sundar,Sai Sudharsan,1,0,,,,,90,3
2,13,1,Rahul Chahar,Washington Sundar,Sai Sudharsan,0,1,bye,,,,91,3
2,13,2,Rahul Chahar,Washington Sundar,Sai Sudharsan,2,0,,,,,93,3
2,13,3,Rahul Chahar,Washington Sundar,Sai Sudharsan,4,0,,,,,97,3
2,13,4,Rahul Chahar,Washington Sundar,Sai Sudharsan,0,0,,,,,97,3
2,13,5,Rahul Chahar,Washington Sundar,Sai Sudharsan,4,0,,,,,101,3
2,13,6,Rahul Chahar,Washington Sundar,Sai Sudharsan,1,0,,,,,102,3
2,14,1,Rahul Chahar,Washington Sundar,Sai Sudharsan,0,0,,,,,102,3
2,14,2,Rahul Chahar,Washington Sundar,Sai Sudharsan,6,0,,,,,108,3
2,14,3,Rahul Chahar,Washington Sundar,Sai Sudharsan,1,0,,,,,109,3
2,14,4,Rahul Chahar,Sai Sudharsan,Washington Sundar,2,0,,,,,111,3
2,14,5,Rahul Chahar,Sai Sudharsan,Washington Sundar,2,0,,,,,113,3
2,14,6,Rahul Chahar,Sai Sudharsan,Washington Sundar,4,0,,,,,117,3
2,15,1,Harshal Patel,Washington Sundar,Sai Sudharsan,0,0,,,,,117,3
2,15,2,Harshal Patel,Washington Sundar,Sai Sudharsan,2,0,,,,,119,3
2,15,3,Harshal Patel,Washington Sundar,Sai Sudharsan,6,0,,,,,125,3
2,15,4,Harshal Patel,Washington Sundar,Sai Sudharsan,0,1,legbye,,,,126,3
2,15,5,Harshal Patel,Washington Sundar,Sai Sudharsan,0,0,,,,,126,3
2,15,6,Harshal Patel,Washington Sundar,Sai Sudharsan,2,0,,,,,128,3
2,16,1,Rahul Chahar,Sai Sudharsan,Washington Sundar,0,0,,,,,128,3
2,16,2,Rahul Chahar,Sai Sudharsan,Washington Sundar,4,0,,,,,132,3
2,16,3,Rahul Chahar,Sai Sudharsan,Washington Sundar,6,0,,,,,138,3
2,16,4,Rahul Chahar,Sai Sudharsan,Washington Sundar,0,0,,,,,138,3
2,16,5,Rahul Chahar,Sai Sudharsan,Washington Sundar,1,0,,,,,139,3
2,16,6,Rahul Chahar,Washington Sundar,Sai Sudharsan,0,0,,,,,139,3
2,17,1,Harshal Patel,Sai Sudharsan,Washington Sundar,0,0,,,,,139,3
2,17,2,Harshal Patel,Sai Sudharsan,Washington Sundar,0,0,,,,,139,3
2,17,3,Harshal Patel,Sai Sudharsan,Washington Sundar,0,1,noball,,,,140,3
2,17,3,Harshal Patel,Sai Sudharsan,Washington Sundar,3,0,,,,,143,3
2,17,4,Harshal Patel,Washington Sundar,Sai Sudharsan,4,0,,,,,147,3
