Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,6,1,Sandeep Sharma,Nishant Sindhu,Jos Buttler,0,1,wide,,,,47,2
1,6,1,Sandeep Sharma,Nishant Sindhu,Jos Buttler,6,0,,,,,53,2
1,6,2,Sandeep Sharma,Nishant Sindhu,Jos Buttler,0,0,,,,,53,2
1,6,3,Sandeep Sharma,Nishant Sindhu,Jos Buttler,1,0,,,,,54,2
1,6,4,Sandeep Sharma,Jos Buttler,Nishant Sindhu,0,0,,,,,54,2
1,6,5,Sandeep Sharma,Jos Buttler,Nishant Sindhu,4,0,,,,,58,2
1,6,6,Sandeep Sharma,Jos Buttler,Nishant Sindhu,0,0,,lbw,Jos Buttler,Ravichandran Ashwin,58,3
1,7,1,Sandeep Sharma,Nishant Sindhu,Washington Sundar,3,0,,,,,61,3
1,7,2,Sandeep Sharma,Washington Sundar,Nishant Sindhu,1,0,,,,,62,3
1,7,3,Sandeep Sharma,Nishant Sindhu,Washington Sundar,1,0,,,,,63,3
1,7,4,Sandeep Sharma,Washington Sundar,Nishant Sindhu,0,0,,run out,Washington Sundar,Dhruv Jurel,63,4
1,7,5,Sandeep Sharma,Arshad Khan,Nishant Sindhu,3,0,,,,,66,4
1,7,6,Sandeep Sharma,Nishant Sindhu,Arshad Khan,0,0,,,,,66,4
1,8,1,Ravichandran Ashwin,Arshad Khan,Nishant Sindhu,0,0,,,,,66,4
1,8,2,Ravichandran Ashwin,Arshad Khan,Nishant Sindhu,1,0,,,,,67,4
1,8,3,Ravichandran Ashwin,Nishant Sindhu,Arshad Khan,4,0,,,,,71,4
1,8,4,Ravichandran Ashwin,Nishant Sindhu,Arshad Khan,1,0,,,,,72,4
1,8,5,Ravichandran Ashwin,Arshad Khan,Nishant Sindhu,0,0,,,,,72,4
1,8,6,Ravichandran Ashwin,Arshad Khan,Nishant Sindhu,2,0,,,,,74,4
1,9,1,Trent Boult,Nishant Sindhu,Arshad Khan,4,0,,,,,78,4
1,9,2,Trent Boult,Nishant Sindhu,Arshad Khan,4,0,,,,,82,4
1,9,3,Trent Boult,Nishant Sindhu,Arshad Khan,4,0,,,,,86,4
1,9,4,Trent Boult,Nishant Sindhu,Arshad Khan,2,0,,,,,88,4
1,9,5,Trent Boult,Nishant Sindhu,Arshad Khan,0,0,,lbw,Nishant Sindhu,Sanju Samson,88,5
1,9,6,Trent Boult,Rahul Tewatia,Arshad Khan,1,0,,,,,89,5
1,10,1,Yuzvendra Chahal,Rahul Tewatia,Arshad Khan,1,0,,,,,90,5
1,10,2,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,0,0,,,,,90,5
1,10,3,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,0,0,,,,,90,5
1,10,4,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,3,0,,,,,93,5
1,10,5,Yuzvendra Chahal,Rahul Tewatia,Arshad Khan,1,0,,,,,94,5
1,10,6,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,0,0,,,,,94,5
1,11,1,Yuzvendra Chahal,Rahul Tewatia,Arshad Khan,0,0,,,,,94,5
1,11,2,Yuzvendra Chahal,Rahul Tewatia,Arshad Khan,1,0,,,,,95,5
1,11,3,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,1,0,,,,,96,5
1,11,4,Yuzvendra Chahal,Rahul Tewatia,Arshad Khan,1,0,,,,,97,5
1,11,5,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,2,0,,,,,99,5
1,11,6,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,3,0,,,,,102,5
1,12,1,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,0,0,,,,,102,5
1,12,2,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,0,0,,,,,102,5
1,12,3,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,0,0,,,,,102,5
1,12,4,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,1,0,,,,,103,5
1,12,5,Yuzvendra Chahal,Rahul Tewatia,Arshad Khan,2,0,,,,,105,5
1,12,6,Yuzvendra Chahal,Rahul Tewatia,Arshad Khan,2,0,,,,,107,5
1,13,1,Avesh Khan,Arshad Khan,Rahul Tewatia,6,0,,,,,113,5
1,13,2,Avesh Khan,Arshad Khan,Rahul Tewatia,1,0,,,,,114,5
1,13,3,Avesh Khan,Rahul Tewatia,Arshad Khan,1,0,,,,,115,5
1,13,4,Avesh Khan,Arshad Khan,Rahul Tewatia,1,0,,,,,116,5
1,13,5,Avesh Khan,Rahul Tewatia,Arshad Khan,4,0,,,,,120,5
1,13,6,Avesh Khan,Rahul Tewatia,Arshad Khan,1,0,,,,,121,5
1,14,1,Yuzvendra Chahal,Rahul Tewatia,Arshad Khan,1,0,,,,,122,5
1,14,2,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,4,0,,,,,126,5
1,14,3,Yuzvendra Chahal,Arshad Khan,Rahul Tewatia,0,0,,stumped,Arshad Khan,Yashasvi Jaiswal,126,6
1,14,4,Yuzvendra Chahal,Jason Holder,Rahul Tewatia,1,0,,,,,127,6
1,14,5,Yuzvendra Chahal,Rahul Tewatia,Jason Holder,0,0,,,,,127,6
1,14,6,Yuzvendra Chahal,Rahul Tewatia,Jason Holder,1,0,,,,,128,6
1,15,1,Avesh Khan,Rahul Tewatia,Jason Holder,0,0,,,,,128,6
1,15,2,Avesh Khan,Rahul Tewatia,Jason Holder,0,0,,,,,128,6
1,15,3,Avesh Khan,Rahul Tewatia,Jason Holder,0,0,,,,,128,6
1,15,4,Avesh Khan,Rahul Tewatia,Jason Holder,0,0,,,,,128,6
1,15,5,Avesh Khan,Rahul Tewatia,Jason Holder,2,0,,,,,130,6
1,15,6,Avesh Khan,Rahul Tewatia,Jason Holder,0,0,,caught,Rahul Tewatia,Yashasvi Jaiswal,130,7
1,16,1,Avesh Khan,Jason Holder,Rashid Khan,0,0,,lbw,Jason Holder,Dhruv Jurel,130,8
1,17,1,Sandeep Sharma,Rashid Khan,Jason Holder,1,0,,,,,131,8
1,17,2,Sandeep Sharma,Jason Holder,Rashid Khan,2,0,,,,,133,8
1,17,3,Sandeep Sharma,Jason Holder,Rashid Khan,1,0,,,,,134,8
1,17,4,Sandeep Sharma,Rashid Khan,Jason Holder,2,0,,,,,136,8
1,17,5,Sandeep Sharma,Rashid Khan,Jason Holder,0,0,,,,,136,8
1,17,6,Sandeep Sharma,Rashid Khan,Jason Holder,0,0,,,,,136,8
1,18,1,Trent Boult,Jason Holder,Rashid Khan,0,1,wide,,,,137,8
1,18,1,Trent Boult,Jason Holder,Rashid Khan,0,0,,,,,137,8
1,18,2,Trent Boult,Jason Holder,Rashid Khan,0,0,,,,,137,8
1,18,3,Trent Boult,Jason Holder,Rashid Khan,1,0,,,,,138,8
1,18,4,Trent Boult,Rashid Khan,Jason Holder,4,0,,,,,142,8
1,18,5,Trent Boult,Rashid Khan,Jason Holder,1,0,,,,,143,8
1,18,6,Trent Boult,Jason Holder,Rashid Khan,3,0,,,,,146,8
1,19,1,Sandeep Sharma,Jason Holder,Rashid Khan,0,0,,,,,146,8
1,19,2,Sandeep Sharma,Jason Holder,Rashid Khan,0,0,,,,,146,8
1,19,3,Sandeep Sharma,Jason Holder,Rashid Khan,2,0,,,,,148,8
1,19,4,Sandeep Sharma,Jason Holder,Rashid Khan,6,0,,,,,154,8
1,19,5,Sandeep Sharma,Jason Holder,Rashid Khan,1,0,,,,,155,8
1,19,6,Sandeep Sharma,Rashid Khan,Jason Holder,1,0,,,,,156,8
2,0,1,Mohammed Siraj,Yashasvi Jaiswal,Vaibhav Sooryavanshi,1,0,,,,,1,0
2,0,2,Mohammed Siraj,Vaibhav Sooryavanshi,Yashasvi Jaiswal,4,0,,,,,5,0
2,0,3,Mohammed Siraj,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,caught,Vaibhav Sooryavanshi,Jason Holder,5,1
2,0,4,Mohammed Siraj,Sanju Samson,Yashasvi Jaiswal,2,0,,,,,7,1
2,0,5,Mohammed Siraj,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,7,1
2,0,6,Mohammed Siraj,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,7,1
2,1,1,Kagiso Rabada,Yashasvi Jaiswal,Sanju Samson,2,0,,,,,9,1
2,1,2,Kagiso Rabada,Yashasvi Jaiswal,Sanju Samson,3,0,,,,,12,1
2,1,3,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,12,1
2,1,4,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,4,0,,,,,16,1
2,1,5,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,4,0,,,,,20,1
2,1,6,Kagiso Rabada,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,20,1
2,2,1,Rashid Khan,Yashasvi Jaiswal,Sanju Samson,3,0,,,,,23,1
2,2,2,Rashid Khan,Sanju Samson,Yashasvi Jaiswal,1,0,,,,,24,1
2,2,3,Rashid Khan,Yashasvi Jaiswal,Sanju Samson,0,0,,,,,24,1
2,2,4,Rashid Khan,Yashasvi Jaiswal,Sanju Samson,2,0,,,,,26,1
2,2,5,Rashid Khan,Yashasvi Jaiswal,Sanju Samson,1,0,,,,,27,1
2,2,6,Rashid Khan,Sanju Samson,Yashasvi Jaiswal,3,0,,,,,30,1
2,3,1,Mohammed Siraj,Sanju Samson,Yashasvi Jaiswal,6,0,,,,,36,1
2,3,2,Mohammed Siraj,Sanju Samson,Yashasvi Jaiswal,2,0,,,,,38,1
2,3,3,Mohammed Siraj,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,38,1
2,3,4,Mohammed Siraj,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,38,1
2,3,5,Mohammed Siraj,Sanju Samson,Yashasvi Jaiswal,4,0,,,,,42,1
2,3,6,Mohammed Siraj,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,42,1
2,4,1,Jason Holder,Yashasvi Jaiswal,Sanju Samson,2,0,,,,,44,1
2,4,2,Jason Holder,Yashasvi Jaiswal,Sanju Samson,0,0,,,,,44,1
2,4,3,Jason Holder,Yashasvi Jaiswal,Sanju Samson,1,0,,,,,45,1
2,4,4,Jason Holder,Sanju Samson,Yashasvi Jaiswal,4,0,,,,,49,1
2,4,5,Jason Holder,Sanju Samson,Yashasvi Jaiswal,2,0,,,,,51,1
2,4,6,Jason Holder,Sanju Samson,Yashasvi Jaiswal,0,0,,,,,51,1
2,5,1,Washington Sundar,Yashasvi Jaiswal,Sanju Samson,4,0,,,,,55,1
2,5,2,Washington Sundar,Yashasvi Jaiswal,Sanju Samson,3,0,,,,,58,1
2,5,3,Washington Sundar,Sanju Samson,Yashasvi Jaiswal,6,0,,,,,64,1
2,5,4,Washington Sundar,Sanju Samson,Yashasvi Jaiswal,1,0,,,,,65,1
2,5,5,Washington Sundar,Yashasvi Jaiswal,Sanju Samson,0,0,,,,,65,1
2,5,6,Washington Sundar,Yashasvi Jaiswal,Sanju Samson,1,0,,,,,66,1
2,6,1,Arshad Khan,Yashasvi Jaiswal,Sanju Samson,2,0,,,,,68,1
2,6,2,Arshad Khan,Yashasvi Jaiswal,Sanju Samson,0,0,,,,,68,1
2,6,3,Arshad Khan,Yashasvi Jaiswal,Sanju Samson,0,0,,,,,68,1
2,6,4,Arshad Khan,Yashasvi Jaiswal,Sanju Samson,1,0,,,,,69,1
2,6,5,Arshad Khan,Sanju Samson,Yashasvi Jaiswal,2,0,,,,,71,1
2,6,6,Arshad Khan,Sanju Samson,Yashasvi Jaiswal,2,0,,,,,73,1
2,7,1,Washington Sundar,Yashasvi Jaiswal,Sanju Samson,1,0,,,,,74,1
2,7,2,Washington Sundar,Sanju Samson,Yashasvi Jaiswal,1,0,,,,,75,1
2,7,3,Washington Sundar,Yashasvi Jaiswal,Sanju Samson,1,0,,,,,76,1
2,7,4,Washington Sundar,Sanju Samson,Yashasvi Jaiswal,0,0,,stumped,Sanju Samson,Nishant Sindhu,76,2
2,7,5,Washington Sundar,Riyan Parag,Yashasvi Jaiswal,6,0,,,,,82,2
2,7,6,Washington Sundar,Riyan Parag,Yashasvi Jaiswal,0,0,,,,,82,2
2,8,1,Mohammed Siraj,Yashasvi Jaiswal,Riyan Parag,2,0,,,,,84,2
2,8,2,Mohammed Siraj,Yashasvi Jaiswal,Riyan Parag,1,0,,,,,85,2
2,8,3,Mohammed Siraj,Riyan Parag,Yashasvi Jaiswal,2,0,,,,,87,2
2,8,4,Mohammed Siraj,Riyan Parag,Yashasvi Jaiswal,0,0,,stumped,Riyan Parag,Rahul Tewatia,87,3
2,8,5,Mohammed Siraj,Shimron Hetmyer,Yashasvi Jaiswal,2,0,,,,,89,3
2,8,6,Mohammed Siraj,Shimron Hetmyer,Yashasvi Jaiswal,0,0,,,,,89,3
2,9,1,Jason Holder,Yashasvi Jaiswal,Shimron Hetmyer,0,0,,,,,89,3
2,9,2,Jason Holder,Yashasvi Jaiswal,Shimron Hetmyer,0,0,,,,,89,3
2,9,3,Jason Holder,Yashasvi Jaiswal,Shimron Hetmyer,1,0,,,,,90,3
2,9,4,Jason Holder,Shimron Hetmyer,Yashasvi Jaiswal,0,1,bye,,,,91,3
2,9,5,Jason Holder,Shimron Hetmyer,Yashasvi Jaiswal,2,0,,,,,93,3
2,9,6,Jason Holder,Shimron Hetmyer,Yashasvi Jaiswal,2,0,,,,,95,3
2,10,1,Arshad Khan,Yashasvi Jaiswal,Shimron Hetmyer,0,0,,run out,Yashasvi Jaiswal,Nishant Sindhu,95,4
2,10,2,Arshad Khan,Dhruv Jurel,Shimron Hetmyer,1,0,,,,,96,4
2,10,3,Arshad Khan,Shimron Hetmyer,Dhruv Jurel,0,0,,,,,96,4
2,10,4,Arshad Khan,Shimron Hetmyer,Dhruv Jurel,6,0,,,,,102,4
2,10,5,Arshad Khan,Shimron Hetmyer,Dhruv Jurel,1,0,,,,,103,4
2,10,6,Arshad Khan,Dhruv Jurel,Shimron Hetmyer,1,0,,,,,104,4
2,11,1,Mohammed Siraj,Dhruv Jurel,Shimron Hetmyer,0,0,,,,,104,4
2,11,2,Mohammed Siraj,Dhruv Jurel,Shimron Hetmyer,0,0,,bowled,Dhruv Jurel,Arshad Khan,104,5
2,11,3,Mohammed Siraj,Ravichandran Ashwin,Shimron Hetmyer,1,0,,,,,105,5
2,11,4,Mohammed Siraj,Shimron Hetmyer,Ravichandran Ashwin,1,0,,,,,106,5
2,11,5,Mohammed Siraj,Ravichandran Ashwin,Shimron Hetmyer,0,1,noball,,,,107,5
2,11,5,Mohammed Siraj,Ravichandran Ashwin,Shimron Hetmyer,0,0,,,,,107,5
2,11,6,Mohammed Siraj,Ravichandran Ashwin,Shimron Hetmyer,0,0,,,,,107,5
2,12,1,Kagiso Rabada,Shimron Hetmyer,Ravichandran Ashwin,3,0,,,,,110,5
2,12,2,Kagiso Rabada,Ravichandran Ashwin,Shimron Hetmyer,0,0,,,,,110,5
2,12,3,Kagiso Rabada,Ravichandran Ashwin,Shimron Hetmyer,0,1,legbye,,,,111,5
2,12,4,Kagiso Rabada,Ravichandran Ashwin,Shimron Hetmyer,0,0,,,,,111,5
2,12,5,Kagiso Rabada,Ravichandran Ashwin,Shimron Hetmyer,1,0,,,,,112,5
2,12,6,Kagiso Rabada,Shimron Hetmyer,Ravichandran Ashwin,0,0,,,,,112,5
2,13,1,Mohammed Siraj,Ravichandran Ashwin,Shimron Hetmyer,2,0,,,,,114,5
2,13,2,Mohammed Siraj,Ravichandran Ashwin,Shimron Hetmyer,1,0,,,,,115,5
2,13,3,Mohammed Siraj,Shimron Hetmyer,Ravichandran Ashwin,4,0,,,,,119,5
2,13,4,Mohammed Siraj,Shimron Hetmyer,Ravichandran Ashwin,0,0,,,,,119,5
2,13,5,Mohammed Siraj,Shimron Hetmyer,Ravichandran Ashwin,1,0,,,,,120,5
2,13,6,Mohammed Siraj,Ravichandran Ashwin,Shimron Hetmyer,3,0,,,,,123,5
2,14,1,Jason Holder,Ravichandran Ashwin,Shimron Hetmyer,1,0,,,,,124,5
2,14,2,Jason Holder,Shimron Hetmyer,Ravichandran Ashwin,6,0,,,,,130,5
2,14,3,Jason Holder,Shimron Hetmyer,Ravichandran Ashwin,4,0,,,,,134,5
2,14,4,Jason Holder,Shimron Hetmyer,Ravichandran Ashwin,4,0,,,,,138,5
2,14,5,Jason Holder,Shimron Hetmyer,Ravichandran Ashwin,4,0,,,,,142,5
2,14,6,Jason Holder,Shimron Hetmyer,Ravichandran Ashwin,2,0,,,,,144,5
2,15,1,Jason Holder,Ravichandran Ashwin,Shimron Hetmyer,0,0,,,,,144,5
2,15,2,Jason Holder,Ravichandran Ashwin,Shimron Hetmyer,1,0,,,,,145,5
2,15,3,Jason Holder,Shimron Hetmyer,Ravichandran Ashwin,1,0,,,,,146,5
2,15,4,Jason Holder,Ravichandran Ashwin,Shimron Hetmyer,0,0,,stumped,Ravichandran Ashwin,Rashid Khan,146,6
2,16,1,Rashid Khan,Shimron Hetmyer,Ravichandran Ashwin,4,0,,,,,150,6
2,16,2,Rashid Khan,Shimron Hetmyer,Ravichandran Ashwin,0,0,,,,,150,6
2,16,3,Rashid Khan,Shimron Hetmyer,Ravichandran Ashwin,2,0,,,,,152,6
2,16,4,Rashid Khan,Shimron Hetmyer,Ravichandran Ashwin,1,0,,,,,153,6
2,16,5,Rashid Khan,Ravichandran Ashwin,Shimron Hetmyer,0,0,,,,,153,6
2,16,6,Rashid Khan,Ravichandran Ashwin,Shimron Hetmyer,2,0,,,,,155,6
2,17,1,Jason Holder,Shimron Hetmyer,Ravichandran Ashwin,2,0,,,,,157,6
