Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,7,3,Nitish Reddy,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,67,3
1,7,4,Nitish Reddy,Tristan Stubbs,Jake Fraser-McGurk,3,0,,,,,70,3
1,7,5,Nitish Reddy,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,70,3
1,7,6,Nitish Reddy,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,70,3
1,8,1,Nitish Reddy,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,70,3
1,8,2,Nitish Reddy,Tristan Stubbs,Jake Fraser-McGurk,0,0,,stumped,Tristan Stubbs,Abdul Samad,70,4
1,8,3,Nitish Reddy,Axar Patel,Jake Fraser-McGurk,2,0,,,,,72,4
1,8,4,Nitish Reddy,Axar Patel,Jake Fraser-McGurk,0,0,,,,,72,4
1,8,5,Nitish Reddy,Axar Patel,Jake Fraser-McGurk,2,0,,,,,74,4
1,8,6,Nitish Reddy,Axar Patel,Jake Fraser-McGurk,1,0,,,,,75,4
1,9,1,Nitish Reddy,Axar Patel,Jake Fraser-McGurk,1,0,,,,,76,4
1,9,2,Nitish Reddy,Jake Fraser-McGurk,Axar Patel,0,1,wide,,,,77,4
1,9,2,Nitish Reddy,Jake Fraser-McGurk,Axar Patel,0,0,,,,,77,4
1,9,3,Nitish Reddy,Jake Fraser-McGurk,Axar Patel,3,0,,,,,80,4
1,9,4,Nitish Reddy,Axar Patel,Jake Fraser-McGurk,0,0,,,,,80,4
1,9,5,Nitish Reddy,Axar Patel,Jake Fraser-McGurk,1,0,,,,,81,4
1,9,6,Nitish Reddy,Jake Fraser-McGurk,Axar Patel,0,0,,,,,81,4
1,10,1,Pat Cummins,Axar Patel,Jake Fraser-McGurk,0,0,,,,,81,4
1,10,2,Pat Cummins,Axar Patel,Jake Fraser-McGurk,2,0,,,,,83,4
1,10,3,Pat Cummins,Axar Patel,Jake Fraser-McGurk,4,0,,,,,87,4
1,10,4,Pat Cummins,Axar Patel,Jake Fraser-McGurk,0,0,,,,,87,4
1,10,5,Pat Cummins,Axar Patel,Jake Fraser-McGurk,0,0,,,,,87,4
1,10,6,Pat Cummins,Axar Patel,Jake Fraser-McGurk,0,0,,,,,87,4
1,11,1,Mayank Markande,Jake Fraser-McGurk,Axar Patel,0,0,,,,,87,4
1,11,2,Mayank Markande,Jake Fraser-McGurk,Axar Patel,4,0,,,,,91,4
1,11,3,Mayank Markande,Jake Fraser-McGurk,Axar Patel,0,0,,,,,91,4
1,11,4,Mayank Markande,Jake Fraser-McGurk,Axar Patel,1,0,,,,,92,4
1,11,5,Mayank Markande,Axar Patel,Jake Fraser-McGurk,0,0,,lbw,Axar Patel,Travis Head,92,5
1,11,6,Mayank Markande,Abishek Porel,Jake Fraser-McGurk,4,0,,,,,96,5
1,12,1,Shahbaz Ahmed,Jake Fraser-McGurk,Abishek Porel,6,0,,,,,102,5
1,12,2,Shahbaz Ahmed,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,102,5
1,12,3,Shahbaz Ahmed,Jake Fraser-McGurk,Abishek Porel,3,0,,,,,105,5
1,12,4,Shahbaz Ahmed,Abishek Porel,Jake Fraser-McGurk,3,0,,,,,108,5
1,12,5,Shahbaz Ahmed,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,108,5
1,12,6,Shahbaz Ahmed,Jake Fraser-McGurk,Abishek Porel,1,0,,,,,109,5
1,13,1,Pat Cummins,Jake Fraser-McGurk,Abishek Porel,3,0,,,,,112,5
1,13,2,Pat Cummins,Abishek Porel,Jake Fraser-McGurk,3,0,,,,,115,5
1,13,3,Pat Cummins,Jake Fraser-McGurk,Abishek Porel,1,0,,,,,116,5
1,13,4,Pat Cummins,Abishek Porel,Jake Fraser-McGurk,4,0,,,,,120,5
1,13,5,Pat Cummins,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,120,5
1,13,6,Pat Cummins,Abishek Porel,Jake Fraser-McGurk,2,0,,,,,122,5
1,14,1,T Natarajan,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,122,5
1,14,2,T Natarajan,Jake Fraser-McGurk,Abishek Porel,1,0,,,,,123,5
1,14,3,T Natarajan,Abishek Porel,Jake Fraser-McGurk,1,0,,,,,124,5
1,14,4,T Natarajan,Jake Fraser-McGurk,Abishek Porel,0,0,,run out,Jake Fraser-McGurk,Abdul Samad,124,6
1,15,1,Nitish Reddy,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,124,6
1,15,2,Nitish Reddy,Abishek Porel,Jake Fraser-McGurk,0,1,bye,,,,125,6
1,15,3,Nitish Reddy,Abishek Porel,Jake Fraser-McGurk,0,0,,run out,Jake Fraser-McGurk,Nitish Reddy,125,7
1,16,1,T Natarajan,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,125,7
1,16,2,T Natarajan,Jake Fraser-McGurk,Abishek Porel,0,0,,,,,125,7
1,16,3,T Natarajan,Jake Fraser-McGurk,Abishek Porel,1,0,,,,,126,7
1,16,4,T Natarajan,Abishek Porel,Jake Fraser-McGurk,2,0,,,,,128,7
1,16,5,T Natarajan,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,128,7
1,16,6,T Natarajan,Abishek Porel,Jake Fraser-McGurk,3,0,,,,,131,7
1,17,1,Shahbaz Ahmed,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,131,7
1,17,2,Shahbaz Ahmed,Abishek Porel,Jake Fraser-McGurk,2,0,,,,,133,7
1,17,3,Shahbaz Ahmed,Abishek Porel,Jake Fraser-McGurk,4,0,,,,,137,7
1,17,4,Shahbaz Ahmed,Abishek Porel,Jake Fraser-McGurk,3,0,,,,,140,7
1,17,5,Shahbaz Ahmed,Jake Fraser-McGurk,Abishek Porel,2,0,,,,,142,7
1,17,6,Shahbaz Ahmed,Jake Fraser-McGurk,Abishek Porel,1,0,,,,,143,7
1,18,1,Jaydev Unadkat,Jake Fraser-McGurk,Abishek Porel,4,0,,,,,147,7
1,18,2,Jaydev Unadkat,Jake Fraser-McGurk,Abishek Porel,0,0,,caught,Jake Fraser-McGurk,Heinrich Klaasen,147,8
1,19,1,Jaydev Unadkat,Abishek Porel,Jake Fraser-McGurk,2,0,,,,,149,8
1,19,2,Jaydev Unadkat,Abishek Porel,Jake Fraser-McGurk,6,0,,,,,155,8
1,19,3,Jaydev Unadkat,Abishek Porel,Jake Fraser-McGurk,0,0,,,,,155,8
1,19,4,Jaydev Unadkat,Abishek Porel,Jake Fraser-McGurk,2,0,,,,,157,8
1,19,5,Jaydev Unadkat,Abishek Porel,Jake Fraser-McGurk,0,0,,lbw,Abishek Porel,Pat Cummins,157,9
2,0,1,Axar Patel,Travis Head,Abhishek Sharma,2,0,,,,,2,0
2,0,2,Axar Patel,Travis Head,Abhishek Sharma,2,0,,,,,4,0
2,0,3,Axar Patel,Travis Head,Abhishek Sharma,2,0,,,,,6,0
2,0,4,Axar Patel,Travis Head,Abhishek Sharma,4,0,,,,,10,0
2,0,5,Axar Patel,Travis Head,Abhishek Sharma,1,0,,,,,11,0
2,0,6,Axar Patel,Abhishek Sharma,Travis Head,0,0,,stumped,Abhishek Sharma,Jake Fraser-McGurk,11,1
2,1,1,Axar Patel,Travis Head,Heinrich Klaasen,1,0,,,,,12,1
2,1,2,Axar Patel,Heinrich Klaasen,Travis Head,0,0,,,,,12,1
2,1,3,Axar Patel,Heinrich Klaasen,Travis Head,2,0,,,,,14,1
2,1,4,Axar Patel,Heinrich Klaasen,Travis Head,2,0,,,,,16,1
2,1,5,Axar Patel,Heinrich Klaasen,Travis Head,3,0,,,,,19,1
2,1,6,Axar Patel,Travis Head,Heinrich Klaasen,0,0,,,,,19,1
2,2,1,Kuldeep Yadav,Heinrich Klaasen,Travis Head,0,0,,run out,Heinrich Klaasen,Jake Fraser-McGurk,19,2
2,2,2,Kuldeep Yadav,Nitish Reddy,Travis Head,2,0,,,,,21,2
2,2,3,Kuldeep Yadav,Nitish Reddy,Travis Head,1,0,,,,,22,2
2,2,4,Kuldeep Yadav,Travis Head,Nitish Reddy,2,0,,,,,24,2
2,2,5,Kuldeep Yadav,Travis Head,Nitish Reddy,3,0,,,,,27,2
2,2,6,Kuldeep Yadav,Nitish Reddy,Travis Head,0,0,,,,,27,2
2,3,1,Kuldeep Yadav,Travis Head,Nitish Reddy,0,0,,,,,27,2
2,3,2,Kuldeep Yadav,Travis Head,Nitish Reddy,3,0,,,,,30,2
2,3,3,Kuldeep Yadav,Nitish Reddy,Travis Head,2,0,,,,,32,2
2,3,4,Kuldeep Yadav,Nitish Reddy,Travis Head,3,0,,,,,35,2
2,3,5,Kuldeep Yadav,Travis Head,Nitish Reddy,2,0,,,,,37,2
2,3,6,Kuldeep Yadav,Travis Head,Nitish Reddy,0,0,,,,,37,2
2,4,1,Anrich Nortje,Nitish Reddy,Travis Head,0,0,,,,,37,2
2,4,2,Anrich Nortje,Nitish Reddy,Travis Head,4,0,,,,,41,2
2,4,3,Anrich Nortje,Nitish Reddy,Travis Head,2,0,,,,,43,2
2,4,4,Anrich Nortje,Nitish Reddy,Travis Head,0,0,,,,,43,2
2,4,5,Anrich Nortje,Nitish Reddy,Travis Head,0,0,,,,,43,2
2,4,6,Anrich Nortje,Nitish Reddy,Travis Head,1,0,,,,,44,2
2,5,1,Kuldeep Yadav,Nitish Reddy,Travis Head,0,0,,,,,44,2
2,5,2,Kuldeep Yadav,Nitish Reddy,Travis Head,0,0,,,,,44,2
2,5,3,Kuldeep Yadav,Nitish Reddy,Travis Head,2,0,,,,,46,2
2,5,4,Kuldeep Yadav,Nitish Reddy,Travis Head,0,0,,,,,46,2
2,5,5,Kuldeep Yadav,Nitish Reddy,Travis Head,0,0,,,,,46,2
2,5,6,Kuldeep Yadav,Nitish Reddy,Travis Head,1,0,,,,,47,2
2,6,1,Mukesh Kumar,Nitish Reddy,Travis Head,0,0,,lbw,Nitish Reddy,Prithvi Shaw,47,3
2,6,2,Mukesh Kumar,Abdul Samad,Travis Head,6,0,,,,,53,3
2,6,3,Mukesh Kumar,Abdul Samad,Travis Head,3,0,,,,,56,3
2,6,4,Mukesh Kumar,Travis Head,Abdul Samad,1,0,,,,,57,3
2,6,5,Mukesh Kumar,Abdul Samad,Travis Head,1,0,,,,,58,3
2,6,6,Mukesh Kumar,Travis Head,Abdul Samad,0,0,,,,,58,3
2,7,1,Khaleel Ahmed,Abdul Samad,Travis Head,4,0,,,,,62,3
2,7,2,Khaleel Ahmed,Abdul Samad,Travis Head,1,0,,,,,63,3
2,7,3,Khaleel Ahmed,Travis Head,Abdul Samad,4,0,,,,,67,3
2,7,4,Khaleel Ahmed,Travis Head,Abdul Samad,1,0,,,,,68,3
2,7,5,Khaleel Ahmed,Abdul Samad,Travis Head,0,0,,,,,68,3
2,7,6,Khaleel Ahmed,Abdul Samad,Travis Head,0,0,,,,,68,3
2,8,1,Axar Patel,Travis Head,Abdul Samad,1,0,,,,,69,3
2,8,2,Axar Patel,Abdul Samad,Travis Head,1,0,,,,,70,3
2,8,3,Axar Patel,Travis Head,Abdul Samad,0,0,,,,,70,3
2,8,4,Axar Patel,Travis Head,Abdul Samad,0,0,,,,,70,3
2,8,5,Axar Patel,Travis Head,Abdul Samad,2,0,,,,,72,3
2,8,6,Axar Patel,Travis Head,Abdul Samad,2,0,,,,,74,3
2,9,1,Axar Patel,Abdul Samad,Travis Head,0,0,,,,,74,3
2,9,2,Axar Patel,Abdul Samad,Travis Head,1,0,,,,,75,3
2,9,3,Axar Patel,Travis Head,Abdul Samad,2,0,,,,,77,3
2,9,4,Axar Patel,Travis Head,Abdul Samad,0,0,,,,,77,3
2,9,5,Axar Patel,Travis Head,Abdul Samad,0,0,,,,,77,3
2,9,6,Axar Patel,Travis Head,Abdul Samad,4,0,,,,,81,3
2,10,1,Kuldeep Yadav,Abdul Samad,Travis Head,0,0,,,,,81,3
2,10,2,Kuldeep Yadav,Abdul Samad,Travis Head,2,0,,,,,83,3
2,10,3,Kuldeep Yadav,Abdul Samad,Travis Head,1,0,,,,,84,3
2,10,4,Kuldeep Yadav,Travis Head,Abdul Samad,0,0,,,,,84,3
2,10,5,Kuldeep Yadav,Travis Head,Abdul Samad,1,0,,,,,85,3
2,10,6,Kuldeep Yadav,Abdul Samad,Travis Head,4,0,,,,,89,3
2,11,1,Kuldeep Yadav,Travis Head,Abdul Samad,1,0,,,,,90,3
2,11,2,Kuldeep Yadav,Abdul Samad,Travis Head,0,0,,,,,90,3
2,11,3,Kuldeep Yadav,Abdul Samad,Travis Head,0,0,,,,,90,3
2,11,4,Kuldeep Yadav,Abdul Samad,Travis Head,0,0,,,,,90,3
2,11,5,Kuldeep Yadav,Abdul Samad,Travis Head,4,0,,,,,94,3
2,11,6,Kuldeep Yadav,Abdul Samad,Travis Head,6,0,,,,,100,3
2,12,1,Axar Patel,Travis Head,Abdul Samad,0,0,,run out,Travis Head,Prithvi Shaw,100,4
2,12,2,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,100,4
2,12,3,Axar Patel,Shahbaz Ahmed,Abdul Samad,2,0,,,,,102,4
2,12,4,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,102,4
2,12,5,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,102,4
2,12,6,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,102,4
2,13,1,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,0,0,,,,,102,4
2,13,2,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,0,0,,,,,102,4
2,13,3,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,1,0,,,,,103,4
2,13,4,Khaleel Ahmed,Shahbaz Ahmed,Abdul Samad,2,0,,,,,105,4
2,13,5,Khaleel Ahmed,Shahbaz Ahmed,Abdul Samad,0,1,legbye,,,,106,4
2,13,6,Khaleel Ahmed,Shahbaz Ahmed,Abdul Samad,0,0,,,,,106,4
2,14,1,Axar Patel,Abdul Samad,Shahbaz Ahmed,1,0,,,,,107,4
2,14,2,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,107,4
2,14,3,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,107,4
2,14,4,Axar Patel,Shahbaz Ahmed,Abdul Samad,2,0,,,,,109,4
2,14,5,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,109,4
2,14,6,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,1,noball,,,,110,4
2,14,6,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,110,4
2,15,1,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,2,0,,,,,112,4
2,15,2,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,0,0,,,,,112,4
2,15,3,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,2,0,,,,,114,4
2,15,4,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,4,0,,,,,118,4
2,15,5,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,0,0,,,,,118,4
2,15,6,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,1,0,,,,,119,4
2,16,1,Axar Patel,Abdul Samad,Shahbaz Ahmed,2,0,,,,,121,4
2,16,2,Axar Patel,Abdul Samad,Shahbaz Ahmed,3,0,,,,,124,4
2,16,3,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,124,4
2,16,4,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,124,4
2,16,5,Axar Patel,Shahbaz Ahmed,Abdul Samad,2,0,,,,,126,4
2,16,6,Axar Patel,Shahbaz Ahmed,Abdul Samad,0,0,,,,,126,4
2,17,1,Anrich Nortje,Abdul Samad,Shahbaz Ahmed,1,0,,,,,127,4
2,17,2,Anrich Nortje,Shahbaz Ahmed,Abdul Samad,2,0,,,,,129,4
2,17,3,Anrich Nortje,Shahbaz Ahmed,Abdul Samad,4,0,,,,,133,4
2,17,4,Anrich Nortje,Shahbaz Ahmed,Abdul Samad,2,0,,,,,135,4
2,17,5,Anrich Nortje,Shahbaz Ahmed,Abdul Samad,0,0,,,,,135,4
2,17,6,Anrich Nortje,Shahbaz Ahmed,Abdul Samad,3,0,,,,,138,4
2,18,1,Khaleel Ahmed,Shahbaz Ahmed,Abdul Samad,1,0,,,,,139,4
2,18,2,Khaleel Ahmed,Abdul Samad,Shahbaz Ahmed,1,0,,,,,140,4
2,18,3,Khaleel Ahmed,Shahbaz Ahmed,Abdul Samad,0,0,,,,,140,4
2,18,4,Khaleel Ahmed,Shahbaz Ahmed,Abdul Samad,2,0,,,,,142,4
2,18,5,Khaleel Ahmed,Shahbaz Ahmed,Abdul Samad,2,0,,,,,144,4
2,18,6,Khaleel Ahmed,Shahbaz Ahmed,Abdul Samad,0,0,,bowled,Shahbaz Ahmed,Abishek Porel,144,5
2,19,1,Anrich Nortje,Abdul Samad,Pat Cummins,0,0,,,,,144,5
2,19,2,Anrich Nortje,Abdul Samad,Pat Cummins,1,0,,,,,145,5
2,19,3,Anrich Nortje,Pat Cummins,Abdul Samad,0,0,,,,,145,5
2,19,4,Anrich Nortje,Pat Cummins,Abdul Samad,0,0,,,,,145,5
2,19,5,Anrich Nortje,Pat Cummins,Abdul Samad,1,0,,,,,146,5
2,19,6,Anrich Nortje,Abdul Samad,Pat Cummins,1,0,,,,,147,5
