Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,3,5,Anrich Nortje,Jonny Bairstow,Sam Curran,0,0,,,,,33,2
1,3,6,Anrich Nortje,Jonny Bairstow,Sam Curran,1,0,,,,,34,2
1,4,1,Khaleel Ahmed,Jonny Bairstow,Sam Curran,3,0,,,,,37,2
1,4,2,Khaleel Ahmed,Sam Curran,Jonny Bairstow,1,0,,,,,38,2
1,4,3,Khaleel Ahmed,Jonny Bairstow,Sam Curran,0,0,,,,,38,2
1,4,4,Khaleel Ahmed,Jonny Bairstow,Sam Curran,3,0,,,,,41,2
1,4,5,Khaleel Ahmed,Sam Curran,Jonny Bairstow,4,0,,,,,45,2
1,4,6,Khaleel Ahmed,Sam Curran,Jonny Bairstow,1,0,,,,,46,2
1,5,1,Mukesh Kumar,Sam Curran,Jonny Bairstow,2,0,,,,,48,2
1,5,2,Mukesh Kumar,Sam Curran,Jonny Bairstow,0,0,,stumped,Sam Curran,Abishek Porel,48,3
1,5,3,Mukesh Kumar,Shashank Singh,Jonny Bairstow,1,0,,,,,49,3
1,5,4,Mukesh Kumar,Jonny Bairstow,Shashank Singh,0,1,bye,,,,50,3
1,5,5,Mukesh Kumar,Jonny Bairstow,Shashank Singh,4,0,,,,,54,3
1,5,6,Mukesh Kumar,Jonny Bairstow,Shashank Singh,0,0,,,,,54,3
1,6,1,Kuldeep Yadav,Shashank Singh,Jonny Bairstow,1,0,,,,,55,3
1,6,2,Kuldeep Yadav,Jonny Bairstow,Shashank Singh,0,0,,,,,55,3
1,6,3,Kuldeep Yadav,Jonny Bairstow,Shashank Singh,0,0,,,,,55,3
1,6,4,Kuldeep Yadav,Jonny Bairstow,Shashank Singh,1,0,,,,,56,3
1,6,5,Kuldeep Yadav,Shashank Singh,Jonny Bairstow,6,0,,,,,62,3
1,6,6,Kuldeep Yadav,Shashank Singh,Jonny Bairstow,0,0,,,,,62,3
1,7,1,Axar Patel,Jonny Bairstow,Shashank Singh,2,0,,,,,64,3
1,7,2,Axar Patel,Jonny Bairstow,Shashank Singh,0,0,,,,,64,3
1,7,3,Axar Patel,Jonny Bairstow,Shashank Singh,0,0,,,,,64,3
1,7,4,Axar Patel,Jonny Bairstow,Shashank Singh,1,0,,,,,65,3
1,7,5,Axar Patel,Shashank Singh,Jonny Bairstow,0,0,,,,,65,3
1,7,6,Axar Patel,Shashank Singh,Jonny Bairstow,1,0,,,,,66,3
1,8,1,Axar Patel,Shashank Singh,Jonny Bairstow,0,0,,,,,66,3
1,8,2,Axar Patel,Shashank Singh,Jonny Bairstow,0,0,,,,,66,3
1,8,3,Axar Patel,Shashank Singh,Jonny Bairstow,3,0,,,,,69,3
1,8,4,Axar Patel,Jonny Bairstow,Shashank Singh,6,0,,,,,75,3
1,8,5,Axar Patel,Jonny Bairstow,Shashank Singh,3,0,,,,,78,3
1,8,6,Axar Patel,Shashank Singh,Jonny Bairstow,2,0,,,,,80,3
1,9,1,Khaleel Ahmed,Jonny Bairstow,Shashank Singh,0,0,,,,,80,3
1,9,2,Khaleel Ahmed,Jonny Bairstow,Shashank Singh,1,0,,,,,81,3
1,9,3,Khaleel Ahmed,Shashank Singh,Jonny Bairstow,4,0,,,,,85,3
1,9,4,Khaleel Ahmed,Shashank Singh,Jonny Bairstow,0,0,,,,,85,3
1,9,5,Khaleel Ahmed,Shashank Singh,Jonny Bairstow,4,0,,,,,89,3
1,9,6,Khaleel Ahmed,Shashank Singh,Jonny Bairstow,0,0,,,,,89,3
1,10,1,Mukesh Kumar,Jonny Bairstow,Shashank Singh,2,0,,,,,91,3
1,10,2,Mukesh Kumar,Jonny Bairstow,Shashank Singh,1,0,,,,,92,3
1,10,3,Mukesh Kumar,Shashank Singh,Jonny Bairstow,0,0,,,,,92,3
1,10,4,Mukesh Kumar,Shashank Singh,Jonny Bairstow,2,0,,,,,94,3
1,10,5,Mukesh Kumar,Shashank Singh,Jonny Bairstow,1,0,,,,,95,3
1,10,6,Mukesh Kumar,Jonny Bairstow,Shashank Singh,0,0,,stumped,Jonny Bairstow,Rishabh Pant,95,4
1,11,1,Axar Patel,Shashank Singh,Ashutosh Sharma,0,0,,,,,95,4
1,11,2,Axar Patel,Shashank Singh,Ashutosh Sharma,2,0,,,,,97,4
1,11,3,Axar Patel,Shashank Singh,Ashutosh Sharma,2,0,,,,,99,4
1,11,4,Axar Patel,Shashank Singh,Ashutosh Sharma,2,0,,,,,101,4
1,11,5,Axar Patel,Shashank Singh,Ashutosh Sharma,3,0,,,,,104,4
1,11,6,Axar Patel,Ashutosh Sharma,Shashank Singh,0,0,,,,,104,4
1,12,1,Anrich Nortje,Shashank Singh,Ashutosh Sharma,2,0,,,,,106,4
1,12,2,Anrich Nortje,Shashank Singh,Ashutosh Sharma,4,0,,,,,110,4
1,12,3,Anrich Nortje,Shashank Singh,Ashutosh Sharma,1,0,,,,,111,4
1,12,4,Anrich Nortje,Ashutosh Sharma,Shashank Singh,0,0,,,,,111,4
1,12,5,Anrich Nortje,Ashutosh Sharma,Shashank Singh,0,0,,,,,111,4
1,12,6,Anrich Nortje,Ashutosh Sharma,Shashank Singh,0,0,,,,,111,4
1,13,1,Mukesh Kumar,Shashank Singh,Ashutosh Sharma,0,0,,,,,111,4
1,13,2,Mukesh Kumar,Shashank Singh,Ashutosh Sharma,2,0,,,,,113,4
1,13,3,Mukesh Kumar,Shashank Singh,Ashutosh Sharma,1,0,,,,,114,4
1,13,4,Mukesh Kumar,Ashutosh Sharma,Shashank Singh,6,0,,,,,120,4
1,13,5,Mukesh Kumar,Ashutosh Sharma,Shashank Singh,0,0,,,,,120,4
1,13,6,Mukesh Kumar,Ashutosh Sharma,Shashank Singh,0,0,,,,,120,4
1,14,1,Kuldeep Yadav,Shashank Singh,Ashutosh Sharma,2,0,,,,,122,4
1,14,2,Kuldeep Yadav,Shashank Singh,Ashutosh Sharma,0,0,,,,,122,4
1,14,3,Kuldeep Yadav,Shashank Singh,Ashutosh Sharma,1,0,,,,,123,4
1,14,4,Kuldeep Yadav,Ashutosh Sharma,Shashank Singh,0,0,,,,,123,4
1,14,5,Kuldeep Yadav,Ashutosh Sharma,Shashank Singh,1,0,,,,,124,4
1,14,6,Kuldeep Yadav,Shashank Singh,Ashutosh Sharma,1,0,,,,,125,4
1,15,1,Anrich Nortje,Shashank Singh,Ashutosh Sharma,0,1,noball,,,,126,4
1,15,1,Anrich Nortje,Shashank Singh,Ashutosh Sharma,0,0,,,,,126,4
1,15,2,Anrich Nortje,Shashank Singh,Ashutosh Sharma,1,0,,,,,127,4
1,15,3,Anrich Nortje,Ashutosh Sharma,Shashank Singh,1,0,,,,,128,4
1,15,4,Anrich Nortje,Shashank Singh,Ashutosh Sharma,0,0,,,,,128,4
1,15,5,Anrich Nortje,Shashank Singh,Ashutosh Sharma,0,0,,,,,128,4
1,15,6,Anrich Nortje,Shashank Singh,Ashutosh Sharma,4,0,,,,,132,4
1,16,1,Axar Patel,Ashutosh Sharma,Shashank Singh,0,0,,,,,132,4
1,16,2,Axar Patel,Ashutosh Sharma,Shashank Singh,3,0,,,,,135,4
1,16,3,Axar Patel,Shashank Singh,Ashutosh Sharma,0,0,,,,,135,4
1,16,4,Axar Patel,Shashank Singh,Ashutosh Sharma,1,0,,,,,136,4
1,16,5,Axar Patel,Ashutosh Sharma,Shashank Singh,0,0,,,,,136,4
1,16,6,Axar Patel,Ashutosh Sharma,Shashank Singh,0,0,,,,,136,4
1,17,1,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,4,0,,,,,140,4
1,17,2,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,2,0,,,,,142,4
1,17,3,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,2,0,,,,,144,4
1,17,4,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,4,0,,,,,148,4
1,17,5,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,2,0,,,,,150,4
1,17,6,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,0,1,noball,,,,151,4
1,17,6,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,0,0,,,,,151,4
1,18,1,Khaleel Ahmed,Ashutosh Sharma,Shashank Singh,1,0,,,,,152,4
1,18,2,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,1,0,,,,,153,4
1,18,3,Khaleel Ahmed,Ashutosh Sharma,Shashank Singh,3,0,,,,,156,4
1,18,4,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,1,0,,,,,157,4
1,18,5,Khaleel Ahmed,Ashutosh Sharma,Shashank Singh,1,0,,,,,158,4
1,18,6,Khaleel Ahmed,Shashank Singh,Ashutosh Sharma,0,0,,,,,158,4
1,19,1,Axar Patel,Ashutosh Sharma,Shashank Singh,0,0,,,,,158,4
1,19,2,Axar Patel,Ashutosh Sharma,Shashank Singh,6,0,,,,,164,4
1,19,3,Axar Patel,Ashutosh Sharma,Shashank Singh,1,0,,,,,165,4
1,19,4,Axar Patel,Shashank Singh,Ashutosh Sharma,1,0,,,,,166,4
1,19,5,Axar Patel,Ashutosh Sharma,Shashank Singh,0,0,,,,,166,4
1,19,6,Axar Patel,Ashutosh Sharma,Shashank Singh,0,0,,,,,166,4
2,0,1,Rahul Chahar,Rishabh Pant,David Warner,4,0,,,,,4,0
2,0,2,Rahul Chahar,Rishabh Pant,David Warner,3,0,,,,,7,0
2,0,3,Rahul Chahar,David Warner,Rishabh Pant,0,0,,,,,7,0
2,0,4,Rahul Chahar,David Warner,Rishabh Pant,0,0,,,,,7,0
2,0,5,Rahul Chahar,David Warner,Rishabh Pant,2,0,,,,,9,0
2,0,6,Rahul Chahar,David Warner,Rishabh Pant,2,0,,,,,11,0
2,1,1,Rahul Chahar,Rishabh Pant,David Warner,2,0,,,,,13,0
2,1,2,Rahul Chahar,Rishabh Pant,David Warner,0,0,,,,,13,0
2,1,3,Rahul Chahar,Rishabh Pant,David Warner,4,0,,,,,17,0
2,1,4,Rahul Chahar,Rishabh Pant,David Warner,2,0,,,,,19,0
2,1,5,Rahul Chahar,Rishabh Pant,David Warner,3,0,,,,,22,0
2,1,6,Rahul Chahar,David Warner,Rishabh Pant,1,0,,,,,23,0
2,2,1,Sam Curran,David Warner,Rishabh Pant,1,0,,,,,24,0
2,2,2,Sam Curran,Rishabh Pant,David Warner,4,0,,,,,28,0
2,2,3,Sam Curran,Rishabh Pant,David Warner,3,0,,,,,31,0
2,2,4,Sam Curran,David Warner,Rishabh Pant,1,0,,,,,32,0
2,2,5,Sam Curran,Rishabh Pant,David Warner,0,0,,run out,David Warner,Shashank Singh,32,1
2,2,6,Sam Curran,Rishabh Pant,Prithvi Shaw,2,0,,,,,34,1
2,3,1,Harshal Patel,Prithvi Shaw,Rishabh Pant,0,0,,,,,34,1
2,3,2,Harshal Patel,Prithvi Shaw,Rishabh Pant,0,0,,,,,34,1
2,3,3,Harshal Patel,Prithvi Shaw,Rishabh Pant,1,0,,,,,35,1
2,3,4,Harshal Patel,Rishabh Pant,Prithvi Shaw,0,0,,,,,35,1
2,3,5,Harshal Patel,Rishabh Pant,Prithvi Shaw,0,0,,,,,35,1
2,3,6,Harshal Patel,Rishabh Pant,Prithvi Shaw,0,0,,,,,35,1
2,4,1,Sam Curran,Prithvi Shaw,Rishabh Pant,0,0,,,,,35,1
2,4,2,Sam Curran,Prithvi Shaw,Rishabh Pant,0,0,,,,,35,1
2,4,3,Sam Curran,Prithvi Shaw,Rishabh Pant,2,0,,,,,37,1
2,4,4,Sam Curran,Prithvi Shaw,Rishabh Pant,1,0,,,,,38,1
2,4,5,Sam Curran,Rishabh Pant,Prithvi Shaw,2,0,,,,,40,1
2,4,6,Sam Curran,Rishabh Pant,Prithvi Shaw,1,0,,,,,41,1
2,5,1,Rahul Chahar,Rishabh Pant,Prithvi Shaw,1,0,,,,,42,1
2,5,2,Rahul Chahar,Prithvi Shaw,Rishabh Pant,4,0,,,,,46,1
2,5,3,Rahul Chahar,Prithvi Shaw,Rishabh Pant,0,0,,,,,46,1
2,5,4,Rahul Chahar,Prithvi Shaw,Rishabh Pant,0,0,,,,,46,1
2,5,5,Rahul Chahar,Prithvi Shaw,Rishabh Pant,4,0,,,,,50,1
2,5,6,Rahul Chahar,Prithvi Shaw,Rishabh Pant,0,0,,,,,50,1
2,6,1,Arshdeep Singh,Rishabh Pant,Prithvi Shaw,0,0,,,,,50,1
2,6,2,Arshdeep Singh,Rishabh Pant,Prithvi Shaw,2,0,,,,,52,1
2,6,3,Arshdeep Singh,Rishabh Pant,Prithvi Shaw,0,0,,,,,52,1
2,6,4,Arshdeep Singh,Rishabh Pant,Prithvi Shaw,3,0,,,,,55,1
2,6,5,Arshdeep Singh,Prithvi Shaw,Rishabh Pant,3,0,,,,,58,1
2,6,6,Arshdeep Singh,Rishabh Pant,Prithvi Shaw,0,0,,,,,58,1
2,7,1,Rahul Chahar,Prithvi Shaw,Rishabh Pant,1,0,,,,,59,1
2,7,2,Rahul Chahar,Rishabh Pant,Prithvi Shaw,4,0,,,,,63,1
2,7,3,Rahul Chahar,Rishabh Pant,Prithvi Shaw,4,0,,,,,67,1
2,7,4,Rahul Chahar,Rishabh Pant,Prithvi Shaw,0,0,,,,,67,1
2,7,5,Rahul Chahar,Rishabh Pant,Prithvi Shaw,4,0,,,,,71,1
2,7,6,Rahul Chahar,Rishabh Pant,Prithvi Shaw,1,0,,,,,72,1
2,8,1,Rahul Chahar,Rishabh Pant,Prithvi Shaw,4,0,,,,,76,1
2,8,2,Rahul Chahar,Rishabh Pant,Prithvi Shaw,0,0,,,,,76,1
2,8,3,Rahul Chahar,Rishabh Pant,Prithvi Shaw,0,0,,,,,76,1
2,8,4,Rahul Chahar,Rishabh Pant,Prithvi Shaw,0,0,,stumped,Rishabh Pant,Jitesh Sharma,76,2
2,8,5,Rahul Chahar,Jake Fraser-McGurk,Prithvi Shaw,0,0,,,,,76,2
2,8,6,Rahul Chahar,Jake Fraser-McGurk,Prithvi Shaw,0,0,,stumped,Jake Fraser-McGurk,Shashank Singh,76,3
2,9,1,Sam Curran,Prithvi Shaw,Tristan Stubbs,1,0,,,,,77,3
2,9,2,Sam Curran,Tristan Stubbs,Prithvi Shaw,1,0,,,,,78,3
2,9,3,Sam Curran,Prithvi Shaw,Tristan Stubbs,0,0,,,,,78,3
2,9,4,Sam Curran,Prithvi Shaw,Tristan Stubbs,0,1,wide,,,,79,3
2,9,4,Sam Curran,Prithvi Shaw,Tristan Stubbs,0,0,,,,,79,3
2,9,5,Sam Curran,Prithvi Shaw,Tristan Stubbs,0,0,,,,,79,3
2,9,6,Sam Curran,Prithvi Shaw,Tristan Stubbs,0,1,legbye,,,,80,3
2,10,1,Kagiso Rabada,Tristan Stubbs,Prithvi Shaw,1,0,,,,,81,3
2,10,2,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,0,0,,,,,81,3
2,10,3,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,0,0,,,,,81,3
2,10,4,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,0,1,bye,,,,82,3
2,10,5,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,0,0,,,,,82,3
2,10,6,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,0,0,,lbw,Prithvi Shaw,Shikhar Dhawan,82,4
2,11,1,Arshdeep Singh,Tristan Stubbs,Axar Patel,3,0,,,,,85,4
2,11,2,Arshdeep Singh,Axar Patel,Tristan Stubbs,0,0,,lbw,Axar Patel,Shashank Singh,85,5
2,11,3,Arshdeep Singh,Abishek Porel,Tristan Stubbs,0,0,,,,,85,5
2,11,4,Arshdeep Singh,Abishek Porel,Tristan Stubbs,4,0,,,,,89,5
2,11,5,Arshdeep Singh,Abishek Porel,Tristan Stubbs,1,0,,,,,90,5
2,11,6,Arshdeep Singh,Tristan Stubbs,Abishek Porel,3,0,,,,,93,5
2,12,1,Harshal Patel,Tristan Stubbs,Abishek Porel,3,0,,,,,96,5
2,12,2,Harshal Patel,Abishek Porel,Tristan Stubbs,3,0,,,,,99,5
2,12,3,Harshal Patel,Tristan Stubbs,Abishek Porel,1,0,,,,,100,5
2,12,4,Harshal Patel,Abishek Porel,Tristan Stubbs,3,0,,,,,103,5
2,12,5,Harshal Patel,Tristan Stubbs,Abishek Porel,0,0,,,,,103,5
2,12,6,Harshal Patel,Tristan Stubbs,Abishek Porel,3,0,,,,,106,5
2,13,1,Rahul Chahar,Tristan Stubbs,Abishek Porel,0,0,,,,,106,5
2,13,2,Rahul Chahar,Tristan Stubbs,Abishek Porel,0,0,,,,,106,5
2,13,3,Rahul Chahar,Tristan Stubbs,Abishek Porel,3,0,,,,,109,5
2,13,4,Rahul Chahar,Abishek Porel,Tristan Stubbs,0,0,,,,,109,5
2,13,5,Rahul Chahar,Abishek Porel,Tristan Stubbs,0,0,,,,,109,5
2,13,6,Rahul Chahar,Abishek Porel,Tristan Stubbs,1,0,,,,,110,5
2,14,1,Rahul Chahar,Abishek Porel,Tristan Stubbs,4,0,,,,,114,5
2,14,2,Rahul Chahar,Abishek Porel,Tristan Stubbs,0,0,,,,,114,5
2,14,3,Rahul Chahar,Abishek Porel,Tristan Stubbs,0,0,,,,,114,5
2,14,4,Rahul Chahar,Abishek Porel,Tristan Stubbs,0,0,,,,,114,5
2,14,5,Rahul Chahar,Abishek Porel,Tristan Stubbs,0,1,bye,,,,115,5
2,14,6,Rahul Chahar,Abishek Porel,Tristan Stubbs,4,0,,,,,119,5
2,15,1,Kagiso Rabada,Tristan Stubbs,Abishek Porel,2,0,,,,,121,5
2,15,2,Kagiso Rabada,Tristan Stubbs,Abishek Porel,0,0,,,,,121,5
2,15,3,Kagiso Rabada,Tristan Stubbs,Abishek Porel,0,0,,lbw,Tristan Stubbs,Jitesh Sharma,121,6
2,16,1,Arshdeep Singh,Abishek Porel,Tristan Stubbs,2,0,,,,,123,6
2,16,2,Arshdeep Singh,Abishek Porel,Tristan Stubbs,2,0,,,,,125,6
2,16,3,Arshdeep Singh,Abishek Porel,Tristan Stubbs,0,0,,,,,125,6
2,16,4,Arshdeep Singh,Abishek Porel,Tristan Stubbs,1,0,,,,,126,6
2,16,5,Arshdeep Singh,Tristan Stubbs,Abishek Porel,4,0,,,,,130,6
2,16,6,Arshdeep Singh,Tristan Stubbs,Abishek Porel,0,0,,,,,130,6
2,17,1,Harshal Patel,Abishek Porel,Tristan Stubbs,1,0,,,,,131,6
2,17,2,Harshal Patel,Tristan Stubbs,Abishek Porel,0,0,,,,,131,6
2,17,3,Harshal Patel,Tristan Stubbs,Abishek Porel,0,1,legbye,,,,132,6
2,17,4,Harshal Patel,Tristan Stubbs,Abishek Porel,0,0,,,,,132,6
2,17,5,Harshal Patel,Tristan Stubbs,Abishek Porel,0,1,legbye,,,,133,6
2,17,6,Harshal Patel,Tristan Stubbs,Abishek Porel,3,0,,,,,136,6
2,18,1,Arshdeep Singh,Tristan Stubbs,Abishek Porel,2,0,,,,,138,6
2,18,2,Arshdeep Singh,Tristan Stubbs,Abishek Porel,1,0,,,,,139,6
2,18,3,Arshdeep Singh,Abishek Porel,Tristan Stubbs,0,0,,run out,Abishek Porel,Liam Livingstone,139,7
2,19,1,Kagiso Rabada,Tristan Stubbs,Abishek Porel,0,0,,,,,139,7
2,19,2,Kagiso Rabada,Tristan Stubbs,Abishek Porel,0,0,,,,,139,7
2,19,3,Kagiso Rabada,Tristan Stubbs,Abishek Porel,0,0,,,,,139,7
2,19,4,Kagiso Rabada,Tristan Stubbs,Abishek Porel,4,0,,,,,143,7
2,19,5,Kagiso Rabada,Tristan Stubbs,Abishek Porel,3,0,,,,,146,7
2,19,6,Kagiso Rabada,Abishek Porel,Tristan Stubbs,4,0,,,,,150,7
