Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,19,4,Anrich Nortje,Rashid Khan,Jason Holder,1,0,,,,,122,9
1,19,5,Anrich Nortje,Jason Holder,Rashid Khan,0,0,,,,,122,9
1,19,6,Anrich Nortje,Jason Holder,Rashid Khan,1,0,,,,,123,9
2,0,1,Washington Sundar,Rishabh Pant,David Warner,6,0,,,,,6,0
2,0,2,Washington Sundar,Rishabh Pant,David Warner,3,0,,,,,9,0
2,0,3,Washington Sundar,David Warner,Rishabh Pant,0,0,,lbw,David Warner,Rashid Khan,9,1
2,0,4,Washington Sundar,Prithvi Shaw,Rishabh Pant,1,0,,,,,10,1
2,0,5,Washington Sundar,Rishabh Pant,Prithvi Shaw,0,0,,stumped,Rishabh Pant,Jos Buttler,10,2
2,0,6,Washington Sundar,Jake Fraser-McGurk,Prithvi Shaw,0,0,,,,,10,2
2,1,1,Mohammed Siraj,Prithvi Shaw,Jake Fraser-McGurk,1,0,,,,,11,2
2,1,2,Mohammed Siraj,Jake Fraser-McGurk,Prithvi Shaw,0,0,,,,,11,2
2,1,3,Mohammed Siraj,Jake Fraser-McGurk,Prithvi Shaw,0,0,,bowled,Jake Fraser-McGurk,Jason Holder,11,3
2,1,4,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,0,0,,,,,11,3
2,1,5,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,1,0,,,,,12,3
2,1,6,Mohammed Siraj,Prithvi Shaw,Tristan Stubbs,2,0,,,,,14,3
2,2,1,Arshad Khan,Tristan Stubbs,Prithvi Shaw,1,0,,,,,15,3
2,2,2,Arshad Khan,Prithvi Shaw,Tristan Stubbs,6,0,,,,,21,3
2,2,3,Arshad Khan,Prithvi Shaw,Tristan Stubbs,3,0,,,,,24,3
2,2,4,Arshad Khan,Tristan Stubbs,Prithvi Shaw,2,0,,,,,26,3
2,2,5,Arshad Khan,Tristan Stubbs,Prithvi Shaw,1,0,,,,,27,3
2,2,6,Arshad Khan,Prithvi Shaw,Tristan Stubbs,4,0,,,,,31,3
2,3,1,Washington Sundar,Tristan Stubbs,Prithvi Shaw,0,1,noball,,,,32,3
2,3,1,Washington Sundar,Tristan Stubbs,Prithvi Shaw,0,0,,,,,32,3
2,3,2,Washington Sundar,Tristan Stubbs,Prithvi Shaw,2,0,,,,,34,3
2,3,3,Washington Sundar,Tristan Stubbs,Prithvi Shaw,0,0,,,,,34,3
2,3,4,Washington Sundar,Tristan Stubbs,Prithvi Shaw,0,0,,,,,34,3
2,3,5,Washington Sundar,Tristan Stubbs,Prithvi Shaw,4,0,,,,,38,3
2,3,6,Washington Sundar,Tristan Stubbs,Prithvi Shaw,1,0,,,,,39,3
2,4,1,Kagiso Rabada,Tristan Stubbs,Prithvi Shaw,3,0,,,,,42,3
2,4,2,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,0,0,,,,,42,3
2,4,3,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,2,0,,,,,44,3
2,4,4,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,3,0,,,,,47,3
2,4,5,Kagiso Rabada,Tristan Stubbs,Prithvi Shaw,0,0,,,,,47,3
2,4,6,Kagiso Rabada,Tristan Stubbs,Prithvi Shaw,0,0,,,,,47,3
2,5,1,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,1,0,,,,,48,3
2,5,2,Kagiso Rabada,Tristan Stubbs,Prithvi Shaw,0,0,,,,,48,3
2,5,3,Kagiso Rabada,Tristan Stubbs,Prithvi Shaw,2,0,,,,,50,3
2,5,4,Kagiso Rabada,Tristan Stubbs,Prithvi Shaw,4,0,,,,,54,3
2,5,5,Kagiso Rabada,Tristan Stubbs,Prithvi Shaw,1,0,,,,,55,3
2,5,6,Kagiso Rabada,Prithvi Shaw,Tristan Stubbs,0,0,,,,,55,3
2,6,1,Rashid Khan,Tristan Stubbs,Prithvi Shaw,2,0,,,,,57,3
2,6,2,Rashid Khan,Tristan Stubbs,Prithvi Shaw,3,0,,,,,60,3
2,6,3,Rashid Khan,Prithvi Shaw,Tristan Stubbs,1,0,,,,,61,3
2,6,4,Rashid Khan,Tristan Stubbs,Prithvi Shaw,1,0,,,,,62,3
2,6,5,Rashid Khan,Prithvi Shaw,Tristan Stubbs,3,0,,,,,65,3
2,6,6,Rashid Khan,Tristan Stubbs,Prithvi Shaw,0,0,,,,,65,3
2,7,1,Washington Sundar,Prithvi Shaw,Tristan Stubbs,0,0,,,,,65,3
2,7,2,Washington Sundar,Prithvi Shaw,Tristan Stubbs,0,0,,,,,65,3
2,7,3,Washington Sundar,Prithvi Shaw,Tristan Stubbs,1,0,,,,,66,3
2,7,4,Washington Sundar,Tristan Stubbs,Prithvi Shaw,4,0,,,,,70,3
2,7,5,Washington Sundar,Tristan Stubbs,Prithvi Shaw,2,0,,,,,72,3
2,7,6,Washington Sundar,Tristan Stubbs,Prithvi Shaw,0,1,wide,,,,73,3
2,7,6,Washington Sundar,Tristan Stubbs,Prithvi Shaw,2,0,,,,,75,3
2,8,1,Rashid Khan,Prithvi Shaw,Tristan Stubbs,0,0,,,,,75,3
2,8,2,Rashid Khan,Prithvi Shaw,Tristan Stubbs,0,0,,,,,75,3
2,8,3,Rashid Khan,Prithvi Shaw,Tristan Stubbs,0,0,,,,,75,3
2,8,4,Rashid Khan,Prithvi Shaw,Tristan Stubbs,2,0,,,,,77,3
2,8,5,Rashid Khan,Prithvi Shaw,Tristan Stubbs,1,0,,,,,78,3
2,8,6,Rashid Khan,Tristan Stubbs,Prithvi Shaw,0,0,,,,,78,3
2,9,1,Mohammed Siraj,Prithvi Shaw,Tristan Stubbs,1,0,,,,,79,3
2,9,2,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,6,0,,,,,85,3
2,9,3,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,0,0,,,,,85,3
2,9,4,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,0,0,,,,,85,3
2,9,5,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,6,0,,,,,91,3
2,9,6,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,2,0,,,,,93,3
2,10,1,Mohammed Siraj,Prithvi Shaw,Tristan Stubbs,0,0,,,,,93,3
2,10,2,Mohammed Siraj,Prithvi Shaw,Tristan Stubbs,1,0,,,,,94,3
2,10,3,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,0,0,,,,,94,3
2,10,4,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,2,0,,,,,96,3
2,10,5,Mohammed Siraj,Tristan Stubbs,Prithvi Shaw,1,0,,,,,97,3
2,10,6,Mohammed Siraj,Prithvi Shaw,Tristan Stubbs,0,0,,,,,97,3
2,11,1,Arshad Khan,Tristan Stubbs,Prithvi Shaw,1,0,,,,,98,3
2,11,2,Arshad Khan,Prithvi Shaw,Tristan Stubbs,2,0,,,,,100,3
2,11,3,Arshad Khan,Prithvi Shaw,Tristan Stubbs,2,0,,,,,102,3
2,11,4,Arshad Khan,Prithvi Shaw,Tristan Stubbs,3,0,,,,,105,3
2,11,5,Arshad Khan,Tristan Stubbs,Prithvi Shaw,0,0,,,,,105,3
2,11,6,Arshad Khan,Tristan Stubbs,Prithvi Shaw,0,0,,bowled,Tristan Stubbs,Rashid Khan,105,4
2,12,1,Rashid Khan,Prithvi Shaw,Axar Patel,1,0,,,,,106,4
2,12,2,Rashid Khan,Axar Patel,Prithvi Shaw,1,0,,,,,107,4
2,12,3,Rashid Khan,Prithvi Shaw,Axar Patel,0,0,,,,,107,4
2,12,4,Rashid Khan,Prithvi Shaw,Axar Patel,0,0,,,,,107,4
2,12,5,Rashid Khan,Prithvi Shaw,Axar Patel,1,0,,,,,108,4
2,12,6,Rashid Khan,Axar Patel,Prithvi Shaw,2,0,,,,,110,4
2,13,1,Kagiso Rabada,Prithvi Shaw,Axar Patel,1,0,,,,,111,4
2,13,2,Kagiso Rabada,Axar Patel,Prithvi Shaw,1,0,,,,,112,4
2,13,3,Kagiso Rabada,Prithvi Shaw,Axar Patel,0,0,,stumped,Prithvi Shaw,Nishant Sindhu,112,5
2,13,4,Kagiso Rabada,Abishek Porel,Axar Patel,2,0,,,,,114,5
2,13,5,Kagiso Rabada,Abishek Porel,Axar Patel,0,0,,lbw,Abishek Porel,Sai Sudharsan,114,6
2,14,1,Kagiso Rabada,Axar Patel,Abishek Porel,1,0,,,,,115,6
2,14,2,Kagiso Rabada,Abishek Porel,Axar Patel,2,0,,,,,117,6
2,14,3,Kagiso Rabada,Abishek Porel,Axar Patel,4,0,,,,,121,6
2,14,4,Kagiso Rabada,Abishek Porel,Axar Patel,0,0,,,,,121,6
2,14,5,Kagiso Rabada,Abishek Porel,Axar Patel,1,0,,,,,122,6
2,14,6,Kagiso Rabada,Axar Patel,Abishek Porel,0,0,,,,,122,6
2,15,1,Kagiso Rabada,Abishek Porel,Axar Patel,0,0,,,,,122,6
2,15,2,Kagiso Rabada,Abishek Porel,Axar Patel,0,0,,lbw,Abishek Porel,Washington Sundar,122,7
2,16,1,Rashid Khan,Axar Patel,Abishek Porel,0,0,,,,,122,7
2,16,2,Rashid Khan,Axar Patel,Abishek Porel,6,0,,,,,128,7
