Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
2,8,4,Jasprit Bumrah,Quinton de Kock,KL Rahul,0,0,,bowled,Quinton de Kock,Tilak Varma,74,1
2,8,5,Jasprit Bumrah,Nicholas Pooran,KL Rahul,1,0,,,,,75,1
2,8,6,Jasprit Bumrah,KL Rahul,Nicholas Pooran,0,0,,,,,75,1
2,9,1,Hardik Pandya,Nicholas Pooran,KL Rahul,2,0,,,,,77,1
2,9,2,Hardik Pandya,Nicholas Pooran,KL Rahul,0,0,,,,,77,1
2,9,3,Hardik Pandya,Nicholas Pooran,KL Rahul,2,0,,,,,79,1
2,9,4,Hardik Pandya,Nicholas Pooran,KL Rahul,0,0,,,,,79,1
2,9,5,Hardik Pandya,Nicholas Pooran,KL Rahul,0,0,,,,,79,1
2,9,6,Hardik Pandya,Nicholas Pooran,KL Rahul,0,1,wide,,,,80,1
2,9,6,Hardik Pandya,Nicholas Pooran,KL Rahul,0,0,,,,,80,1
2,10,1,Romario Shepherd,KL Rahul,Nicholas Pooran,0,0,,,,,80,1
2,10,2,Romario Shepherd,KL Rahul,Nicholas Pooran,2,0,,,,,82,1
2,10,3,Romario Shepherd,KL Rahul,Nicholas Pooran,0,0,,,,,82,1
2,10,4,Romario Shepherd,KL Rahul,Nicholas Pooran,0,0,,,,,82,1
2,10,5,Romario Shepherd,KL Rahul,Nicholas Pooran,0,0,,,,,82,1
2,10,6,Romario Shepherd,KL Rahul,Nicholas Pooran,0,0,,,,,82,1
2,11,1,Gerald Coetzee,Nicholas Pooran,KL Rahul,6,0,,,,,88,1
2,11,2,Gerald Coetzee,Nicholas Pooran,KL Rahul,0,0,,,,,88,1
2,11,3,Gerald Coetzee,Nicholas Pooran,KL Rahul,4,0,,,,,92,1
2,11,4,Gerald Coetzee,Nicholas Pooran,KL Rahul,2,0,,,,,94,1
2,11,5,Gerald Coetzee,Nicholas Pooran,KL Rahul,0,0,,,,,94,1
2,11,6,Gerald Coetzee,Nicholas Pooran,KL Rahul,1,0,,,,,95,1
2,12,1,Romario Shepherd,Nicholas Pooran,KL Rahul,0,0,,,,,95,1
2,12,2,Romario Shepherd,Nicholas Pooran,KL Rahul,1,0,,,,,96,1
2,12,3,Romario Shepherd,KL Rahul,Nicholas Pooran,2,0,,,,,98,1
2,12,4,Romario Shepherd,KL Rahul,Nicholas Pooran,2,0,,,,,100,1
2,12,5,Romario Shepherd,KL Rahul,Nicholas Pooran,1,0,,,,,101,1
2,12,6,Romario Shepherd,Nicholas Pooran,KL Rahul,4,0,,,,,105,1
2,13,1,Gerald Coetzee,KL Rahul,Nicholas Pooran,2,0,,,,,107,1
2,13,2,Gerald Coetzee,KL Rahul,Nicholas Pooran,4,0,,,,,111,1
2,13,3,Gerald Coetzee,KL Rahul,Nicholas Pooran,0,0,,,,,111,1
2,13,4,Gerald Coetzee,KL Rahul,Nicholas Pooran,6,0,,,,,117,1
2,13,5,Gerald Coetzee,KL Rahul,Nicholas Pooran,1,0,,,,,118,1
2,13,6,Gerald Coetzee,Nicholas Pooran,KL Rahul,6,0,,,,,124,1
2,14,1,Akash Madhwal,KL Rahul,Nicholas Pooran,2,0,,,,,126,1
2,14,2,Akash Madhwal,KL Rahul,Nicholas Pooran,3,0,,,,,129,1
2,14,3,Akash Madhwal,Nicholas Pooran,KL Rahul,4,0,,,,,133,1
2,14,4,Akash Madhwal,Nicholas Pooran,KL Rahul,0,0,,run out,KL Rahul,Hardik Pandya,133,2
2,14,5,Akash Madhwal,Nicholas Pooran,Marcus Stoinis,1,0,,,,,134,2
2,14,6,Akash Madhwal,Marcus Stoinis,Nicholas Pooran,0,0,,,,,134,2
2,15,1,Akash Madhwal,Nicholas Pooran,Marcus Stoinis,0,0,,,,,134,2
2,15,2,Akash Madhwal,Nicholas Pooran,Marcus Stoinis,1,0,,,,,135,2
2,15,3,Akash Madhwal,Marcus Stoinis,Nicholas Pooran,3,0,,,,,138,2
2,15,4,Akash Madhwal,Nicholas Pooran,Marcus Stoinis,0,0,,,,,138,2
2,15,5,Akash Madhwal,Nicholas Pooran,Marcus Stoinis,0,0,,,,,138,2
2,15,6,Akash Madhwal,Nicholas Pooran,Marcus Stoinis,0,0,,,,,138,2
2,16,1,Gerald Coetzee,Marcus Stoinis,Nicholas Pooran,4,0,,,,,142,2
2,16,2,Gerald Coetzee,Marcus Stoinis,Nicholas Pooran,3,0,,,,,145,2
2,16,3,Gerald Coetzee,Nicholas Pooran,Marcus Stoinis,2,0,,,,,147,2
2,16,4,Gerald Coetzee,Nicholas Pooran,Marcus Stoinis,2,0,,,,,149,2
2,16,5,Gerald Coetzee,Nicholas Pooran,Marcus Stoinis,0,0,,,,,149,2
2,16,6,Gerald Coetzee,Nicholas Pooran,Marcus Stoinis,4,0,,,,,153,2
2,17,1,Akash Madhwal,Marcus Stoinis,Nicholas Pooran,0,1,legbye,,,,154,2
