Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,11,5,Nitish Reddy,Marcus Stoinis,Deepak Hooda,2,0,,,,,128,4
1,11,6,Nitish Reddy,Marcus Stoinis,Deepak Hooda,1,0,,,,,129,4
1,12,1,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,4,0,,,,,133,4
1,12,2,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,0,0,,,,,133,4
1,12,3,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,1,0,,,,,134,4
1,12,4,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,2,0,,,,,136,4
1,12,5,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,0,0,,,,,136,4
1,12,6,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,3,0,,,,,139,4
1,13,1,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,2,0,,,,,141,4
1,13,2,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,3,0,,,,,144,4
1,13,3,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,0,0,,,,,144,4
1,13,4,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,0,0,,,,,144,4
1,13,5,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,0,0,,,,,144,4
1,13,6,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,0,0,,,,,144,4
1,14,1,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,0,1,noball,,,,145,4
1,14,1,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,0,0,,,,,145,4
1,14,2,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,0,0,,,,,145,4
1,14,3,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,2,0,,,,,147,4
1,14,4,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,0,0,,,,,147,4
1,14,5,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,2,0,,,,,149,4
1,14,6,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,1,0,,,,,150,4
1,15,1,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,1,0,,,,,151,4
1,15,2,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,0,0,,,,,151,4
1,15,3,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,1,0,,,,,152,4
1,15,4,Shahbaz Ahmed,Deepak Hooda,Marcus Stoinis,3,0,,,,,155,4
1,15,5,Shahbaz Ahmed,Marcus Stoinis,Deepak Hooda,0,0,,stumped,Marcus Stoinis,Abhishek Sharma,155,5
1,15,6,Shahbaz Ahmed,Krunal Pandya,Deepak Hooda,6,0,,,,,161,5
1,16,1,Shahbaz Ahmed,Deepak Hooda,Krunal Pandya,0,0,,,,,161,5
1,16,2,Shahbaz Ahmed,Deepak Hooda,Krunal Pandya,0,0,,,,,161,5
1,16,3,Shahbaz Ahmed,Deepak Hooda,Krunal Pandya,1,0,,,,,162,5
1,16,4,Shahbaz Ahmed,Krunal Pandya,Deepak Hooda,0,0,,,,,162,5
1,16,5,Shahbaz Ahmed,Krunal Pandya,Deepak Hooda,0,0,,,,,162,5
1,16,6,Shahbaz Ahmed,Krunal Pandya,Deepak Hooda,2,0,,,,,164,5
1,17,1,Shahbaz Ahmed,Deepak Hooda,Krunal Pandya,2,0,,,,,166,5
1,17,2,Shahbaz Ahmed,Deepak Hooda,Krunal Pandya,0,0,,,,,166,5
1,17,3,Shahbaz Ahmed,Deepak Hooda,Krunal Pandya,1,0,,,,,167,5
1,17,4,Shahbaz Ahmed,Krunal Pandya,Deepak Hooda,0,0,,,,,167,5
1,17,5,Shahbaz Ahmed,Krunal Pandya,Deepak Hooda,4,0,,,,,171,5
1,17,6,Shahbaz Ahmed,Krunal Pandya,Deepak Hooda,0,0,,,,,171,5
1,18,1,T Natarajan,Deepak Hooda,Krunal Pandya,1,0,,,,,172,5
1,18,2,T Natarajan,Krunal Pandya,Deepak Hooda,1,0,,,,,173,5
1,18,3,T Natarajan,Deepak Hooda,Krunal Pandya,1,0,,,,,174,5
1,18,4,T Natarajan,Krunal Pandya,Deepak Hooda,1,0,,,,,175,5
1,18,5,T Natarajan,Deepak Hooda,Krunal Pandya,3,0,,,,,178,5
1,18,6,T Natarajan,Krunal Pandya,Deepak Hooda,1,0,,,,,179,5
1,19,1,T Natarajan,Krunal Pandya,Deepak Hooda,0,0,,,,,179,5
1,19,2,T Natarajan,Krunal Pandya,Deepak Hooda,2,0,,,,,181,5
1,19,3,T Natarajan,Krunal Pandya,Deepak Hooda,0,1,noball,,,,182,5
1,19,3,T Natarajan,Krunal Pandya,Deepak Hooda,2,0,,,,,184,5
1,19,4,T Natarajan,Krunal Pandya,Deepak Hooda,0,0,,,,,184,5
1,19,5,T Natarajan,Krunal Pandya,Deepak Hooda,0,0,,,,,184,5
1,19,6,T Natarajan,Krunal Pandya,Deepak Hooda,4,0,,,,,188,5
2,0,1,Naveen-ul-Haq,Travis Head,Abhishek Sharma,4,0,,,,,4,0
2,0,2,Naveen-ul-Haq,Travis Head,Abhishek Sharma,0,0,,,,,4,0
2,0,3,Naveen-ul-Haq,Travis Head,Abhishek Sharma,0,0,,,,,4,0
2,0,4,Naveen-ul-Haq,Travis Head,Abhishek Sharma,3,0,,,,,7,0
2,0,5,Naveen-ul-Haq,Abhishek Sharma,Travis Head,2,0,,,,,9,0
2,0,6,Naveen-ul-Haq,Abhishek Sharma,Travis Head,6,0,,,,,15,0
2,1,1,Ravi Bishnoi,Travis Head,Abhishek Sharma,0,0,,,,,15,0
2,1,2,Ravi Bishnoi,Travis Head,Abhishek Sharma,1,0,,,,,16,0
2,1,3,Ravi Bishnoi,Abhishek Sharma,Travis Head,0,0,,,,,16,0
2,1,4,Ravi Bishnoi,Abhishek Sharma,Travis Head,1,0,,,,,17,0
2,1,5,Ravi Bishnoi,Travis Head,Abhishek Sharma,0,0,,,,,17,0
2,1,6,Ravi Bishnoi,Travis Head,Abhishek Sharma,1,0,,,,,18,0
2,2,1,Ravi Bishnoi,Travis Head,Abhishek Sharma,0,0,,,,,18,0
2,2,2,Ravi Bishnoi,Travis Head,Abhishek Sharma,1,0,,,,,19,0
2,2,3,Ravi Bishnoi,Abhishek Sharma,Travis Head,1,0,,,,,20,0
2,2,4,Ravi Bishnoi,Travis Head,Abhishek Sharma,0,0,,,,,20,0
2,2,5,Ravi Bishnoi,Travis Head,Abhishek Sharma,2,0,,,,,22,0
2,2,6,Ravi Bishnoi,Travis Head,Abhishek Sharma,0,0,,,,,22,0
2,3,1,Yash Thakur,Abhishek Sharma,Travis Head,2,0,,,,,24,0
2,3,2,Yash Thakur,Abhishek Sharma,Travis Head,2,0,,,,,26,0
2,3,3,Yash Thakur,Abhishek Sharma,Travis Head,2,0,,,,,28,0
2,3,4,Yash Thakur,Abhishek Sharma,Travis Head,2,0,,,,,30,0
2,3,5,Yash Thakur,Abhishek Sharma,Travis Head,6,0,,,,,36,0
2,3,6,Yash Thakur,Abhishek Sharma,Travis Head,1,0,,,,,37,0
2,4,1,Yash Thakur,Abhishek Sharma,Travis Head,0,0,,,,,37,0
2,4,2,Yash Thakur,Abhishek Sharma,Travis Head,0,0,,,,,37,0
2,4,3,Yash Thakur,Abhishek Sharma,Travis Head,0,0,,,,,37,0
2,4,4,Yash Thakur,Abhishek Sharma,Travis Head,3,0,,,,,40,0
2,4,5,Yash Thakur,Travis Head,Abhishek Sharma,2,0,,,,,42,0
2,4,6,Yash Thakur,Travis Head,Abhishek Sharma,2,0,,,,,44,0
2,5,1,Marcus Stoinis,Abhishek Sharma,Travis Head,4,0,,,,,48,0
2,5,2,Marcus Stoinis,Abhishek Sharma,Travis Head,0,0,,,,,48,0
2,5,3,Marcus Stoinis,Abhishek Sharma,Travis Head,2,0,,,,,50,0
2,5,4,Marcus Stoinis,Abhishek Sharma,Travis Head,0,0,,,,,50,0
2,5,5,Marcus Stoinis,Abhishek Sharma,Travis Head,0,0,,,,,50,0
2,5,6,Marcus Stoinis,Abhishek Sharma,Travis Head,4,0,,,,,54,0
2,6,1,Yash Thakur,Travis Head,Abhishek Sharma,1,0,,,,,55,0
2,6,2,Yash Thakur,Abhishek Sharma,Travis Head,1,0,,,,,56,0
2,6,3,Yash Thakur,Travis Head,Abhishek Sharma,0,0,,,,,56,0
2,6,4,Yash Thakur,Travis Head,Abhishek Sharma,0,0,,caught,Travis Head,Nicholas Pooran,56,1
2,6,5,Yash Thakur,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,56,1
2,6,6,Yash Thakur,Heinrich Klaasen,Abhishek Sharma,2,0,,,,,58,1
2,7,1,Naveen-ul-Haq,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,58,1
2,7,2,Naveen-ul-Haq,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,58,1
2,7,3,Naveen-ul-Haq,Abhishek Sharma,Heinrich Klaasen,4,0,,,,,62,1
2,7,4,Naveen-ul-Haq,Abhishek Sharma,Heinrich Klaasen,3,0,,,,,65,1
2,7,5,Naveen-ul-Haq,Heinrich Klaasen,Abhishek Sharma,2,0,,,,,67,1
2,7,6,Naveen-ul-Haq,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,67,1
2,8,1,Marcus Stoinis,Abhishek Sharma,Heinrich Klaasen,0,1,noball,,,,68,1
2,8,1,Marcus Stoinis,Abhishek Sharma,Heinrich Klaasen,0,0,,bowled,Abhishek Sharma,Quinton de Kock,68,2
2,8,2,Marcus Stoinis,Nitish Reddy,Heinrich Klaasen,4,0,,,,,72,2
2,8,3,Marcus Stoinis,Nitish Reddy,Heinrich Klaasen,0,0,,,,,72,2
2,8,4,Marcus Stoinis,Nitish Reddy,Heinrich Klaasen,0,0,,,,,72,2
2,8,5,Marcus Stoinis,Nitish Reddy,Heinrich Klaasen,1,0,,,,,73,2
2,8,6,Marcus Stoinis,Heinrich Klaasen,Nitish Reddy,1,0,,,,,74,2
2,9,1,Mohsin Khan,Heinrich Klaasen,Nitish Reddy,1,0,,,,,75,2
2,9,2,Mohsin Khan,Nitish Reddy,Heinrich Klaasen,0,0,,,,,75,2
2,9,3,Mohsin Khan,Nitish Reddy,Heinrich Klaasen,0,0,,,,,75,2
2,9,4,Mohsin Khan,Nitish Reddy,Heinrich Klaasen,0,0,,,,,75,2
2,9,5,Mohsin Khan,Nitish Reddy,Heinrich Klaasen,0,0,,,,,75,2
2,9,6,Mohsin Khan,Nitish Reddy,Heinrich Klaasen,4,0,,,,,79,2
2,10,1,Marcus Stoinis,Heinrich Klaasen,Nitish Reddy,6,0,,,,,85,2
2,10,2,Marcus Stoinis,Heinrich Klaasen,Nitish Reddy,6,0,,,,,91,2
2,10,3,Marcus Stoinis,Heinrich Klaasen,Nitish Reddy,0,0,,,,,91,2
2,10,4,Marcus Stoinis,Heinrich Klaasen,Nitish Reddy,2,0,,,,,93,2
2,10,5,Marcus Stoinis,Heinrich Klaasen,Nitish Reddy,0,0,,,,,93,2
2,10,6,Marcus Stoinis,Heinrich Klaasen,Nitish Reddy,3,0,,,,,96,2
2,11,1,Yash Thakur,Heinrich Klaasen,Nitish Reddy,0,1,noball,,,,97,2
2,11,1,Yash Thakur,Heinrich Klaasen,Nitish Reddy,3,0,,,,,100,2
2,11,2,Yash Thakur,Nitish Reddy,Heinrich Klaasen,0,0,,,,,100,2
2,11,3,Yash Thakur,Nitish Reddy,Heinrich Klaasen,0,0,,stumped,Nitish Reddy,Marcus Stoinis,100,3
2,11,4,Yash Thakur,Abdul Samad,Heinrich Klaasen,0,0,,,,,100,3
2,11,5,Yash Thakur,Abdul Samad,Heinrich Klaasen,0,0,,lbw,Abdul Samad,Ayush Badoni,100,4
2,11,6,Yash Thakur,Shahbaz Ahmed,Heinrich Klaasen,0,0,,,,,100,4
2,12,1,Marcus Stoinis,Heinrich Klaasen,Shahbaz Ahmed,1,0,,,,,101,4
2,12,2,Marcus Stoinis,Shahbaz Ahmed,Heinrich Klaasen,0,0,,,,,101,4
2,12,3,Marcus Stoinis,Shahbaz Ahmed,Heinrich Klaasen,6,0,,,,,107,4
2,12,4,Marcus Stoinis,Shahbaz Ahmed,Heinrich Klaasen,0,0,,,,,107,4
2,12,5,Marcus Stoinis,Shahbaz Ahmed,Heinrich Klaasen,0,0,,bowled,Shahbaz Ahmed,Nicholas Pooran,107,5
2,12,6,Marcus Stoinis,Pat Cummins,Heinrich Klaasen,3,0,,,,,110,5
2,13,1,Marcus Stoinis,Pat Cummins,Heinrich Klaasen,1,0,,,,,111,5
2,13,2,Marcus Stoinis,Heinrich Klaasen,Pat Cummins,2,0,,,,,113,5
2,13,3,Marcus Stoinis,Heinrich Klaasen,Pat Cummins,3,0,,,,,116,5
2,13,4,Marcus Stoinis,Pat Cummins,Heinrich Klaasen,2,0,,,,,118,5
2,13,5,Marcus Stoinis,Pat Cummins,Heinrich Klaasen,0,0,,,,,118,5
2,13,6,Marcus Stoinis,Pat Cummins,Heinrich Klaasen,0,0,,,,,118,5
2,14,1,Naveen-ul-Haq,Heinrich Klaasen,Pat Cummins,0,0,,,,,118,5
2,14,2,Naveen-ul-Haq,Heinrich Klaasen,Pat Cummins,0,0,,,,,118,5
2,14,3,Naveen-ul-Haq,Heinrich Klaasen,Pat Cummins,0,0,,,,,118,5
2,14,4,Naveen-ul-Haq,Heinrich Klaasen,Pat Cummins,1,0,,,,,119,5
2,14,5,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,2,0,,,,,121,5
2,14,6,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,6,0,,,,,127,5
2,15,1,Naveen-ul-Haq,Heinrich Klaasen,Pat Cummins,1,0,,,,,128,5
2,15,2,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,0,0,,,,,128,5
2,15,3,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,0,0,,,,,128,5
2,15,4,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,2,0,,,,,130,5
2,15,5,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,6,0,,,,,136,5
2,15,6,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,2,0,,,,,138,5
2,16,1,Mohsin Khan,Heinrich Klaasen,Pat Cummins,3,0,,,,,141,5
2,16,2,Mohsin Khan,Pat Cummins,Heinrich Klaasen,2,0,,,,,143,5
2,16,3,Mohsin Khan,Pat Cummins,Heinrich Klaasen,0,0,,run out,Heinrich Klaasen,Marcus Stoinis,143,6
2,17,1,Mohsin Khan,Heinrich Klaasen,Pat Cummins,1,0,,,,,144,6
2,17,2,Mohsin Khan,Pat Cummins,Heinrich Klaasen,0,0,,,,,144,6
2,17,3,Mohsin Khan,Pat Cummins,Heinrich Klaasen,3,0,,,,,147,6
2,17,4,Mohsin Khan,Heinrich Klaasen,Pat Cummins,2,0,,,,,149,6
2,17,5,Mohsin Khan,Heinrich Klaasen,Pat Cummins,0,0,,,,,149,6
2,17,6,Mohsin Khan,Heinrich Klaasen,Pat Cummins,2,0,,,,,151,6
2,18,1,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,1,0,,,,,152,6
2,18,2,Naveen-ul-Haq,Heinrich Klaasen,Pat Cummins,2,0,,,,,154,6
2,18,3,Naveen-ul-Haq,Heinrich Klaasen,Pat Cummins,0,0,,,,,154,6
2,18,4,Naveen-ul-Haq,Heinrich Klaasen,Pat Cummins,1,0,,,,,155,6
2,18,5,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,0,0,,,,,155,6
2,18,6,Naveen-ul-Haq,Pat Cummins,Heinrich Klaasen,0,0,,,,,155,6
2,19,1,Marcus Stoinis,Heinrich Klaasen,Pat Cummins,2,0,,,,,157,6
2,19,2,Marcus Stoinis,Heinrich Klaasen,Pat Cummins,2,0,,,,,159,6
2,19,3,Marcus Stoinis,Heinrich Klaasen,Pat Cummins,0,0,,,,,159,6
2,19,4,Marcus Stoinis,Heinrich Klaasen,Pat Cummins,1,0,,,,,160,6
2,19,5,Marcus Stoinis,Pat Cummins,Heinrich Klaasen,0,0,,,,,160,6
2,19,6,Marcus Stoinis,Pat Cummins,Heinrich Klaasen,0,0,,bowled,Pat Cummins,Quinton de Kock,160,7
